name,wer,wer_n,cer,cer_n,transcription,prediction
p227_001,0.0,0.0,10.526315789473683,10.0,Please call Stella., please call Stella
p227_002,0.0,0.0,3.7037037037037033,3.6363636363636362,Ask her to bring these things with her from the store., ask her to bring these things with her from the store
p227_003,5.0,5.0,6.862745098039216,6.796116504854369,"Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob."," six pounds of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob"
p227_004,0.0,0.0,1.4925373134328357,1.4705882352941175,We also need a small plastic snake and a big toy frog for the kids., We also need a small plastic snake and a big toy frog for the kids
p227_005,0.0,0.0,0.9708737864077669,0.9615384615384616,"She can scoop these things into three red bags, and we will go meet her Wednesday at the train station."," She can scoop these things into three red bags, and we will go meet her Wednesday at the train station"
p227_006,5.88235294117647,5.88235294117647,4.597701149425287,4.444444444444445,"When the sunlight strikes raindrops in the air, they act as a prism and form a rainbow."," When the sunlight strikes, raindrops are the air, they act as a prism and form a rainbow."
p227_008,0.0,0.0,1.7241379310344827,1.680672268907563,"These take the shape of a long round arch, with its path high above, and its two ends apparently beyond the horizon."," These take the shape of a long round arch, with its path high above, and its two ends, apparently, beyond the horizon."
p227_009,14.285714285714285,14.285714285714285,32.30769230769231,28.37837837837838,"There is , according to legend, a boiling pot of gold at one end.", there is according to legend a boiling pot of gold at one end
p227_010,0.0,0.0,2.631578947368421,2.564102564102564,"People look, but no one ever finds it."," People look, but no one ever finds it!"
p227_011,0.0,0.0,0.0,0.0,"When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow."," When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow."
p227_012,9.090909090909092,8.333333333333332,4.0,3.75,Throughout the centuries people have explained the rainbow in various ways.," Throughout the centuries, people have explained to the rainbow in various ways."
p227_013,0.0,0.0,0.0,0.0,Some have accepted it as a miracle without physical explanation., Some have accepted it as a miracle without physical explanation.
p227_014,13.333333333333334,13.333333333333334,9.333333333333334,8.860759493670885,To the Hebrews it was a token that there would be no more universal floods., to the Hebrews it's what a token that there would be no more universal floods
p227_015,10.526315789473683,10.526315789473683,5.555555555555555,5.4945054945054945,The Greeks used to imagine that it was a sign from the gods to foretell war or heavy rain., The Greeks used to imagine that it was a sign from the god to forktail war or heavy rain
p227_016,0.0,0.0,0.0,0.0,The Norsemen considered the rainbow as a bridge over which the gods passed from earth to their home in the sky., The Norsemen considered the rainbow as a bridge over which the gods passed from earth to their home in the sky.
p227_017,0.0,0.0,3.6363636363636362,3.571428571428571,Others have tried to explain the phenomenon physically., others have tried to explain the phenomenon physically
p227_018,0.0,0.0,0.0,0.0,Aristotle thought that the rainbow was caused by reflection in the sun's rays by the rain., Aristotle thought that the rainbow was caused by reflection in the sun's rays by the rain.
p227_019,15.789473684210526,14.285714285714285,19.491525423728813,17.16417910447761,"Since then physicists have found that it is not reflection, but refraction by the raindrops which causes the rainbows."," Since then, physicists have found that it is not a reflection, but a reflection by the raindrops, which causes the rainbows."
p227_020,0.0,0.0,1.7241379310344827,1.694915254237288,Many complicated ideas about the rainbow have been formed., Many complicated ideas about the rainbow have been formed
p227_021,3.571428571428571,4.545454545454546,2.5316455696202533,2.5,"The difference in the rainbow depends considerably upon the size of the drops, and the width of the colored band increases as the size of the drops increases."," The difference in the rainbow depends considerably upon the size of the drops, and the width of the coloured band increases as the size of the drops increases."
p227_022,10.526315789473683,10.526315789473683,45.54455445544555,36.507936507936506,The actual primary rainbow observed is said to be the effect of super-imposition of a number of bows., The actual primary rainbow observed is said to be the effect of superimposition of a number of bows.
p227_023,2.7777777777777777,2.857142857142857,2.247191011235955,2.185792349726776,"If the red of the second bow falls upon the green of the first, the result is to give a bow with an abnormally wide yellow band, since red and green light when mixed form yellow."," If the red of the second bow falls upon the green of the first, the result is to give a bow within an abnormally wide yellow band, since red and green light, when mixed, form yellow."
p227_024,4.761904761904762,4.761904761904762,2.941176470588235,2.912621359223301,"This is a very common type of bow, one showing mainly red and yellow, with little or no green or blue."," This is a very common type of bow, one shown mainly red and yellow, with little or no green or blue."
p227_025,0.0,0.0,2.941176470588235,2.857142857142857,Meetings will also remain private., Meetings will also remain private
p227_026,0.0,0.0,3.7037037037037033,3.571428571428571,Movement has to take place., Movement has to take place
p227_027,0.0,0.0,2.941176470588235,2.857142857142857,I feel I did not have enough time., I feel I did not have enough time
p227_028,0.0,0.0,4.761904761904762,4.545454545454546,We will look into it., We will look into it!
p227_029,0.0,0.0,4.166666666666666,4.0,This is a central issue., This is a central issue
p227_030,0.0,0.0,2.272727272727273,2.2222222222222223,"Nonetheless, the overall picture is healthy."," Nonetheless, the overall picture is healthy"
p227_031,0.0,0.0,2.3255813953488373,2.272727272727273,The Premier League has been a huge success., The Premier League has been a huge success
p227_032,16.666666666666664,16.666666666666664,21.428571428571427,20.0,"There, you were just a body.", there you were just a bottle
p227_033,0.0,0.0,3.125,3.0303030303030303,It is not for any other purpose., It is not for any other purpose
p227_034,0.0,0.0,4.0,3.8461538461538463,President Bush is at war., President Bush is at war
p227_035,0.0,0.0,3.7037037037037033,3.571428571428571,I became a widow overnight., I became a widow overnight
p227_036,14.285714285714285,14.285714285714285,17.647058823529413,16.666666666666664,Iain Duncan Smith is a decent man., Ayyad Duncan Smith is a decent man
p227_037,14.285714285714285,14.285714285714285,5.555555555555555,5.405405405405405,This represents a tough game for us., This represents a tough gain for us.
p227_038,0.0,0.0,7.894736842105263,7.6923076923076925,She hopes to study in Britain one day., she hopes to study in britain one day
p227_039,0.0,0.0,3.3333333333333335,3.225806451612903,Among them are many criminals., Among them are many criminals
p227_040,0.0,0.0,8.108108108108109,7.894736842105263,"Yesterday, he was busy in his office.", yesterday he was busy in his office
p227_041,0.0,0.0,4.166666666666666,4.0,He looks like an Afghan., He looks like an Afghan
p227_042,0.0,0.0,2.4390243902439024,2.380952380952381,It will concentrate on the Thames Valley., It will concentrate on the Thames Valley
p227_043,40.0,33.33333333333333,23.076923076923077,19.35483870967742,I'd come back from London., I had come back from London
p227_044,0.0,0.0,17.647058823529413,16.666666666666664,If I was a woman., if i was a woman
p227_045,0.0,0.0,9.090909090909092,8.695652173913043,He was a home referee., he was a home referee
p227_046,20.0,20.0,4.166666666666666,4.0,There was no safety net., There was no safety nets
p227_047,12.5,12.5,6.976744186046512,6.8181818181818175,The casting of her husband was an accident., The casting of a husband was an accident.
p227_048,0.0,0.0,2.3255813953488373,2.272727272727273,We have to look beyond the very short term., We have to look beyond the very short term
p227_049,0.0,0.0,3.8461538461538463,3.7037037037037033,I expect a rapid response., I expect a rapid response
p227_050,0.0,0.0,12.0,11.538461538461538,"That is very hard, alone.", that is very hard alone
p227_051,0.0,0.0,4.761904761904762,4.651162790697675,The motive for the shooting was not known., the motive for the shooting was not known
p227_052,0.0,0.0,0.0,0.0,"In time, the First Minister will grow in stature."," In time, the First Minister will grow in stature."
p227_053,0.0,0.0,3.125,3.0303030303030303,Four other charges were dropped., Four other charges were dropped
p227_054,0.0,0.0,5.555555555555555,5.263157894736842,I could not do it., I could not do it
p227_055,0.0,0.0,5.405405405405405,5.263157894736842,Why do you want to come to Edinburgh?, why do you want to come to Edinburgh
p227_056,0.0,0.0,0.0,0.0,"How are you, sir?"," How are you, sir?"
p227_057,0.0,0.0,5.0,4.761904761904762,"So is that it, then?", So is that it then?
p227_058,0.0,0.0,9.090909090909092,8.695652173913043,Do I have a favourite?, do i have a favourite?
p227_059,0.0,0.0,7.142857142857142,6.666666666666667,What do we do?, what do we do?
p227_060,0.0,0.0,0.0,0.0,The rate of growth in road traffic is already beginning to slow., The rate of growth in road traffic is already beginning to slow.
p227_061,18.181818181818183,18.181818181818183,8.333333333333332,8.19672131147541,There was no mention of an amnesty in the Belfast Agreement., there is no mention of an amnesty in the Belfast Agreements
p227_062,0.0,0.0,5.405405405405405,5.263157894736842,They have to come up with a solution., they have to come up with a solution
p227_063,20.0,20.0,20.833333333333336,20.0,We will pay their bills., we will pay that bills
p227_064,0.0,0.0,2.8169014084507045,2.7777777777777777,"Over time, with patience and precision, the terrorists will be pursued."," over time, with patience and precision, the terrorists will be pursued"
p227_065,11.11111111111111,11.11111111111111,14.000000000000002,13.725490196078432,He becomes the new Minister for Sport and Culture., He becomes a new minister for sport and culture
p227_066,16.666666666666664,16.666666666666664,10.638297872340425,10.416666666666668,Strathclyde police have appealed for witnesses., Strathcide police have appealed for witnesses
p227_067,0.0,0.0,0.0,0.0,I have proved that in the past., I have proved that in the past.
p227_068,20.0,20.0,4.761904761904762,4.545454545454546,He had been a singer., He had been a sinner.
p227_069,0.0,0.0,3.6363636363636362,3.571428571428571,They would now be able to look forward with confidence., they would now be able to look forward with confidence
p227_070,0.0,0.0,7.142857142857142,6.896551724137931,Then followed a bout of flu., then followed a bout of flu
p227_071,0.0,0.0,2.857142857142857,2.7777777777777777,Both sides have been hit by injury., Both sides have been hit by injury
p227_072,22.22222222222222,20.0,16.9811320754717,15.517241379310345,Halifax has also been mentioned as a likely predator., Howie Fox has also been mentioned as a likely predator
p227_073,0.0,0.0,0.0,0.0,It is a terrible place., It is a terrible place.
p227_074,0.0,0.0,8.695652173913043,8.333333333333332,Even the one she loved., even the one she loved
p227_075,0.0,0.0,1.8867924528301887,1.8518518518518516,After five weeks the vehicle will be sold at auction., After five weeks the vehicle will be sold at auction
p227_076,0.0,0.0,7.142857142857142,6.896551724137931,There may be reasons for it., there may be reasons for it
p227_077,0.0,0.0,3.571428571428571,3.4482758620689653,I first met him last summer., I first met him last summer
p227_078,0.0,0.0,0.0,0.0,"Last week, he was taken into hospital."," Last week, he was taken into hospital."
p227_079,0.0,0.0,1.8867924528301887,1.8518518518518516,"Obviously, we were pretty close in a couple of games."," Obviously, we were pretty close in a couple of games"
p227_080,0.0,0.0,4.25531914893617,4.166666666666666,"Here, too, the Post Office has missed the boat."," Here, too, the post office has missed the boat."
p227_081,0.0,0.0,0.0,0.0,"By then, he was walking on water."," By then, he was walking on water."
p227_082,0.0,0.0,6.0606060606060606,5.88235294117647,We have to offer value for money., we have to offer value for money
p227_083,0.0,0.0,6.666666666666667,6.451612903225806,They lived for their children., they lived for their children
p227_084,80.0,66.66666666666666,75.0,58.333333333333336,Potions said he would drive.," potions, so do you with drive"
p227_085,0.0,0.0,6.666666666666667,6.521739130434782,The latter is due to be finished in February., the latter is due to be finished in february
p227_086,0.0,0.0,0.0,0.0,This is a complex and detailed report., This is a complex and detailed report.
p227_087,0.0,0.0,5.88235294117647,5.769230769230769,The outsourcing deal will take effect in September., the outsourcing deal will take effect in september
p227_088,0.0,0.0,6.451612903225806,6.25,We will deal with the refugees., we will deal with the refugees
p227_089,0.0,0.0,9.090909090909092,8.695652173913043,You might not make it., you might not make it
p227_090,12.5,12.5,23.52941176470588,21.052631578947366,It is open season on the Old Firm., which is open season on the old firm
p227_091,0.0,0.0,0.0,0.0,That is the important thing., That is the important thing.
p227_092,0.0,0.0,2.631578947368421,2.564102564102564,"For once, you should believe the hype."," For once, you should believe the hype"
p227_093,20.0,18.181818181818183,18.51851851851852,16.39344262295082,Clark was desperate to return to the House of Commons., The clock was desperate to return to the House of Commons.
p227_094,20.0,20.0,14.285714285714285,13.793103448275861,Their attitude is all wrong., the attitude is all wrong
p227_095,60.0,60.0,86.95652173913044,62.5,You are like an animal., you all like cananimals
p227_096,0.0,0.0,7.4074074074074066,7.142857142857142,"No, the equipment is extra."," no, the equipment is extra"
p227_097,0.0,0.0,4.651162790697675,4.545454545454546,The following are the principal provisions., the following are the principal provisions
p227_098,0.0,0.0,0.0,0.0,It will also require a lengthy series of clinical trials., It will also require a lengthy series of clinical trials.
p227_099,11.11111111111111,11.11111111111111,8.333333333333332,8.16326530612245,"While they went on holiday, we got the contract."," While I went on holiday, we got the contract."
p227_100,40.0,33.33333333333333,50.0,40.74074074074074,I had a fortunate war., i had a fortune at war
p227_101,0.0,0.0,2.127659574468085,2.083333333333333,I did not see any reason to change the captain., I did not see any reason to change the captain
p227_102,0.0,0.0,3.8461538461538463,3.7037037037037033,Saddam Hussein is a devil., Saddam Hussein is a devil
p227_103,20.0,20.0,26.08695652173913,22.22222222222222,It was never a starter., which was never a starter
