name,wer,wer_n,cer,cer_n,transcription,prediction
p249_002,0.0,0.0,1.8518518518518516,1.8181818181818181,Ask her to bring these things with her from the store., Ask her to bring these things with her from the store
p249_003,10.0,10.0,8.823529411764707,8.737864077669903,"Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob."," 6 spoons of fresh snow peas, 5 thick slabs of blue cheese and maybe a snack for her brother Bob"
p249_004,0.0,0.0,1.4925373134328357,1.4705882352941175,We also need a small plastic snake and a big toy frog for the kids., We also need a small plastic snake and a big toy frog for the kids
p249_005,20.0,20.0,13.592233009708737,12.727272727272727,"She can scoop these things into three red bags, and we will go meet her Wednesday at the train station.", Chicken scoop these things into three ride bags and we will go meet here Wednesday at the train station
p249_006,11.76470588235294,11.11111111111111,13.793103448275861,12.631578947368421,"When the sunlight strikes raindrops in the air, they act as a prism and form a rainbow."," When the sunlight strikes, rain drops in the air, they act as a prism and form a rainbow"
p249_007,8.333333333333332,8.333333333333332,4.411764705882353,4.3478260869565215,The rainbow is a division of white light into many beautiful colors., The rainbow is a division of white light into many beautiful colours
p249_008,9.090909090909092,9.090909090909092,12.068965517241379,11.864406779661017,"These take the shape of a long round arch, with its path high above, and its two ends apparently beyond the horizon.", East take the shape of a long ground arch with its path high above and its two ends apparently beyond the horizon
p249_009,28.57142857142857,26.666666666666668,10.76923076923077,10.294117647058822,"There is , according to legend, a boiling pot of gold at one end."," Then it is, according to legend, a boiling pot of gold at one end"
p249_010,0.0,0.0,2.631578947368421,2.564102564102564,"People look, but no one ever finds it."," People look, but no one ever finds it"
p249_011,0.0,0.0,0.0,0.0,"When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow."," When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow."
p249_012,0.0,0.0,1.3333333333333335,1.3157894736842104,Throughout the centuries people have explained the rainbow in various ways., Throughout the centuries people have explained the rainbow in various ways
p249_013,0.0,0.0,1.5625,1.5384615384615385,Some have accepted it as a miracle without physical explanation., Some have accepted it as a miracle without physical explanation
p249_014,0.0,0.0,2.666666666666667,2.5974025974025974,To the Hebrews it was a token that there would be no more universal floods.," To the Hebrews, it was a token that there would be no more universal floods"
