name,wer,wer_n,cer,cer_n,transcription,prediction
p374_001,0.0,0.0,5.263157894736842,5.0,Please call Stella., Please call Stella
p374_002,0.0,0.0,1.8518518518518516,1.8181818181818181,Ask her to bring these things with her from the store., Ask her to bring these things with her from the store
p374_003,5.0,5.0,4.901960784313726,4.854368932038835,"Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob."," Six spoons of fresh snow peas, five thick slabs of blue cheese and navy a snack for her brother Bob."
p374_004,0.0,0.0,1.4925373134328357,1.4705882352941175,We also need a small plastic snake and a big toy frog for the kids., We also need a small plastic snake and a big toy frog for the kids
p374_005,0.0,0.0,1.9417475728155338,1.9230769230769231,"She can scoop these things into three red bags, and we will go meet her Wednesday at the train station.", She can scoop these things into three red bags and we will go meet her Wednesday at the train station
p374_006,23.52941176470588,23.52941176470588,9.195402298850574,8.695652173913043,"When the sunlight strikes raindrops in the air, they act as a prism and form a rainbow."," When the sunlight strikes raindrops in the air, the actors are prism and form a rainbow"
p374_007,0.0,0.0,1.4705882352941175,1.4492753623188406,The rainbow is a division of white light into many beautiful colors., The rainbow is a division of white light into many beautiful colors
p374_008,0.0,0.0,0.0,0.0,"These take the shape of a long round arch, with its path high above, and its two ends apparently beyond the horizon."," These take the shape of a long round arch, with its path high above, and its two ends apparently beyond the horizon."
p374_009,14.285714285714285,14.285714285714285,3.076923076923077,2.9850746268656714,"There is , according to legend, a boiling pot of gold at one end."," There is, according to legend, a boiling pot of gold at one end."
p374_010,0.0,0.0,0.0,0.0,"People look, but no one ever finds it."," People look, but no one ever finds it."
p374_011,0.0,0.0,0.0,0.0,"When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow."," When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow."
p374_012,0.0,0.0,1.3333333333333335,1.3157894736842104,Throughout the centuries people have explained the rainbow in various ways., Throughout the centuries people have explained the rainbow in various ways
p374_013,10.0,10.0,4.6875,4.615384615384616,Some have accepted it as a miracle without physical explanation., Some I've accepted it as a miracle without physical explanation
p374_014,0.0,0.0,1.3333333333333335,1.2987012987012987,To the Hebrews it was a token that there would be no more universal floods.," To the Hebrews, it was a token that there would be no more universal floods."
p374_015,0.0,0.0,0.0,0.0,The Greeks used to imagine that it was a sign from the gods to foretell war or heavy rain., The Greeks used to imagine that it was a sign from the gods to foretell war or heavy rain.
p374_016,0.0,0.0,0.9009009009009009,0.8928571428571428,The Norsemen considered the rainbow as a bridge over which the gods passed from earth to their home in the sky., The Norsemen considered the rainbow as a bridge over which the gods passed from Earth to their home in the sky.
p374_017,0.0,0.0,0.0,0.0,Others have tried to explain the phenomenon physically., Others have tried to explain the phenomenon physically.
p374_018,0.0,0.0,0.0,0.0,Aristotle thought that the rainbow was caused by reflection of the sun's rays by the rain., Aristotle thought that the rainbow was caused by reflection of the sun's rays by the rain.
p374_019,10.526315789473683,10.526315789473683,3.389830508474576,3.361344537815126,"Since then physicists have found that it is not reflection, but refraction by the raindrops which causes the rainbows.", Since then physicists have found that it is not reflection but refraction by the raindrops which cause the rainbow
p374_020,22.22222222222222,20.0,15.517241379310345,14.0625,Many complicated ideas about the rainbow have been formed., Many complicated eyes ears about the rainbow have been formed
p374_021,3.571428571428571,4.545454545454546,2.5316455696202533,2.5,"The difference in the rainbow depends considerably upon the size of the drops, and the width of the colored band increases as the size of the drops increases."," The difference in the rainbow depends considerably upon the size of the drops, and the width of the coloured band increases as the size of the drops increases."
p374_022,10.526315789473683,10.526315789473683,45.54455445544555,36.507936507936506,The actual primary rainbow observed is said to be the effect of super-imposition of a number of bows., The actual primary rainbow observed is said to be the effect of superimposition of a number of bows.
p374_023,0.0,0.0,0.5617977528089888,0.5586592178770949,"If the red of the second bow falls upon the green of the first, the result is to give a bow with an abnormally wide yellow band, since red and green light when mixed form yellow."," If the red of the second bow falls upon the green of the first, the result is to give a bow with an abnormally wide yellow band since red and green light when mixed form yellow."
p374_024,0.0,0.0,0.0,0.0,"This is a very common type of bow, one showing mainly red and yellow, with little or no green or blue."," This is a very common type of bow, one showing mainly red and yellow, with little or no green or blue."
p374_025,0.0,0.0,2.941176470588235,2.857142857142857,She had to learn a new discipline., She had to learn a new discipline
p374_026,16.666666666666664,14.285714285714285,5.714285714285714,5.263157894736842,This isn't some form of commission., This isn't a some form of commission
p374_027,0.0,0.0,2.631578947368421,2.564102564102564,The game today is certainly different., The game today is certainly different
p374_028,0.0,0.0,4.545454545454546,4.3478260869565215,We did it in one take., We did it in one take
p374_029,0.0,0.0,3.4482758620689653,3.3333333333333335,I'll take the blame for that., I'll take the blame for that
p374_030,0.0,0.0,3.225806451612903,3.125,And that was just for starters., And that was just for starters
p374_031,0.0,0.0,2.2222222222222223,2.1739130434782608,"In order to get there, we have got to invest."," In order to get there, we have got to invest"
p374_032,0.0,0.0,0.0,0.0,Why did it take a concerted campaign?, Why did it take a concerted campaign?
p374_033,0.0,0.0,2.3255813953488373,2.272727272727273,I will always remember the horrible images., I will always remember the horrible images
p374_034,0.0,0.0,9.67741935483871,9.375,"What you sow, you have to reap.", what you sow you have to reap
p374_035,0.0,0.0,3.4482758620689653,3.3333333333333335,We are expecting a big crowd., We are expecting a big crowd
p374_036,0.0,0.0,3.4482758620689653,3.3333333333333335,I was contacted this morning., I was contacted this morning
p374_037,0.0,0.0,2.7027027027027026,2.631578947368421,He didn't want me to leave the house., He didn't want me to leave the house
p374_038,14.285714285714285,14.285714285714285,12.121212121212121,11.76470588235294,It's not just a challenge for us., Is not just a challenge for us
p374_039,0.0,0.0,4.25531914893617,4.166666666666666,"But honestly, there is no need for us to panic.", But honestly there is no need for us to panic
p374_040,25.0,25.0,18.75,17.647058823529413,I've had a ball., I've had a bowl
p374_041,0.0,0.0,2.272727272727273,2.2222222222222223,Treatment is not an issue with these people., Treatment is not an issue with these people
p374_042,0.0,0.0,10.0,9.67741935483871,YOU thought it was a headache., You thought it was a headache
p374_043,0.0,0.0,5.263157894736842,5.0,I still hope to go., I still hope to go
p374_044,0.0,0.0,0.0,0.0,Does that put pressure on us?, Does that put pressure on us?
p374_045,0.0,0.0,6.25,5.88235294117647,As a player you have to move on.," As a player, you have to move on"
p374_046,0.0,0.0,3.8461538461538463,3.7037037037037033,It is so out of character., It is so out of character
p374_047,28.57142857142857,28.57142857142857,16.666666666666664,15.151515151515152,I am inclined to play it down., I'm inclined to play it down
p374_048,14.285714285714285,14.285714285714285,13.88888888888889,13.513513513513514,"However, it's good to turn the page.", however its good to turn the page
p374_049,0.0,0.0,2.7027027027027026,2.631578947368421,His condition was serious but stable., His condition was serious but stable
p374_050,0.0,0.0,0.0,0.0,He had reason to be pleased., He had reason to be pleased.
p374_051,0.0,0.0,5.555555555555555,5.263157894736842,We have a problem., We have a problem
p374_052,0.0,0.0,2.941176470588235,2.857142857142857,I find it puzzling and disturbing., I find it puzzling and disturbing
p374_053,0.0,0.0,4.3478260869565215,4.166666666666666,That alibi is now gone., That alibi is now gone
p374_054,0.0,0.0,0.0,0.0,But the cost to his health was enormous., But the cost to his health was enormous.
p374_055,0.0,0.0,4.761904761904762,4.545454545454546,I suspect the latter., I suspect the latter
p374_056,0.0,0.0,0.0,0.0,"However, in Orkney, there was a mixed response."," However, in Orkney, there was a mixed response."
p374_057,0.0,0.0,4.761904761904762,4.545454545454546,"It is simple, really."," It is simple, really"
p374_058,0.0,0.0,5.263157894736842,5.0,The net is closing., The net is closing
p374_059,0.0,0.0,2.4390243902439024,2.380952380952381,I cannot believe she has been admonished., I cannot believe she has been admonished
p374_060,28.57142857142857,25.0,25.0,21.62162162162162,That took a long time to happen., That took a long time to have him
p374_061,0.0,0.0,6.666666666666667,6.25,It was on fire., It was on fire
p374_062,0.0,0.0,2.4390243902439024,2.380952380952381,This year the exercise is being repeated., This year the exercise is being repeated
p374_063,0.0,0.0,8.0,7.6923076923076925,Nobody did in those days., nobody did in those days
p374_064,0.0,0.0,7.894736842105263,7.6923076923076925,"You, the British people, are the boss.", You the British people are the boss
p374_065,0.0,0.0,0.0,0.0,Where is the discipline?, Where is the discipline?
p374_066,0.0,0.0,3.0303030303030303,2.941176470588235,We were very much a happy family., We were very much a happy family
p374_067,0.0,0.0,6.0606060606060606,5.88235294117647,They won the trophy in the Hoops., They won the trophy in the hoops
p374_068,0.0,0.0,4.0,3.8461538461538463,This time it is official., This time it is official
p374_069,0.0,0.0,4.545454545454546,4.3478260869565215,It's going to be epic., It's going to be epic
p374_070,0.0,0.0,2.941176470588235,2.857142857142857,She could easily have been killed., She could easily have been killed
p374_071,0.0,0.0,4.444444444444445,4.3478260869565215,"Yesterday, one, from Aberdeen, was postponed."," Yesterday, one from Aberdeen was postponed."
