name,transcription,prediction,ev_wer,ev_cer,my_wer,my_cer
p311_001,Please call Stella., Please call stella,33.33333333333333,10.526315789473683,0.0,10.526315789473683
p311_002,Ask her to bring these things with her from the store., ask her to bring these things with her from the store,18.181818181818183,3.7037037037037033,0.0,12.962962962962962
p311_003,"Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob."," Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother, Bob",10.0,1.9607843137254901,0.0,1.9607843137254901
p311_004,We also need a small plastic snake and a big toy frog for the kids., We also need a small plastic snake and a big toy frog for the kids,6.666666666666667,1.4925373134328357,0.0,1.4925373134328357
p311_005,"She can scoop these things into three red bags, and we will go meet her Wednesday at the train station."," she can scup these things into three red bags, and we will go meet her Wednesday at the train station",15.0,3.8834951456310676,5.0,9.70873786407767
p311_006,"When the sunlight strikes raindrops in the air, they act as a prism and form a rainbow."," When the sunlight strikes rangers in the air, the actors are prison in four meringue mo",58.82352941176471,28.735632183908045,58.82352941176471,50.57471264367817
p311_007,The rainbow is a division of white light into many beautiful colors., the rainbow is a division of white light into many beautiful colors,16.666666666666664,2.941176470588235,0.0,10.294117647058822
p311_008,"These take the shape of a long round arch, with its path high above, and its two ends apparently beyond the horizon."," These take the shape of a long round arch, with its path high above and its too end to apparently be on the horizon",31.818181818181817,6.896551724137931,22.727272727272727,10.344827586206897
p311_009,"There is , according to legend, a boiling pot of gold at one end.","there is , according to legend, a boiling pot of gold at one end",14.285714285714285,3.076923076923077,0.0,3.076923076923077
p311_010,"People look, but no one ever finds it."," people look, but no one ever finds it",25.0,5.263157894736842,0.0,34.21052631578947
p311_011,"When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of a rainbow."," When a man looks for something beyond his reach, his friend say he is looking for the pot of gold at the end of a rainbow",7.6923076923076925,1.6260162601626018,3.8461538461538463,1.6260162601626018
p311_012,Throughout the centuries people have explained the rainbow in various ways.," Throughout the centuries, people have explained the rainbow in various ways",18.181818181818183,2.666666666666667,0.0,2.666666666666667
p311_013,Some have accepted it as a miracle without physical explanation., some have accepted it as a miracle without physical explanation,20.0,3.125,0.0,14.0625
p311_014,To the Hebrews it was a token that there would be no more universal floods.," to the hibrus, it is a token that there would be no more universal floods",26.666666666666668,12.0,13.333333333333334,17.333333333333336
p311_015,The Greeks used to imagine that it was a sign from the gods to foretell war or heavy rain., the greeks used to imagine that it was a sign from the gods to fritill war or heavy rain,21.052631578947366,6.666666666666667,5.263157894736842,23.333333333333332
p311_016,The Norsemen considered the rainbow as a bridge over which the gods passed from earth to their home in the sky., The Norsemen considered the rainbow as a bridge over which the gods passed from earth to their home in the sky,4.761904761904762,0.9009009009009009,0.0,0.9009009009009009
p311_017,Others have tried to explain the phenomenon physically., others have tried to explain the phenomenon physically,25.0,3.6363636363636362,0.0,23.636363636363637
p311_018,Aristotle thought that the rainbow was caused by reflection of the sun's rays by the rain., Aeroustache thought that the rainbow is caused by reflection of the son's rays by the right,25.0,14.444444444444443,31.25,31.11111111111111
p311_019,"Since then physicists have found that it is not reflection, but refraction by the raindrops which causes the rainbows."," since then, physicists have found that it is not reflection, but reflection by the rain jobs which cause is the rainbows",42.10526315789473,8.47457627118644,26.31578947368421,25.423728813559322
p311_020,Many complicated ideas about the rainbow have been formed., Many complicated ideas about the rainbow have informed,22.22222222222222,8.620689655172415,22.22222222222222,25.862068965517242
p311_021,"The difference in the rainbow depends considerably upon the size of the drops, and the width of the colored band increases as the size of the drops increases."," the difference in the rainbow depends considerably upon the size of the drops, and the width of the coloured band increases as the size of the drops increases",10.714285714285714,1.89873417721519,3.571428571428571,6.962025316455696
p311_022,The actual primary rainbow observed is said to be the effect of super-imposition of a number of bows., He actual primary rainbow observed and said to be the effect of super in position of a number of boats,33.33333333333333,10.891089108910892,61.111111111111114,46.53465346534654
p311_023,"If the red of the second bow falls upon the green of the first, the result is to give a bow with an abnormally wide yellow band, since red and green light when mixed form yellow."," if the red of the second bow falls upon the green of the first, the result is to give a bow with an abnormally-wide yellow band, since red and green light when mixed formula",13.88888888888889,5.056179775280898,8.333333333333332,12.921348314606742
p311_024,"This is a very common type of bow, one showing mainly red and yellow, with little or no green or blue."," this is a very common type of bow, one showing mainly red and yellow, with little or no green or blue",9.523809523809524,1.9607843137254901,0.0,8.823529411764707
p311_025,"No sooner had we got it, than we wanted it different.", no sooner had we got it than we wanted it different,27.27272727272727,5.660377358490567,0.0,11.320754716981133
p311_026,It's ahead of Labour.,its ahead of labour,50.0,19.047619047619047,25.0,23.809523809523807
p311_027,It is the whole package., it is the whole package,40.0,8.333333333333332,0.0,20.833333333333336
p311_028,I was totally wrong., i was totally wrong,50.0,10.0,0.0,15.0
p311_029,It was a matter of chance., it is a matter of chance,50.0,15.384615384615385,16.666666666666664,30.76923076923077
p311_030,"Strictly speaking, it shouldn't be like this."," Strictly speaking, it shouldnt be like this",28.57142857142857,4.444444444444445,14.285714285714285,6.666666666666667
p311_031,Miller was every bit as happy., Miller is every bit is happy,50.0,13.333333333333334,33.33333333333333,16.666666666666664
p311_032,We keep a distance., We keep a distance,25.0,5.263157894736842,0.0,5.263157894736842
p311_033,She went home from school and never returned., she went home from school and never returned,25.0,4.444444444444445,0.0,15.555555555555555
p311_034,"Suddenly, the rugby world had changed."," Suddenly, the rugby world had changed",16.666666666666664,2.631578947368421,0.0,2.631578947368421
p311_035,With actors it is slightly different.," With actors, it is slightly different",33.33333333333333,5.405405405405405,0.0,5.405405405405405
p311_036,Green is desperate to play in The Open., Green is desperate to play in the open,25.0,7.6923076923076925,0.0,7.6923076923076925
p311_037,They did a very good job., They did a very good job,16.666666666666664,4.0,0.0,4.0
p311_038,That's what we're still trying to do., thats what we are still trying to do,57.14285714285714,13.513513513513514,57.14285714285714,48.64864864864865
p311_039,"He tried to stop it, but it was already too late."," he tried to stop it, but it is already too late",27.27272727272727,8.16326530612245,9.090909090909092,16.3265306122449
p311_040,We cannot go on in this fashion., We cannot go on in this fashion,14.285714285714285,3.125,0.0,3.125
p311_041,We must learn to finish., We must learn to finish,20.0,4.166666666666666,0.0,4.166666666666666
p311_042,There can be no two ways about it.,there can be no two ways about it,25.0,5.88235294117647,0.0,5.88235294117647
p311_043,I knew my contract was up this year., i knew my contract is up this year,37.5,11.11111111111111,12.5,16.666666666666664
p311_044,I am content with the silver., i am content with the silver,33.33333333333333,6.896551724137931,0.0,10.344827586206897
p311_045,People acted too quickly., people act in too quickly,100.0,20.0,50.0,100
p311_046,My heart is with the artist., My heart is with the artist,16.666666666666664,3.571428571428571,0.0,3.571428571428571
p311_047,That fight begins today for freedom and liberty., that fight begins today for freedom and liberty,25.0,4.166666666666666,0.0,18.75
p311_048,There are different cultures in different departments., there are different cultures in different departments,28.57142857142857,3.7037037037037033,0.0,20.37037037037037
p311_049,What would you do if you didn't work?, What would you do if you didnt work?,12.5,2.7027027027027026,12.5,5.405405405405405
p311_050,They are already on the way there., They are already on the way there,14.285714285714285,2.941176470588235,0.0,2.941176470588235
p311_051,The Shadow Chancellor is away on holiday., the shadow chancellor is a way on holiday,85.71428571428571,12.195121951219512,28.57142857142857,80.48780487804879
p311_052,This is a holy place., this is a holy place,40.0,9.523809523809524,0.0,42.857142857142854
p311_053,We will miss him very much., We all miss him very much,33.33333333333333,11.11111111111111,16.666666666666664,14.814814814814813
p311_054,"As a nation, we must become more active."," as a nation, we must become more active",25.0,5.0,0.0,12.5
p311_055,They should go ahead as normal., They should go ahead as normal,16.666666666666664,3.225806451612903,0.0,3.225806451612903
p311_056,"At the moment, Michael is in a class of his own.", at the moment michael is in a class of his own,36.36363636363637,8.333333333333332,0.0,14.583333333333334
p311_057,"It ended as it began, in confusion."," it ended as it began, in confusion",28.57142857142857,5.714285714285714,0.0,14.285714285714285
p311_058,I just went a bit too far., i just went a bit too far,28.57142857142857,7.6923076923076925,0.0,11.538461538461538
p311_059,I am delighted for Simon., i am delighted for simon,40.0,12.0,0.0,16.0
p311_060,His third goal was superb., his third goal is superb,60.0,15.384615384615385,20.0,38.46153846153847
p311_061,I don't have a problem with getting older., i dont have a problem with getting older,37.5,7.142857142857142,12.5,26.190476190476193
p311_062,It has been declared., it has been declared,50.0,9.523809523809524,0.0,23.809523809523807
p311_063,"Sure, that already happens in New Zealand."," sure, that already happens in New Zealand",28.57142857142857,4.761904761904762,0.0,26.190476190476193
p311_064,The scientific debate is dead., the scientific debate is dead,40.0,6.666666666666667,0.0,23.333333333333332
p311_065,Only one got through., Only one got through,25.0,4.761904761904762,0.0,4.761904761904762
p311_066,"In the end, however, it all came together."," in the end, however, it all came together",25.0,4.761904761904762,0.0,11.904761904761903
p311_067,He is a visionary., he is a visionary,50.0,11.11111111111111,0.0,27.77777777777778
p311_068,I was the trial judge in both., i was the trial judge in both,28.57142857142857,6.666666666666667,0.0,10.0
p311_069,I have a choice., i have a choice,50.0,12.5,0.0,18.75
p311_070,It happens in many countries., it happens in many countries,40.0,6.896551724137931,0.0,17.24137931034483
p311_071,It's not just about the shows.,its not just about the shows,33.33333333333333,10.0,16.666666666666664,13.333333333333334
p311_072,But the cost to his health was enormous., but the cause to his health is enormous,50.0,17.5,25.0,35.0
p311_073,I have spoken to the skipper., i have spoken to the skipper,33.33333333333333,6.896551724137931,0.0,10.344827586206897
p311_074,Already the children are dying., Already the children are dying,20.0,3.225806451612903,0.0,3.225806451612903
p311_075,Craig is a major concern for us.,craig is a major concern for us,28.57142857142857,6.25,0.0,6.25
p311_076,"We don't do this for everyone, of course."," We dont do this for everyone, of course",25.0,4.878048780487805,12.5,7.317073170731707
p311_077,I can't wait to meet him., i cant wait to meet him,50.0,12.0,16.666666666666664,44.0
p311_078,THE pain was almost too much to bear., the pain was almost too much to bear,25.0,10.81081081081081,0.0,18.91891891891892
p311_079,It's the same as Glasgow.,its the same as glass scot,60.0,36.0,60.0,48.0
p311_080,We've got a job to do., We have got a job to do,50.0,18.181818181818183,50.0,54.54545454545454
p311_081,You just have to adjust., You just have to adjust,20.0,4.166666666666666,0.0,4.166666666666666
p311_082,"Well, that's just a third district."," Well, that is just a third district",50.0,8.571428571428571,33.33333333333333,14.285714285714285
p311_083,"I've done nothing wrong, and that's the truth.","ive done nothing wrong, and thats the truth",37.5,8.695652173913043,25.0,15.217391304347828
p311_084,They are there to help us., They are there to help us,16.666666666666664,3.8461538461538463,0.0,3.8461538461538463
p311_085,"He added, We are not prepared for war."," he added, we are not prepared for war",37.5,7.894736842105263,0.0,15.789473684210526
p311_086,My wife and family are the support system., My wife and family are the support system,12.5,2.380952380952381,0.0,2.380952380952381
p311_087,"Sub Not Used, McArthur.","sub not used, mcarthur",100.0,26.08695652173913,0.0,26.08695652173913
p311_088,I have hardly any commitments., i have hardly any commitments,40.0,6.666666666666667,0.0,10.0
p311_089,"The role was a knockout, but really difficult."," the role is a knockout, but really difficult",37.5,8.695652173913043,12.5,21.73913043478261
p311_090,It is a very special place., it is a very special place,33.33333333333333,7.4074074074074066,0.0,18.51851851851852
p311_091,Some things in life you have to accept.," some things in life, you have to accept",37.5,7.6923076923076925,0.0,25.64102564102564
p311_092,I am relishing the challenge., i am relishing the challenge,40.0,6.896551724137931,0.0,10.344827586206897
p311_093,It is set in Paris., it is set in paris,40.0,15.789473684210526,0.0,31.57894736842105
p311_094,The party has never fully recovered., the party is never fully recovered,50.0,11.11111111111111,16.666666666666664,27.77777777777778
p311_095,Everyone is working together to resolve the problems., Everyone is working together to resolve the problems,12.5,1.8867924528301887,0.0,1.8867924528301887
p311_096,Surely history will not repeat itself., Surely history will not repeat itself,16.666666666666664,2.631578947368421,0.0,2.631578947368421
p311_097,The initial report has been completed., the initial report has been completed,33.33333333333333,5.263157894736842,0.0,18.421052631578945
p311_098,He's got me very well., hes got me very well,40.0,13.636363636363635,40.0,36.36363636363637
p311_099,It's like an extension of your body.,its like an extension of your body,28.57142857142857,8.333333333333332,14.285714285714285,11.11111111111111
