name,transcription,prediction,ev_wer,ev_cer,my_wer,my_cer
p330_001,Please call Stella., please call Stella,66.66666666666666,10.526315789473683,0.0,68.42105263157895
p330_002,Ask her to bring these things with her from the store., has could have bring these things with her from the store,36.36363636363637,24.074074074074073,36.36363636363637,25.925925925925924
p330_003,"Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob."," six spoons of fresh snow peas, five thick slabs of blue sheaves, and maybe a snack for her brother Bob",15.0,5.88235294117647,5.0,11.76470588235294
p330_004,We also need a small plastic snake and a big toy frog for the kids., We also need a smart plastic snake and a big toy frog for the kids,13.333333333333334,4.477611940298507,6.666666666666667,4.477611940298507
p330_005,"She can scoop these things into three red bags, and we will go meet her Wednesday at the train station."," she can scoop these things into three red bags, and we will go meet her Wednesday at the train station",10.0,1.9417475728155338,0.0,6.796116504854369
p330_006,"When the sunlight strikes raindrops in the air, they act as a prism and form a rainbow."," When the sunlight strikes raindrops in the air, they act as a prism and form a rainbow",5.88235294117647,1.1494252873563218,0.0,1.1494252873563218
p330_007,The rainbow is a division of white light into many beautiful colors., the rainbow is a division of white light into many beautiful colors,16.666666666666664,2.941176470588235,0.0,10.294117647058822
p330_008,"These take the shape of a long round arch, with its path high above, and its two ends apparently beyond the horizon."," these take the shape of a long round arch, with its path high above, and its two ends apparently beyond the horizon",9.090909090909092,1.7241379310344827,0.0,9.482758620689655
p330_009,"There is , according to legend, a boiling pot of gold at one end."," There is , according to legend, a boiling pot of gold at one end",7.142857142857142,1.5384615384615385,0.0,1.5384615384615385
p330_010,"People look, but no one ever finds it."," people look, but no one ever finds it",25.0,5.263157894736842,0.0,34.21052631578947
p330_011,"When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow."," When a man looks for something beyond his reach, his friend say he is looking for the part of gold, at the end of the rainbow",15.384615384615385,4.0,7.6923076923076925,4.8
p330_012,Throughout the centuries people have explained the rainbow in various ways., throughout the centuries people have explained the rainbow in various ways,18.181818181818183,2.666666666666667,0.0,28.000000000000004
p330_013,Some have accepted it as a miracle without physical explanation.," Some have accepted it, as a miracle without physical explanation",20.0,3.125,0.0,3.125
p330_014,To the Hebrews it was a token that there would be no more universal floods., to the hibruce it was a token that there would be no more universal flaunts,20.0,14.666666666666666,13.333333333333334,18.666666666666668
p330_015,The Greeks used to imagine that it was a sign from the gods to foretell war or heavy rain., the greeks use to imagine that it was a sign from the gods to fortell war or heavy rain,26.31578947368421,5.555555555555555,10.526315789473683,23.333333333333332
p330_016,The Norsemen considered the rainbow as a bridge over which the gods passed from earth to their home in the sky., The Norsemen considered the rainbow as a bridge over which the gods passed from Earth to their home in the sky,9.523809523809524,1.8018018018018018,0.0,1.8018018018018018
p330_017,Others have tried to explain the phenomenon physically., other isib try to explain the phenomenon physically,50.0,18.181818181818183,50.0,32.72727272727273
p330_018,Aristotle thought that the rainbow was caused by reflection of the sun's rays by the rain., era sutherland found that the rainbow is caused by reflection and the suns raised by the rain,50.0,27.77777777777778,50.0,47.77777777777778
p330_019,"Since then physicists have found that it is not reflection, but refraction by the raindrops which causes the rainbows."," since then physicists have found that it is not reflection, but refraction, by the raindrops which causes the rain bars",21.052631578947366,5.084745762711865,10.526315789473683,16.94915254237288
p330_020,Many complicated ideas about the rainbow have been formed., Many complicated ideas about the rainbow have been formed,11.11111111111111,1.7241379310344827,0.0,1.7241379310344827
p330_021,"The difference in the rainbow depends considerably upon the size of the drops, and the width of the colored band increases as the size of the drops increases."," The difference in the rainbow depends considerably upon the size of the drops, and the width of the coloured band increases as the size of the drops increases",7.142857142857142,1.2658227848101267,3.571428571428571,3.1645569620253164
p330_022,The actual primary rainbow observed is said to be the effect of super-imposition of a number of bows., The actual primary rainbow observed said to be the effective superimposition of a number of bones,27.77777777777778,9.900990099009901,55.55555555555556,65.34653465346535
p330_023,"If the red of the second bow falls upon the green of the first, the result is to give a bow with an abnormally wide yellow band, since red and green light when mixed form yellow."," If the red of the second bow falls upon the green of the first, the result is to give a bow with an abnormally wide yellow band, since red and green light when mixed, formed yellow.",5.555555555555555,1.6853932584269662,2.7777777777777777,1.6853932584269662
p330_024,"This is a very common type of bow, one showing mainly red and yellow, with little or no green or blue."," This is a very common type of bow, one showing mainly red and yellow, with little or no green or blue",4.761904761904762,0.9803921568627451,0.0,0.9803921568627451
p330_025,"Like anyone else, he has to take his time.", by anyone else he has to take his time,33.33333333333333,14.285714285714285,22.22222222222222,19.047619047619047
p330_026,I was backing him up., i was backing him up,40.0,9.523809523809524,0.0,14.285714285714285
p330_027,"It is not an option, but a policy requirement.", it is not an option but a policy requirement,33.33333333333333,6.521739130434782,0.0,13.043478260869565
p330_028,Surely history will not repeat itself., surely history will not repeat itself,33.33333333333333,5.263157894736842,0.0,34.21052631578947
p330_029,That was their attitude., that was their attitude,50.0,8.333333333333332,0.0,37.5
p330_030,It was nothing to do with my daughter., he has nothing to do with my daughter,37.5,10.526315789473683,37.5,23.684210526315788
p330_031,The problem in Norway is outside the National., The problem in Norway is outside the national,12.5,4.3478260869565215,0.0,4.3478260869565215
p330_032,Mr Crawford is no stranger to Scottish Enterprise., Mr. Crawford is no stranger to Scottish enterprise,25.0,6.0,0.0,14.000000000000002
p330_033,And it had two seats., and it had two seats,40.0,9.523809523809524,0.0,33.33333333333333
p330_034,They could move in at any moment., they can move in at any moment,42.857142857142854,18.181818181818183,14.285714285714285,39.39393939393939
p330_035,There were no reported injuries., There were no reported injuries,20.0,3.125,0.0,3.125
p330_036,"I haven't spoken to anyone about that, not even my wife."," i haven't spoken to anyone about that, not even my wife",18.181818181818183,3.571428571428571,0.0,5.357142857142857
p330_037,Jock Brown is appointed as general manager., jock brown is appointed as general manager,42.857142857142854,6.976744186046512,0.0,34.883720930232556
p330_038,It is my nature., it is my nature,50.0,12.5,0.0,31.25
p330_039,Or so she thought., or so she thought,50.0,11.11111111111111,0.0,27.77777777777778
p330_040,Thousands of homes were left without power supplies., thousands of homes were left without power supplies,25.0,3.8461538461538463,0.0,36.53846153846153
p330_041,This advice was accepted by ministers., this advice was accepted by ministers,33.33333333333333,5.263157894736842,0.0,23.684210526315788
p330_042,We did not even get a free kick., We did not even get a free kick,12.5,3.125,0.0,3.125
p330_043,"What was going through her mind that day, that night?"," while was going through her mind that day, that name?",20.0,15.09433962264151,30.0,26.41509433962264
p330_044,Our decision making was poor., my decision making was poor,40.0,13.793103448275861,40.0,20.689655172413794
p330_045,Last night they were being comforted by relatives., last night they were being comforted by relatives,25.0,4.0,0.0,18.0
p330_046,They said we were out of touch., they said we were out of touch,28.57142857142857,6.451612903225806,0.0,29.03225806451613
p330_047,"In the meantime, the fans would settle for a derby win.", In the meantime the fans would settle for a dooby win,27.27272727272727,7.2727272727272725,9.090909090909092,7.2727272727272725
p330_048,It is bad news for the flooded areas., it is bad news for the flooded areas,25.0,5.405405405405405,0.0,13.513513513513514
p330_049,"He moved back to Edinburgh, where he lived with his mother."," He moved back to Edinburgh, where he lived with his mother",9.090909090909092,1.694915254237288,0.0,1.694915254237288
p330_050,There will be widespread support on all sides., There will be widespread support on all sides,12.5,2.1739130434782608,0.0,2.1739130434782608
p330_051,This was the classical period of Beethoven., This was the classical period of Beitoven,14.285714285714285,6.976744186046512,14.285714285714285,16.27906976744186
p330_052,He has one son and one daughter., he has one son and one dado,28.57142857142857,25.0,14.285714285714285,34.375
p330_053,I was never going to play against Scotland., how is never going to play against Scotland?,37.5,11.627906976744185,37.5,16.27906976744186
p330_054,Any error of judgment was ruled out., any area of judgment was ruled out,42.857142857142854,16.666666666666664,14.285714285714285,36.11111111111111
p330_055,Scotland had great assets., Scotland had great assets,25.0,3.8461538461538463,0.0,3.8461538461538463
p330_056,We shall not forget him., We shall not forget him,20.0,4.166666666666666,0.0,4.166666666666666
p330_057,And thought we would get away with it., and thought we would get away with it,25.0,5.263157894736842,0.0,18.421052631578945
p330_058,I think they should have more respect., i think they should have more respect,28.57142857142857,5.263157894736842,0.0,7.894736842105263
p330_059,Yesterday Mr Hague dismissed the poll., yesterday Mr. Hayd dismissed the poll,66.66666666666666,15.789473684210526,16.666666666666664,73.68421052631578
p330_060,This is a big club., This is a big club,20.0,5.263157894736842,0.0,5.263157894736842
p330_061,I find it rather oppressive., i found it rather oppressive,60.0,14.285714285714285,20.0,39.285714285714285
p330_062,"Many, many people don't know who he is.", many many people don't know who he is,25.0,7.6923076923076925,0.0,25.64102564102564
p330_063,Nor does it have a stock of medicines., nor does it have a stock of medicines,25.0,5.263157894736842,0.0,18.421052631578945
p330_064,"One, the Acute Services Trust, will run the general hospital services."," one, the acute services test will run the general hospital services",45.45454545454545,11.428571428571429,9.090909090909092,24.285714285714285
p330_065,We have to expand., We have to expand,25.0,5.555555555555555,0.0,5.555555555555555
p330_066,Others may be trying to catch up., others may be trying to catch up,28.57142857142857,6.0606060606060606,0.0,39.39393939393939
p330_067,We gave everything we had., We gave everything we had,20.0,3.8461538461538463,0.0,3.8461538461538463
p330_068,I think it is a release of tension., i think it is a release of tension,25.0,5.714285714285714,0.0,8.571428571428571
p330_069,This is a most serious matter., this is a most serious matter,33.33333333333333,6.666666666666667,0.0,30.0
p330_070,I let go the telephone and ran., i like go the telephone and ran,42.857142857142854,16.129032258064516,14.285714285714285,29.03225806451613
p330_071,It is also very valuable., it is also a very valuable one,80.0,28.000000000000004,40.0,36.0
p330_072,We're trying to lessen the stigma., We're trying to lessen the stigma,16.666666666666664,2.941176470588235,0.0,2.941176470588235
p330_073,"Over time, with patience and precision, the terrorists will be pursued."," over time, with patience and precision, the terrorists, will be pursued",27.27272727272727,4.225352112676056,0.0,14.084507042253522
p330_074,This makes up for it., this makes up for it,40.0,9.523809523809524,0.0,42.857142857142854
p330_075,This is purely financial., this is purely financial,50.0,8.0,0.0,36.0
p330_076,I want to help other women., i want to help other women,33.33333333333333,7.4074074074074066,0.0,11.11111111111111
p330_077,The problem is Labour., the problem is labour,50.0,13.636363636363635,0.0,36.36363636363637
p330_078,The way ahead is not easy., the way ahead is not easy,33.33333333333333,7.6923076923076925,0.0,26.923076923076923
p330_079,I could do a better job., i could do a better job,33.33333333333333,8.333333333333332,0.0,12.5
p330_080,I will not be in dialogue with her., i will not be in dialogue with her,25.0,5.714285714285714,0.0,8.571428571428571
p330_081,An announcement will follow in due course., an announcement will follow in due course,28.57142857142857,4.761904761904762,0.0,11.904761904761903
p330_082,I am here to play football., i am here to play a football,50.0,14.814814814814813,16.666666666666664,70.37037037037037
p330_083,"Our dispute is with the company, not the travelling public."," her dispute is with the company, not the traveling public",30.0,6.779661016949152,30.0,18.64406779661017
p330_084,That is the crunch., That is the crunch,25.0,5.263157894736842,0.0,5.263157894736842
p330_085,I did not want any damage to us., i did not want any damage to us,25.0,6.25,0.0,9.375
p330_086,"Four minutes later, the show was over.", four minutes later the show was over,42.857142857142854,7.894736842105263,0.0,26.31578947368421
p330_087,It was an easy decision to come here., it was an easy decision to come here,25.0,5.405405405405405,0.0,13.513513513513514
p330_088,"I didn't know the company all that well, or the dancers."," i didn't know the company all that well, were the dancers",27.27272727272727,8.928571428571429,9.090909090909092,12.5
p330_089,"However, you have just got to adjust to it."," however, you have just got to adjust to it",22.22222222222222,4.651162790697675,0.0,39.53488372093023
p330_090,Everything has the potential to be serious., everything has a potential to be serious,42.857142857142854,11.627906976744185,14.285714285714285,55.81395348837209
p330_091,Charles Kennedy had an effective outing., Charles Kennedy had an effective outing,16.666666666666664,2.5,0.0,2.5
p330_092,"Everything will fall into place, it should be fine."," everything will fall into place, it should be fine",22.22222222222222,3.9215686274509802,0.0,41.17647058823529
p330_093,This will be great for the young lads., this will be great for the young lads,25.0,5.263157894736842,0.0,23.684210526315788
p330_094,He needed seven hours of surgery., he needed seven hours of surgery,33.33333333333333,6.0606060606060606,0.0,15.151515151515152
p330_095,Who said impatience is a virtue?, who said impatience is a virtue,33.33333333333333,6.25,0.0,21.875
p330_096,What do we do for an encore?, what do we do for an encore?,14.285714285714285,3.571428571428571,0.0,28.57142857142857
p330_097,"Jim Wallace, justice minister, has refused to hold an inquiry."," Jim Wallace, Justice Minister has refused to hold an inquiry",30.0,6.451612903225806,0.0,6.451612903225806
p330_098,Many other Scottish locations also feature.," many other Scottish locations, also feature",50.0,6.976744186046512,0.0,23.25581395348837
p330_099,There's nothing for the kids., There is nothing for the kids,60.0,10.344827586206897,60.0,51.724137931034484
p330_100,"Creative, expressive football was the order of the day."," creative, expressive football was the order of the day",22.22222222222222,3.6363636363636362,0.0,34.54545454545455
p330_101,"Obviously, someone is not doing their job properly."," obviously, someone is not doing their job properly",25.0,3.9215686274509802,0.0,41.17647058823529
p330_102,The feeling is marvellous., the feeling is marvelous,50.0,11.538461538461538,25.0,42.30769230769231
