name,transcription,prediction,ev_wer,ev_cer,my_wer,my_cer
p335_001,Please call Stella., please call Stella,66.66666666666666,10.526315789473683,0.0,68.42105263157895
p335_002,Ask her to bring these things with her from the store., ask her to bring these things with her from the store,18.181818181818183,3.7037037037037033,0.0,12.962962962962962
p335_003,"Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob."," six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob",10.0,1.9607843137254901,0.0,6.862745098039216
p335_004,We also need a small plastic snake and a big toy frog for the kids., We also need a small plastic snake and have been toyed frog for the kids,26.666666666666668,13.432835820895523,20.0,14.925373134328357
p335_005,"She can scoop these things into three red bags, and we will go meet her Wednesday at the train station.", she can scoop these things into three red bags and we will go meet her Wednesday at the train station,15.0,2.912621359223301,0.0,7.766990291262135
p335_006,"When the sunlight strikes raindrops in the air, they act as a prism and form a rainbow."," when the sunlight strikes raindrops in the air, they act as a prism and forms a rainbow",17.647058823529413,3.4482758620689653,5.88235294117647,11.494252873563218
p335_007,The rainbow is a division of white light into many beautiful colors., The rainbow is a division of white light and some any beautiful colors,33.33333333333333,11.76470588235294,25.0,16.176470588235293
p335_008,"These take the shape of a long round arc, with its path high above, and its two ends apparently beyond the horizon."," these take the shape of a long round arc, with its path high above, and its too ins apparently be on the horizon",27.27272727272727,6.086956521739131,18.181818181818183,18.26086956521739
p335_010,"People look, but no one ever finds it."," people look, but no one ever finds it",25.0,5.263157894736842,0.0,34.21052631578947
p335_011,"When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow."," When a man looks for something beyond his reach, his friend say he is looking for the pot of garlic that end of the rainbow",19.230769230769234,8.0,15.384615384615385,11.200000000000001
p335_012,Throughout the centuries people have explained the rainbow in various ways., throughout the century is people have explained the rainbow in various ways,36.36363636363637,6.666666666666667,18.181818181818183,34.66666666666667
p335_013,Some have accepted it as a miracle without physical explanation.," Some have accepted it, as a miracle without physical explanation",20.0,3.125,0.0,3.125
p335_014,To the Hebrews it was a token that there would be no more universal floods.," to the hibruz that was a token that there would be no, more universal floods",33.33333333333333,14.666666666666666,13.333333333333334,20.0
p335_015,The Greeks used to imagine that it was a sign from the gods to foretell war or heavy rain., the Greeks use some imagine that it was a sign from the gods to foretell war or hibu realm,26.31578947368421,14.444444444444443,21.052631578947366,20.0
p335_016,The Norsemen considered the rainbow as a bridge over which the gods passed from earth to their home in the sky., The Norsemen considered the rainbow as a bridge over which the gods pass from a earth to their home in the sky,14.285714285714285,4.504504504504505,9.523809523809524,3.6036036036036037
p335_017,Others have tried to explain the phenomenon physically.," others have tried to explain the phenomenon, physically",37.5,5.454545454545454,0.0,25.454545454545453
p335_018,Aristotle thought that the rainbow was caused by reflection of the sun's rays by the rain., i restoddle thought that the rainbow is caused by reflection and pistons raised by the rain,50.0,23.333333333333332,87.5,96.66666666666667
p335_019,"Since then physicists have found that it is not reflection, but refraction by the raindrops which causes the rainbows."," since then, physicists have found that it is not reflection, but reflection, by the raindrops which causes the rainbows",21.052631578947366,5.084745762711865,5.263157894736842,16.101694915254235
p335_020,Many complicated ideas about the rainbow have been formed., many complicated ideas about the rainbow have been formed,22.22222222222222,3.4482758620689653,0.0,15.517241379310345
p335_021,"The difference in the rainbow depends considerably upon the size of the drops, and the width of the colored band increases as the size of the drops increases.", the difference in the rainbow depends considerably upon the size of the drops and the width of the colors and band increases as the size of the drops increases,17.857142857142858,4.430379746835443,7.142857142857142,8.227848101265822
p335_022,The actual primary rainbow observed is said to be the effect of super-imposition of a number of bows., The actual primary rainbow observed is said to be the affected superimposition of a number of bows,22.22222222222222,5.9405940594059405,44.44444444444444,56.43564356435643
p335_023,"If the red of the second bow falls upon the green of the first, the result is to give a bow with an abnormally wide yellow band, since red and green light when mixed form yellow."," as the red of the second bow falls upon the grain of the first the result is to give a bow with an abnormally wide yellow band, since red and green light win mixed form yellow",13.88888888888889,4.49438202247191,11.11111111111111,6.179775280898876
p335_024,"This is a very common type of bow, one showing mainly red and yellow, with little or no green or blue."," This is a very common type of bow, one showing mainly red and yellow, with flessal or no green or blue",9.523809523809524,6.862745098039216,4.761904761904762,7.8431372549019605
p335_025,He was born in London of Scottish parents., he was born in london of scottish parents,50.0,9.523809523809524,0.0,16.666666666666664
p335_026,Her condition last night was described as critical., her condition last night was described as critical,25.0,3.9215686274509802,0.0,13.725490196078432
p335_027,I believe in the Church., i believe in the church,40.0,12.5,0.0,16.666666666666664
p335_028,Let's not go overboard., let's not go out overboard,75.0,26.08695652173913,25.0,100
p335_029,"Frankly, it was worth the booking."," frankly, it was worth the booking",33.33333333333333,5.88235294117647,0.0,50.0
p335_030,They tend to be easily influenced by others., they tend to be easily influenced by others,25.0,4.545454545454546,0.0,20.454545454545457
p335_031,"It's about bringing people in, breaking down barriers."," its about bringing people in, brain key down barriers",50.0,16.666666666666664,50.0,31.48148148148148
p335_032,"Well, what do you know?"," well, what do you know?",20.0,4.3478260869565215,0.0,43.47826086956522
p335_033,But she was very human., but she was very human,40.0,8.695652173913043,0.0,30.434782608695656
p335_034,There are some serious ethical issues involved., there are some serious if the cool issue is involved,100.0,23.404255319148938,85.71428571428571,100.0
p335_035,"If true, it will be the first sign of dissent."," if true, it will be the first sign of dissent",20.0,4.3478260869565215,0.0,10.869565217391305
p335_036,Pupils and staff were sent home early., people's and staff we sent home early,42.857142857142854,23.684210526315788,42.857142857142854,44.73684210526316
p335_037,There were no proposals on the table., there were no proposals on the table,28.57142857142857,5.405405405405405,0.0,29.72972972972973
p335_038,Who does he think will win?, who does he think will win?,16.666666666666664,3.7037037037037033,0.0,22.22222222222222
p335_039,He will emerge as a world leader., he will emerge as a world leader,28.57142857142857,6.0606060606060606,0.0,15.151515151515152
p335_040,It opens the door to the Champions League., and opens the door to the champions league,37.5,14.285714285714285,25.0,19.047619047619047
p335_041,I only half believed it., i only half believed it,40.0,8.333333333333332,0.0,12.5
p335_042,"It will include the Black Watch, the Royal Highland regiment."," it will include the black quatch, the royal highland, regiments",60.0,13.114754098360656,20.0,26.229508196721312
p335_043,All the oil companies are talking together., all of the oil companies are talking together,42.857142857142854,11.627906976744185,14.285714285714285,20.930232558139537
p335_044,The failings are serious., the failings are serious,50.0,8.0,0.0,28.000000000000004
p335_045,The prognosis is excellent., the prognocis is excellent,75.0,11.11111111111111,25.0,81.48148148148148
p335_046,Rangers deserved to beat us., Rangers deserve to beat us,40.0,7.142857142857142,20.0,7.142857142857142
p335_047,"That, though, is the measure of the man."," that, though, is the measure of the man",25.0,5.0,0.0,27.500000000000004
p335_048,"On reflection, it is more than that."," on reflection, it is more than that",28.57142857142857,5.555555555555555,0.0,13.88888888888889
p335_049,It is not normal practice., and is not normal practice,40.0,15.384615384615385,40.0,23.076923076923077
p335_050,But he just carried on anyway., that he just carried on anywhere,33.33333333333333,23.333333333333332,50.0,36.666666666666664
p335_051,They couldn't believe what had happened., i couldn't believe what had happened,33.33333333333333,12.5,33.33333333333333,15.0
p335_052,I would not want to be young again., i would not once be young again,50.0,22.857142857142858,25.0,25.71428571428571
p335_053,"Meanwhile, the search continues for Ferguson's replacement."," meanwhile, the search continues for fagascence replacement",42.857142857142854,16.94915254237288,14.285714285714285,50.847457627118644
p335_054,The Yugoslav army will still be there.," the yugoslav have army, will still be there",71.42857142857143,23.684210526315788,14.285714285714285,76.31578947368422
p335_055,There are schoolboys in uniform., they are schoolboys at new uniform,80.0,28.125,80.0,81.25
p335_056,I don't want to hear any excuses., i don't want to hear any excuses,28.57142857142857,6.0606060606060606,0.0,9.090909090909092
p335_057,They were later discharged from hospital., they were laced discharge from hospital,66.66666666666666,12.195121951219512,33.33333333333333,29.268292682926827
p335_058,Let's see that increase over the years., Let's see their increase over the years,28.57142857142857,10.256410256410255,14.285714285714285,10.256410256410255
p335_059,"I've learned a lot, and tomorrow is another day."," i have learned a lot, and tomorrow is another day",33.33333333333333,10.416666666666668,33.33333333333333,20.833333333333336
p335_060,These findings would be made public., these findings would be made public,33.33333333333333,5.555555555555555,0.0,30.555555555555557
p335_061,It's the most beautiful place on earth., It's the most beautiful place on earth,14.285714285714285,2.564102564102564,0.0,2.564102564102564
p335_062,"I think, overall, they were the best team in the tournament."," i think, overall, they were the best team in the tournament",18.181818181818183,3.3333333333333335,0.0,5.0
p335_063,I've learned from my mistakes., i have learned from my mistakes,60.0,16.666666666666664,60.0,33.33333333333333
p335_064,This must be wrong., this must be wrong,50.0,10.526315789473683,0.0,47.368421052631575
p335_065,"He added later, Normally, it's not a dangerous river."," He added lace her, normally, at Snoridainjus river",77.77777777777779,35.84905660377358,77.77777777777779,94.33962264150944
p335_066,"It probably didn't feel anything, she added."," at probably didn't feel anything, she added",28.57142857142857,4.545454545454546,28.57142857142857,11.363636363636363
p335_067,I go home only once., i go home i only once,60.0,20.0,20.0,20.0
p335_068,I am delighted to hear this wonderful news., i am delighted to hear this one fluently is,50.0,30.23255813953488,37.5,48.837209302325576
p335_069,It is a family day out., it is a family day out,33.33333333333333,8.695652173913043,0.0,21.73913043478261
p335_070,"On that basis, he would set it aside."," on that basis, he would sist it aside",37.5,10.81081081081081,12.5,21.62162162162162
p335_071,"I, like many others, will consider where we go from here."," i, like many others, will consider where we go from here",18.181818181818183,3.508771929824561,0.0,8.771929824561402
p335_072,Bin Laden was not mentioned., then london was not mentioned,60.0,28.57142857142857,60.0,53.57142857142857
p335_073,Seven people were later detained by police., seven people were laced and detained by police,57.14285714285714,18.6046511627907,28.57142857142857,37.2093023255814
p335_074,The team this year is going places., The team this year is going places,14.285714285714285,2.857142857142857,0.0,2.857142857142857
p335_075,We should do everything at a stroke., We should do everything at a stroke,14.285714285714285,2.7777777777777777,0.0,2.7777777777777777
p335_076,He had a moustache., he had a mustache,50.0,15.789473684210526,25.0,68.42105263157895
p335_077,It's just for me., its just for me,50.0,17.647058823529413,50.0,47.05882352941176
p335_078,History is usually written by the victors., history is usually written by the vixers,28.57142857142857,11.904761904761903,14.285714285714285,47.61904761904761
p335_079,It plans to return to this field., at plans to return to this field,28.57142857142857,6.0606060606060606,28.57142857142857,15.151515151515152
p335_080,He said because people had invited him., he said because people had him by us at him,85.71428571428571,33.33333333333333,71.42857142857143,56.41025641025641
p335_081,That would be dangerous., that would be dangerous,50.0,8.333333333333332,0.0,37.5
p335_082,Its workforce is to be made redundant., its work forces to be made redundant,57.14285714285714,13.157894736842104,28.57142857142857,60.526315789473685
p335_083,We aim to put them out of business., We aim to put them out of business,12.5,2.857142857142857,0.0,2.857142857142857
p335_084,They're completely different from each other., they are completely different from each other,50.0,8.88888888888889,50.0,33.33333333333333
p335_085,He was extremely nervous., he was extremely nervous,50.0,8.0,0.0,20.0
p335_086,"Hopefully, it will pay off for me."," hopefully, it will pay off for me",28.57142857142857,5.88235294117647,0.0,61.76470588235294
p335_087,"Correction, knowing him, he might."," correction, knowing him, he might...",40.0,8.823529411764707,0.0,70.58823529411765
p335_088,I came up through the ranks., i came up through the ranks,33.33333333333333,7.142857142857142,0.0,10.714285714285714
p335_089,We still don't know what's happened., We still don't know what's happened,16.666666666666664,2.7777777777777777,0.0,2.7777777777777777
p335_090,His team management was protective., his same management was protective,60.0,14.285714285714285,20.0,34.285714285714285
p335_091,The proposal was rejected., the proposal is rejected,75.0,15.384615384615385,25.0,38.46153846153847
p335_092,"First and foremost, the game is entirely different."," first and foremost, the game is entirely different",25.0,3.9215686274509802,0.0,21.568627450980394
p335_093,We wanted it left for a wee while., We wanted at left for a wee while,25.0,5.88235294117647,12.5,5.88235294117647
p335_094,Four other charges were dropped., for our other charges were dropped,60.0,15.625,60.0,34.375
p335_095,These guys will not lie down., these guys would not lie down,50.0,17.24137931034483,16.666666666666664,48.275862068965516
p335_096,I would think they are just behind them., i would think they are just behind them,25.0,5.0,0.0,7.5
p335_097,You can expect a hell of a fuss., you can expect a hell of a fuss,25.0,6.25,0.0,21.875
p335_098,"Harrowing is easy, after all."," harrowing is easy, after all",40.0,6.896551724137931,0.0,65.51724137931035
p335_099,That is nearly four people every day., that is nearly four people we have rude air,71.42857142857143,32.432432432432435,57.14285714285714,62.16216216216216
p335_100,There are nine people here now., There are nine people here now,16.666666666666664,3.225806451612903,0.0,3.225806451612903
p335_101,I like what has happened!, a like what has happened,40.0,8.0,40.0,12.0
p335_102,This would not be my first choice., this would not be my first choice,28.57142857142857,5.88235294117647,0.0,26.47058823529412
p335_103,We knew nothing about it., We know nothing about it,40.0,8.0,20.0,8.0
p335_104,"Sir Jeremy, from Glasgow, said they had been delighted."," so jeremy, from glasco, sibs they had been delighted",55.55555555555556,20.0,44.44444444444444,45.45454545454545
p335_105,Which perhaps is just as well., which perhaps is just as well,33.33333333333333,6.666666666666667,0.0,36.666666666666664
p335_106,"It wasn't a penalty, it was outside the area."," it wasn't a penalty, it was outside the area",22.22222222222222,4.444444444444445,0.0,11.11111111111111
p335_107,They receive a high profile in the media., they receive a high profile in the media,25.0,4.878048780487805,0.0,21.951219512195124
p335_108,"They have got their position, we have got our position."," they have got their position, we have got our position",20.0,3.6363636363636362,0.0,16.363636363636363
p335_109,There will be plenty to keep them occupied., There will be plenty to keep them occupied,12.5,2.3255813953488373,0.0,2.3255813953488373
p335_110,Or was it?, or was it?,33.33333333333333,10.0,0.0,40.0
p335_111,It is not fair., it is not fair,50.0,13.333333333333334,0.0,33.33333333333333
p335_112,I saw military vehicles in the distance., i saw military vehicles in the distance,28.57142857142857,5.0,0.0,7.5
p335_113,"Few other services in Scotland are affected, the spokesman said."," few arbor services and scotland are affected, the spokesman said",50.0,14.0625,20.0,26.5625
p335_114,The dealer is on notice., the dealer is on notice,40.0,8.333333333333332,0.0,29.166666666666668
p335_115,But it will backfire., that are all backfire,100.0,42.857142857142854,100.0,100
p335_116,We kept going right to the final whistle., We keep going right to the final whistle,25.0,7.317073170731707,12.5,7.317073170731707
p335_117,Police were also perplexed., police were also perplexed,50.0,7.4074074074074066,0.0,48.148148148148145
p335_118,"For sure, you won't know unless you ask him."," for sure, you won't know unless you ask him",22.22222222222222,4.545454545454546,0.0,15.909090909090908
p335_119,Britain may now be forced to listen., Brisson may now be forced to listen,28.57142857142857,11.11111111111111,28.57142857142857,41.66666666666667
p335_120,"JOHN Anderson, the former Scottish national coach, is still unearthing talent."," John Anderson, the formal Scottish national coach, is still an earthing talent",45.45454545454545,10.256410256410255,27.27272727272727,41.02564102564102
p335_121,The final stage is paranoia., the final stage is paranoia,40.0,7.142857142857142,0.0,25.0
p335_122,I am not holding the club to ransom., i am not holding the club to ransom,25.0,5.555555555555555,0.0,8.333333333333332
p335_123,Wagner was never like this., Wagner was never like this,20.0,3.7037037037037033,0.0,3.7037037037037033
p335_124,The plane was in flames, the plan was in flames,40.0,8.695652173913043,20.0,52.17391304347826
p335_125,We represent a wide range of society., where you've written present and at wide range of society,100.0,62.16216216216216,100.0,94.5945945945946
p335_126,Pig farmers are completely despondent., pig farmers are completely despondent,40.0,5.263157894736842,0.0,18.421052631578945
p335_127,I've seen some of the submissions., i seem some of the submissions,50.0,17.647058823529413,50.0,38.23529411764706
p335_128,It was meant to rival the dollar., it was meant to arrive all the dollar,57.14285714285714,21.21212121212121,28.57142857142857,42.42424242424242
p335_129,A win was a real achievement., a win was a real achievement,33.33333333333333,6.896551724137931,0.0,10.344827586206897
p335_130,This is the high point of my career., this is the high point of my career,25.0,5.555555555555555,0.0,25.0
p335_131,That's the sort of game you want., that's a sort of game you want,42.857142857142854,15.151515151515152,14.285714285714285,36.36363636363637
p335_132,My duty is to win., my juice he is to win,80.0,50.0,40.0,77.77777777777779
p335_133,Scotland has been caught in the crossfire., Scotland has been caught in the crossfire,14.285714285714285,2.380952380952381,0.0,2.380952380952381
p335_134,We are trying to clarify the issues., We are trying to clarify the issues,14.285714285714285,2.7777777777777777,0.0,2.7777777777777777
p335_135,These awards will deliver improvements on the ground., these awards will deliver improvements on the ground,25.0,3.7735849056603774,0.0,20.754716981132077
p335_136,"Suddenly, directing was the thing he wanted to do."," suddenly, directing was a thing he wanted to do",33.33333333333333,10.0,11.11111111111111,44.0
p335_137,I am prepared to help make it happen., i am prepared to help make it happen,25.0,5.405405405405405,0.0,8.108108108108109
p335_138,This is not presently the case., this is not presently the case,33.33333333333333,6.451612903225806,0.0,29.03225806451613
p335_139,It was a moment of madness., There was a moment of madness,33.33333333333333,22.22222222222222,33.33333333333333,29.629629629629626
p335_140,Don't even bother applying., don't even bother applying,50.0,7.4074074074074066,0.0,40.74074074074074
p335_141,We haven't seen from the Bank of Scotland., We haven't same from the bank of Scotland,37.5,11.904761904761903,12.5,11.904761904761903
p335_142,I do not own the vessel in question., i do not own the vessel in question,25.0,5.555555555555555,0.0,8.333333333333332
p335_143,Racism has no place in any sport., Racism has no place in any sports,14.285714285714285,3.0303030303030303,14.285714285714285,3.0303030303030303
p335_144,It's all too short term., heads all too short term,40.0,20.833333333333336,40.0,41.66666666666667
p335_145,It's too big a risk to take.,its too big of a risk to take,42.857142857142854,21.428571428571427,28.57142857142857,21.428571428571427
p335_146,Mummy believed in one thing above all.," mommy believes in one thing, above all",57.14285714285714,13.157894736842104,42.857142857142854,60.526315789473685
p335_147,It was worth a photograph., the was worth a photograph,40.0,15.384615384615385,40.0,23.076923076923077
p335_148,Drink and petrol prices remain untouched.," drink and petrol prices, remain untouched",50.0,7.317073170731707,0.0,29.268292682926827
p335_149,"We're not seeing an image of the person, he said."," We're not seeing an image of the person, he said",10.0,2.0408163265306123,0.0,2.0408163265306123
p335_150,The pilot was making a visual approach., The pilot was making a visual approach,14.285714285714285,2.564102564102564,0.0,2.564102564102564
p335_151,I'd say we should give it a week., i'd say we should give it a week,25.0,6.0606060606060606,0.0,21.21212121212121
p335_152,The elections should have no role in this., the elections should have no role in this,25.0,4.761904761904762,0.0,16.666666666666664
p335_153,There was a lot of resentment., there was a lot of resentment,33.33333333333333,6.666666666666667,0.0,36.666666666666664
p335_154,Where is the anthrax?, We are into anthrax,100.0,38.095238095238095,100.0,100
p335_155,"I think, at last, the company will find itself again."," i think, at last, the company will find itself again",20.0,3.7735849056603774,0.0,5.660377358490567
p335_156,Filtering through this material a composite finally emerges.," Thelturing through this material, a composite, finally emerges",50.0,11.666666666666666,25.0,36.666666666666664
p335_157,It's because they can't understand the language., its because they can't understand the language,28.57142857142857,6.25,28.57142857142857,16.666666666666664
p335_158,That doesn't make a whole lot of sense., that doesn't make a whole lot of sense,25.0,5.128205128205128,0.0,23.076923076923077
p335_159,He realises he has hit a glass ceiling.," he realizes, he has a glass ceiling",50.0,20.51282051282051,37.5,64.1025641025641
p335_160,This is good news for the Western Isles., this is good news for the western isles,37.5,10.0,0.0,27.500000000000004
p335_161,It's been a good year., its been a good year,40.0,13.636363636363635,40.0,36.36363636363637
p335_162,We've got the top three., We've got the top three,20.0,4.166666666666666,0.0,4.166666666666666
p335_163,But the price has been very high., but the prices have been very high,57.14285714285714,15.151515151515152,28.57142857142857,30.303030303030305
p335_164,I'm very surprised and obviously delighted., i'm very surprised and obviously delighted,33.33333333333333,4.651162790697675,0.0,16.27906976744186
p335_165,That nation is South Africa., That nation is self-Africa,40.0,25.0,40.0,64.28571428571429
p335_166,This will secure the future of our industry., this will secure the future of our industry,25.0,4.545454545454546,0.0,20.454545454545457
