name,transcription,prediction,ev_wer,ev_cer,my_wer,my_cer
p326_001,Please call Stella., place call stellar,66.66666666666666,26.31578947368421,100.0,68.42105263157895
p326_002,Ask her to bring these things with her from the store., ask her to bring these things with her from the store,18.181818181818183,3.7037037037037033,0.0,12.962962962962962
p326_003,"Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob."," six spoons are fresh snow peas, five thick slats of blue cheese, and maybe a snack for her brother Bob",20.0,5.88235294117647,10.0,10.784313725490197
p326_004,We also need a small plastic snake and a big toy frog for the kids., We also need a small plastic snake and a big toy frog for the kids,6.666666666666667,1.4925373134328357,0.0,1.4925373134328357
p326_005,"She can scoop these things into three red bags, and we will go meet her Wednesday at the train station."," she can scoop these things into three red bags, and we will go meet her Wednesday at the train station",10.0,1.9417475728155338,0.0,6.796116504854369
p326_006,"When the sunlight strikes raindrops in the air, they act as a prism and form a rainbow."," When the sunlight strikes raindrops in the air, the actors are prism and form a rainbow",29.411764705882355,6.896551724137931,23.52941176470588,9.195402298850574
p326_007,The rainbow is a division of white light into many beautiful colors., the rainbow is a division of white light into many beautiful colours,16.666666666666664,4.411764705882353,8.333333333333332,13.23529411764706
p326_008,"These take the shape of a long round arch, with its path high above, and its two ends apparently beyond the horizon."," these take the shape of a long round arch, with its path high above, and its too ends apparently beyond the horizon",13.636363636363635,2.586206896551724,4.545454545454546,10.344827586206897
p326_009,"There is , according to legend, a boiling pot of gold at one end.", there is according to legend a boiling pot of gold at one end,28.57142857142857,7.6923076923076925,14.285714285714285,46.15384615384615
p326_010,"People look, but no one ever finds it."," people look, but no one ever finds it",25.0,5.263157894736842,0.0,34.21052631578947
p326_011,"When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow."," When a man looks to suddenly be on his reach, his phone say he is looking for the pot of gold at the end of the rainbow",23.076923076923077,15.2,19.230769230769234,19.2
p326_012,Throughout the centuries people have explained the rainbow in various ways., throughout the centuries people have explained the rainbow in various ways,18.181818181818183,2.666666666666667,0.0,28.000000000000004
p326_013,Some have accepted it as a miracle without physical explanation., Some have accepted it as a miracle without physical explanation,10.0,1.5625,0.0,1.5625
p326_014,To the Hebrews it was a token that there would be no more universal floods., to the hibreys it was a token that there would be no more universal floods,20.0,6.666666666666667,6.666666666666667,10.666666666666668
p326_015,The Greeks used to imagine that it was a sign from the gods to foretell war or heavy rain., The Greeks used to imagine that it was a sign from the gods to Fotel War or heavy rain,15.789473684210526,6.666666666666667,5.263157894736842,8.88888888888889
p326_016,The Norsemen considered the rainbow as a bridge over which the gods passed from the earth to their home in the sky., The Norsemen consider the rainbow is a bridge over which the gods pass from the earth to the home in the sky,22.727272727272727,6.956521739130435,18.181818181818183,6.956521739130435
p326_017,Others have tried to explain the phenomenon physically., others have tried to explain the phenomenon physically,25.0,3.6363636363636362,0.0,23.636363636363637
p326_018,Aristotle thought that the rainbow was caused by reflection of the sun's rays by the rain., arisotto thought that the rainbow was caused by a reflection of the son's rays by the rain,25.0,8.88888888888889,25.0,22.22222222222222
p326_019,"Since then physicists have found it is not reflection, but refraction by the raindrops which causes the rainbows."," since then physicists have found it is not reflection, but refraction by the raindrops which causes the rain most",16.666666666666664,4.424778761061947,11.11111111111111,16.8141592920354
p326_020,Many complicated ideas about the rainbow have been formed., many complicated ideas about the rainbow have been formed,22.22222222222222,3.4482758620689653,0.0,15.517241379310345
p326_021,"The difference in the rainbow depends considerably upon the size of the drops, and the width of the colored band increases as the size of the drops increases."," The difference in the rainbow depends considerably upon the size of the drops, and the width of the coloured band it traces its size of the drops and craters",21.428571428571427,11.39240506329114,21.428571428571427,23.417721518987342
p326_022,The actual primary rainbow observed is said to be the effect of super-imposition of a number of bows., the actual primary rainbow observed is said to be the effect of supreme position of a number of bows,22.22222222222222,6.9306930693069315,11.11111111111111,27.722772277227726
p326_023,"If the red of the second bow falls upon the green of the first, the result is to give a bow with an abnormally wide yellow band, since red and green light when mixed form yellow."," if the red of the second bow falls and palm the green of the first, the result is to give a bow within abnormally wide yellow band, since red and green light when mixed form yellow",16.666666666666664,6.179775280898876,11.11111111111111,9.550561797752808
p326_024,"This is a very common type of bow, one showing mainly red and yellow, with little or no green or blue."," this is a very common type of bow, one showing Miley red and yellow, with little or no green or blue",14.285714285714285,5.88235294117647,4.761904761904762,14.705882352941178
p326_025,"Jimmy returned to Aberdeen, but she remained with George.", tumi returns to abdene but she remained at george,55.55555555555556,28.07017543859649,55.55555555555556,57.89473684210527
p326_026,The message was clear., the message is clear,75.0,18.181818181818183,25.0,45.45454545454545
p326_027,She is an angel., she is an angel,50.0,12.5,0.0,43.75
p326_028,It is believed he had been stabbed., it is believed he had been stabbed,28.57142857142857,5.714285714285714,0.0,14.285714285714285
p326_029,We have got to attack., We have got to attack,20.0,4.545454545454546,0.0,4.545454545454546
p326_030,"I saw the other car coming, but could do nothing."," i saw the alla car coming, but could do nothing",30.0,14.285714285714285,10.0,16.3265306122449
p326_031,United were in control without always being dominant.," you know i said we're in control, without always been dominant",100.0,32.075471698113205,87.5,79.24528301886792
p326_032,There we were on the first tee., there we were it on the first tee,42.857142857142854,16.129032258064516,14.285714285714285,41.935483870967744
p326_033,Roy Keane is certainly the best., Rycane is certainly the best,50.0,15.625,33.33333333333333,31.25
p326_034,At least two women were among those arrested., at least two women were among those arrested,25.0,4.444444444444445,0.0,11.11111111111111
p326_035,How would it work?, how would it work?,25.0,5.555555555555555,0.0,33.33333333333333
p326_036,It was my shortest audition., it is my choice of solution,100.0,50.0,80.0,100
p326_037,That was a stunning drive from Jon., that was a stunning drive from john,28.57142857142857,11.428571428571429,14.285714285714285,31.428571428571427
p326_038,She didn't tell us anything new., she didn't tell us anything new,33.33333333333333,6.25,0.0,21.875
p326_039,There is nothing like this back home., There is nothing like this back home,14.285714285714285,2.7027027027027026,0.0,2.7027027027027026
p326_040,The police believe the man was not injured., the police believe the mayor was not injured,37.5,11.627906976744185,12.5,23.25581395348837
p326_041,It would be a miracle., it would be a miracle,40.0,9.090909090909092,0.0,22.727272727272727
p326_042,We just love to chat., We just loved to chat,40.0,9.523809523809524,20.0,9.523809523809524
p326_043,I read about it in the newspapers., i read about it in the newspapers,28.57142857142857,5.88235294117647,0.0,8.823529411764707
p326_044,What did they think of her voice?, what did they think of her voice?,14.285714285714285,3.0303030303030303,0.0,24.242424242424242
p326_045,They say they feel different., they say they feel different,40.0,6.896551724137931,0.0,100
p326_046,It is a good result for Great Britain., it is a good result for great Britain,37.5,7.894736842105263,0.0,15.789473684210526
p326_047,What on earth is wrong with you?, what on earth is wrong with you?,14.285714285714285,3.125,0.0,25.0
p326_048,We will continue to pressure the Government., We will continue to pressure the government,14.285714285714285,4.545454545454546,0.0,4.545454545454546
p326_049,His art was not just about emotions., his art was not just about emotions,28.57142857142857,5.555555555555555,0.0,19.444444444444446
p326_050,They are all bright and different., they are all bright and different,33.33333333333333,5.88235294117647,0.0,26.47058823529412
p326_051,I found a fault and worked at it., i found a fool and worked at it,37.5,15.151515151515152,12.5,18.181818181818183
p326_052,My position on the euro is quite clear., my position on the euro is quite clear,25.0,5.128205128205128,0.0,12.82051282051282
p326_053,Labour was too busy to respond., label was too busy to respond,33.33333333333333,16.129032258064516,33.33333333333333,38.70967741935484
p326_054,His voice is strong., his voice is strong,50.0,10.0,0.0,35.0
p326_055,They may yet have the last laugh., they might yet have the last laugh,42.857142857142854,18.181818181818183,14.285714285714285,42.42424242424242
p326_056,But they add up., but they add up,50.0,12.5,0.0,43.75
p326_057,You can feel at home in China., You can feel a home in China,28.57142857142857,6.666666666666667,14.285714285714285,6.666666666666667
p326_058,It is the wealthiest in Europe., it is the wealthiest in europe,33.33333333333333,9.67741935483871,0.0,19.35483870967742
p326_059,This is all part of opening the door., this is all part of opening the door,25.0,5.405405405405405,0.0,24.324324324324326
p326_060,Yesterday's performance was exactly that., yesterday's performance was exactly that,40.0,4.878048780487805,0.0,56.09756097560976
p326_061,Mr Blunkett was convinced., mister blanket was convinced,75.0,34.61538461538461,75.0,69.23076923076923
p326_062,"For the other parties, it is back to business as usual."," for the other parties, it is back to business as usual",18.181818181818183,3.6363636363636362,0.0,12.727272727272727
p326_063,He will become the sovereign., he will become the sovereign,40.0,6.896551724137931,0.0,17.24137931034483
