name,wer,wer_n,cer,cer_n,transcription,prediction
p238_001,0.0,0.0,5.263157894736842,5.0,Please call Stella., Please call Stella
p238_002,9.090909090909092,9.090909090909092,3.7037037037037033,3.6363636363636362,Ask her to bring these things with her from the store., Ask her to bring these things with her from the storm
p238_003,0.0,0.0,0.9803921568627451,0.9708737864077669,"Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob."," Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob"
p238_004,0.0,0.0,1.4925373134328357,1.4705882352941175,We also need a small plastic snake and a big toy frog for the kids., We also need a small plastic snake and a big toy frog for the kids
p238_005,10.0,10.0,5.825242718446602,5.769230769230769,"She can scoop these things into three red bags, and we will go meet her Wednesday at the train station.", She can scoot these things into three red bikes and we will go meet her Wednesday at the train station
p238_006,0.0,0.0,1.1494252873563218,1.1363636363636365,"When the sunlight strikes raindrops in the air, they act as a prism and form a rainbow."," When the sunlight strikes raindrops in the air, they act as a prism and form a rainbow"
p238_007,8.333333333333332,8.333333333333332,4.411764705882353,4.3478260869565215,The rainbow is a division of white light into many beautiful colors., The rainbow is a division of white light into many beautiful colours
p238_008,0.0,0.0,0.0,0.0,"These take the shape of a long round arch, with its path high above, and its two ends apparently beyond the horizon."," These take the shape of a long round arch, with its path high above, and its two ends apparently beyond the horizon."
p238_009,0.0,0.0,1.5384615384615385,1.5151515151515151,"There is , according to legend, a boiling pot of gold at one end."," There is , according to legend, a boiling pot of gold at one end"
p238_010,0.0,0.0,2.631578947368421,2.564102564102564,"People look, but no one ever finds it."," People look, but no one ever finds it"
p238_011,0.0,0.0,0.8,0.7936507936507936,"When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow."," When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow"
p238_012,0.0,0.0,1.3333333333333335,1.3157894736842104,Throughout the centuries people have explained the rainbow in various ways., Throughout the centuries people have explained the rainbow in various ways
p238_013,0.0,0.0,3.125,3.0303030303030303,Some have accepted it as a miracle without physical explanation.," Some have accepted it as a miracle, without physical explanation"
p238_014,0.0,0.0,2.666666666666667,2.5974025974025974,To the Hebrews it was a token that there would be no more universal floods.," To the Hebrews, it was a token that there would be no more universal floods"
p238_015,0.0,0.0,1.1111111111111112,1.098901098901099,The Greeks used to imagine that it was a sign from the gods to foretell war or heavy rain., The Greeks used to imagine that it was a sign from the gods to foretell war or heavy rain
p238_016,4.761904761904762,4.761904761904762,2.7027027027027026,2.6785714285714284,The Norsemen considered the rainbow as a bridge over which the gods passed from earth to their home in the sky., The Norsemen considered the rainbow as a bridge over which the gods pass from Earth to their home in the sky.
p238_017,0.0,0.0,5.454545454545454,5.263157894736842,Others have tried to explain the phenomenon physically.," others have tried to explain the phenomenon, physically"
p238_018,18.75,17.647058823529413,20.0,18.0,Aristotle thought that the rainbow was caused by reflection of the sun's rays by the rain., Aris Stottel thought that the rainbow was caused by reflection of the sun's rays by the thrain
p238_019,0.0,0.0,0.847457627118644,0.8333333333333334,"Since then physicists have found that it is not reflection, but refraction by the raindrops which causes the rainbows."," Since then, physicists have found that it is not reflection, but refraction by the raindrops which causes the rainbows."
p238_020,22.22222222222222,22.22222222222222,20.689655172413794,19.672131147540984,Many complicated ideas about the rainbow have been formed., Many complicated ideas about Treme Duol have been formed
p238_021,3.571428571428571,4.545454545454546,2.5316455696202533,2.515723270440252,"The difference in the rainbow depends considerably upon the size of the drops, and the width of the colored band increases as the size of the drops increases.", The difference in the rainbow depends considerably upon the size of the drops and the width of the colours band increases as the size of the drops increases.
p238_022,15.789473684210526,15.789473684210526,46.53465346534654,37.00787401574803,The actual primary rainbow observed is said to be the effect of super-imposition of a number of bows., The actual primary rainbow observed is said to be the effect of superimposition of a number of those.
p238_023,0.0,0.0,0.0,0.0,"If the red of the second bow falls upon the green of the first, the result is to give a bow with an abnormally wide yellow band, since red and green light when mixed form yellow."," If the red of the second bow falls upon the green of the first, the result is to give a bow with an abnormally wide yellow band, since red and green light when mixed form yellow."
p238_024,0.0,0.0,0.9803921568627451,0.9615384615384616,"This is a very common type of bow, one showing mainly red and yellow, with little or no green or blue."," This is a very common type of bow, one showing mainly red and yellow, with little or no, green or blue."
p238_025,0.0,0.0,3.225806451612903,3.125,Smoking is also very important., Smoking is also very important
p238_026,16.666666666666664,16.666666666666664,8.333333333333332,8.108108108108109,The first appeared to be successful., The first appear to be successful
p238_027,0.0,0.0,3.3333333333333335,3.225806451612903,We must convince the citizens., We must convince the citizens
p238_028,0.0,0.0,3.8461538461538463,3.7037037037037033,There was a rush of water., There was a rush of water
p238_029,0.0,0.0,2.127659574468085,2.0408163265306123,"Last night, Mr Robertson said he was delighted."," Last night, Mr. Robertson said he was delighted."
p238_030,0.0,0.0,2.564102564102564,2.5,Further management changes are planned., Further management changes are planned
p238_031,0.0,0.0,2.272727272727273,2.2222222222222223,"Nonetheless, the overall picture is healthy."," Nonetheless, the overall picture is healthy"
p238_032,0.0,0.0,4.166666666666666,4.0,The staff are very good., The staff are very good
p238_033,0.0,0.0,2.2222222222222223,2.1739130434782608,Mr Darling yesterday dismissed the criticism., Mr Darling yesterday dismissed the criticism
p238_034,0.0,0.0,3.508771929824561,3.389830508474576,Overall it has been deeply frustrating and disappointing.," Overall, it has been deeply frustrating and disappointing"
p238_035,0.0,0.0,3.6363636363636362,3.571428571428571,"Of course, on Tuesday, United were beaten despite this."," Of course, on Tuesday, united were beaten despite this"
p238_036,0.0,0.0,6.0606060606060606,5.88235294117647,Let there be no doubt about that., let there be no doubt about that
p238_037,0.0,0.0,2.2222222222222223,2.1739130434782608,The ambition this year is to improve on last., The ambition this year is to improve on last
