name,wer_ev,cer_ev,wer_my,cer_my
all_wer_cer,25.699748685610324,6.8239735061343465,-1,-1
p239,28.13554298507678,7.115619747095416,8.341191010421209,17.579217557878113
p255,29.22927344903051,7.669292805172572,9.038027025214259,18.072362114959333
p226,29.95834363859726,7.197068543965024,7.762791942271539,17.85562602907676
p274,26.18909442740317,5.88240370840199,5.574572200573743,15.48139471618754
p243,23.55875460828433,5.713379272833581,5.483383396229328,14.17132717414013
p351,29.775970439395028,7.812535707573409,9.76886111991133,17.8619951469016
p246,29.66764300476705,6.8480988988281615,7.394838246793554,18.55712230531778
p283,27.71062214275166,7.5166358371876,8.451290170959181,17.173153866975444
p326,30.104780578458993,7.798536424216648,11.00031724825132,17.919215299741094
p292,28.057046786397542,6.618870800337259,7.548687208694891,16.715992886554222
p294,28.652682854947766,6.647940805793797,8.530281967912337,17.014252277383047
p343,27.441972922557266,6.181321522488653,5.9092856712227295,14.628670651998625
p311,29.58950097903947,6.85585581740939,7.742126256167928,16.453696325812277
p281,28.41188093548019,7.332254532050674,7.5497497875024715,18.488036095359615
p314,26.03175312620234,6.131311673794503,7.551044899429937,14.22967821289414
p249,27.773062081088508,6.651205466187402,7.8382747078509745,18.185312342213887
p266,31.12113576842756,8.366957947095047,10.75889768383129,20.554629847088187
p335,29.446798510247692,7.487374184696187,10.426161907094512,18.921182283841045
p304,28.110264432943016,6.95351266403296,7.0569882435317295,16.759832096386198
p233,26.202527715560795,6.182055691992627,6.298436067642348,13.81948695114931
p259,26.11255503848982,5.930232411462713,4.9744845190189295,15.217312832822982
p318,26.911211937650613,5.931282352129035,5.24425434928274,14.448475345077165
p271,29.82654336789751,6.930197575582793,5.786154267719918,17.803157008689322
p334,29.19601767333583,7.264077321664894,9.392080534682028,16.647617095997923
p231,27.74887720288061,7.1999061754151565,7.981367912446818,17.038014890655862
p313,32.212292284268244,7.7974467252686415,10.242788746241386,20.595487326043028
p278,26.857953931509847,6.710177971141931,7.026504754208434,16.912850739346066
p345,29.260123164288345,7.3759189816472945,8.094798299789678,18.269881319845094
p276,25.639879224350114,5.875281958880784,5.51615299778321,15.116251386783016
p340,29.990778251789813,7.581729195127112,9.739574483415465,16.51766642321287
