name,wer,wer_n,cer,cer_n,transcription,prediction
p237_001,0.0,0.0,5.263157894736842,5.0,Please call Stella., Please call Stella
p237_002,0.0,0.0,1.8518518518518516,1.8181818181818181,Ask her to bring these things with her from the store., Ask her to bring these things with her from the store
p237_003,10.0,10.0,9.803921568627452,9.70873786407767,"Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob."," Six boons of fresh no peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob"
p237_004,0.0,0.0,1.4925373134328357,1.4705882352941175,We also need a small plastic snake and a big toy frog for the kids., We also need a small plastic snake and a big toy frog for the kids
p237_005,30.0,30.0,19.41747572815534,18.867924528301888,"She can scoop these things into three red bags, and we will go meet her Wednesday at the train station."," She can skip these things into three red bags, and we will call me to Wednesday at the trend session"
p237_006,0.0,0.0,1.1494252873563218,1.1363636363636365,"When the sunlight strikes raindrops in the air, they act as a prism and form a rainbow."," When the sunlight strikes raindrops in the air, they act as a prism and form a rainbow"
p237_007,16.666666666666664,15.384615384615385,10.294117647058822,9.58904109589041,The rainbow is a division of white light into many beautiful colors., The rainbow is a division of white light and its many beautiful colors
p237_008,13.636363636363635,13.043478260869565,25.862068965517242,22.22222222222222,"These take the shape of a long round arch, with its path high above, and its two ends apparently beyond the horizon."," These take the shape of a long-worried arch, with its path high above, and its two ends are currently beyond the horizon."
p237_009,14.285714285714285,14.285714285714285,4.615384615384616,4.477611940298507,"There is , according to legend, a boiling pot of gold at one end."," There is, according to legend, a boiling pot of gold at one end"
p237_010,0.0,0.0,2.631578947368421,2.564102564102564,"People look, but no one ever finds it."," People look, but no one ever finds it"
p237_011,0.0,0.0,0.8,0.7936507936507936,"When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow."," When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow"
p237_012,0.0,0.0,1.3333333333333335,1.3157894736842104,Throughout the centuries people have explained the rainbow in various ways., Throughout the centuries people have explained the rainbow in various ways
p237_013,20.0,20.0,7.8125,7.6923076923076925,Some have accepted it as a miracle without physical explanation., Some have accepted as a miracle without physical explanation
p237_014,0.0,0.0,2.666666666666667,2.5974025974025974,To the Hebrews it was a token that there would be no more universal floods.," To the Hebrews, it was a token that there would be no more universal floods"
p237_015,10.526315789473683,10.526315789473683,13.333333333333334,13.186813186813188,The Greeks used to imagine that it was a sign from the gods to foretell war or heavy rain., The Greeks used to imagine this it was a sign from the gods to Fertail War or Heavy Rain
p237_016,4.545454545454546,4.545454545454546,1.7391304347826086,1.7241379310344827,The Norsemen considered the rainbow as a bridge over which the gods passed from the earth to their home in the sky., The Norsemen considered the rainbow is a bridge over which the gods passed from the earth to their home in the sky
p237_017,0.0,0.0,1.8181818181818181,1.7857142857142856,Others have tried to explain the phenomenon physically., Others have tried to explain the phenomenon physically
p237_018,5.88235294117647,5.88235294117647,8.51063829787234,8.421052631578947,Aristotle thought that the rainbow was caused by the reflection of the sun's rays by the rain., Aristotle felt that the rainbow was caused by the reflection of the sun's rays by the rain
p237_019,0.0,0.0,0.847457627118644,0.8333333333333334,"Since then physicists have found that it is not reflection, but refraction by the raindrops which causes the rainbows."," Since then, physicists have found that it is not reflection, but refraction by the raindrops which causes the rainbows."
p237_020,0.0,0.0,1.7241379310344827,1.694915254237288,Many complicated ideas about the rainbow have been formed., Many complicated ideas about the rainbow have been formed
p237_021,0.0,0.0,0.0,0.0,"The difference in the rainbow depends considerably upon the size of the drops, and the width of the colored band increases as the size of the drops increases."," The difference in the rainbow depends considerably upon the size of the drops, and the width of the colored band increases as the size of the drops increases."
p237_023,5.555555555555555,5.714285714285714,3.932584269662921,3.888888888888889,"If the red of the second bow falls upon the green of the first, the result is to give a bow with an abnormally wide yellow band, since red and green light when mixed form yellow."," If the red of the second bow falls upon the green of the first, the result is to give a bow with an abnormally white yellow band, since red and green light wind mixed form yellow."
p237_024,0.0,0.0,0.0,0.0,"This is a very common type of bow, one showing mainly red and yellow, with little or no green or blue."," This is a very common type of bow, one showing mainly red and yellow, with little or no green or blue."
p237_025,0.0,0.0,2.0,1.9607843137254901,He said the matter had been neglected in the past., He said the matter had been neglected in the past
p237_026,0.0,0.0,4.166666666666666,4.0,They should be so lucky., They should be so lucky
p237_027,0.0,0.0,6.25,5.88235294117647,I have a theory., I have a theory
p237_028,25.0,21.428571428571427,19.047619047619047,16.43835616438356,They should have a major rethink about the event for next year., They should have a major reason to think about the event for next year
p237_029,27.27272727272727,27.27272727272727,13.559322033898304,12.698412698412698,The appeal tribunal will give its decision at a later date.," They appeal tribunoe, we'll give its decision at a later date"
p237_030,28.57142857142857,28.57142857142857,18.75,18.367346938775512,"However, the following year the cancer returned."," Hello, the following year the cancel returned"
p237_031,0.0,0.0,1.694915254237288,1.6666666666666667,We want to ensure that the process is entirely transparent., We want to ensure that the process is entirely transparent
p237_032,0.0,0.0,4.761904761904762,4.545454545454546,"There's a story, too."," There's a story, too"
p237_033,0.0,0.0,5.263157894736842,5.0,This is the window., This is the window
p237_034,0.0,0.0,2.1739130434782608,2.127659574468085,I think a move would create a lot of interest., I think a move would create a lot of interest
p237_035,0.0,0.0,3.0303030303030303,2.941176470588235,I'd like to continue that record., I'd like to continue that record
p237_036,0.0,0.0,4.3478260869565215,4.166666666666666,They're just different., They're just different
p237_037,0.0,0.0,7.6923076923076925,7.142857142857142,It was clear., It was clear
p237_038,14.285714285714285,14.285714285714285,6.25,6.0606060606060606,It is not for any other purpose., Is is not for any other purpose?
p237_039,20.0,20.0,12.0,11.538461538461538,The problem is the pitch., The problem is to pitch
p237_040,25.0,25.0,15.789473684210526,15.0,It's a great thing., Its a great thing
p237_041,0.0,0.0,3.4482758620689653,3.3333333333333335,He did not know his daughter., He did not know his daughter
p237_042,0.0,0.0,2.941176470588235,2.857142857142857,This film will be totally awesome., This film will be totally awesome
p237_043,50.0,50.0,29.03225806451613,25.71428571428571,That is a break with tradition., That's his a prick with tradition
p237_044,0.0,0.0,5.0,4.761904761904762,It's the only thing., It's the only thing
p237_045,0.0,0.0,7.6923076923076925,7.142857142857142,It is so sad., It is so sad
p237_046,0.0,0.0,2.083333333333333,2.0408163265306123,There will be no shortage of quality applicants., There will be no shortage of quality applicants
p237_047,0.0,0.0,7.6923076923076925,7.142857142857142,It is urgent., It is urgent
p237_048,0.0,0.0,5.263157894736842,5.0,I feel pretty good., I feel pretty good
p237_049,0.0,0.0,3.4482758620689653,3.3333333333333335,We're in the premier division and we intend to stay there.," We're in the premier division, and we intend to stay there"
p237_050,0.0,0.0,7.142857142857142,6.666666666666667,It is bizarre., It is bizarre
p237_051,0.0,0.0,5.555555555555555,5.263157894736842,That should do it., That should do it
p237_052,0.0,0.0,7.6923076923076925,7.547169811320755,The whole of southern Africa is in the grip of Aids., The whole of southern Africa is in the grip of AIDS
p237_053,0.0,0.0,5.0,4.761904761904762,She looked so young., She looked so young
p237_054,0.0,0.0,2.631578947368421,2.564102564102564,"It has been a horrible, horrible time."," It has been a horrible, horrible time"
p237_055,0.0,0.0,15.384615384615385,14.285714285714285,Life is good., life is good
p237_056,0.0,0.0,12.962962962962962,11.864406779661017,No-one has appeared in court in relation to her death., No one has appeared in court in relation to her death
p237_057,0.0,0.0,6.896551724137931,6.666666666666667,I was inspired by two things., i was inspired by two things
p237_058,0.0,0.0,2.2222222222222223,2.1739130434782608,"For the meantime, though, the signs are good."," For the meantime, though, the signs are good"
p237_059,0.0,0.0,2.5,2.4390243902439024,We were surprised to see the photograph., We were surprised to see the photograph
p237_060,0.0,0.0,2.2222222222222223,2.1739130434782608,New York is expected to come to a standstill., New York is expected to come to a standstill
p237_061,0.0,0.0,3.225806451612903,3.125,I've had six days of rehearsal., I've had six days of rehearsal
p237_062,0.0,0.0,4.0,3.8461538461538463,None has ever been found., None has ever been found
p237_063,0.0,0.0,4.545454545454546,4.3478260869565215,It's a real challenge., It's a real challenge
p237_064,0.0,0.0,3.571428571428571,3.4482758620689653,You do not change overnight., You do not change overnight
p237_065,0.0,0.0,7.6923076923076925,7.142857142857142,Art is extra., Art is extra
p237_066,0.0,0.0,1.5625,1.5384615384615385,The rate of growth in road traffic is already beginning to slow., The rate of growth in road traffic is already beginning to slow
p237_067,0.0,0.0,1.4084507042253522,1.3888888888888888,"Over time, with patience and precision, the terrorists will be pursued."," Over time, with patience and precision, the terrorists will be pursued"
p237_068,0.0,0.0,3.1746031746031744,3.125,"Everything happened so quickly, that we were taken by surprise.", Everything happened so quickly that we were taken by surprise
p237_069,0.0,0.0,2.631578947368421,2.564102564102564,It is like a river running by my home., It is like a river running by my home
p237_070,0.0,0.0,1.8867924528301887,1.8518518518518516,We have to be sure that the taxation system can work., We have to be sure that the taxation system can work
p237_071,0.0,0.0,6.666666666666667,6.25,Try to save us., Try to save us
p237_072,14.285714285714285,14.285714285714285,5.405405405405405,5.128205128205128,The end result is precisely the same., The end results is precisely the same
p237_073,0.0,0.0,2.380952380952381,2.3255813953488373,There is an element of racism in Scotland., There is an element of racism in Scotland
p237_074,0.0,0.0,2.7777777777777777,2.7027027027027026,"Painful, but only because it's true."," Painful, but only because it's true"
p237_075,0.0,0.0,2.2222222222222223,2.1739130434782608,I was just trying to win the golf tournament., I was just trying to win the golf tournament
p237_076,0.0,0.0,2.857142857142857,2.7777777777777777,The price cuts are really exciting., The price cuts are really exciting
p237_077,0.0,0.0,4.444444444444445,4.3478260869565215,"IT shouldn't come as a surprise, but it does."," It shouldn't come as a surprise, but it does"
p237_078,60.0,60.0,39.130434782608695,33.33333333333333,It is a terrible place., into the terrible place
p237_079,0.0,0.0,1.5873015873015872,1.5625,Two Israeli cabinet ministers were in the building at the time., Two Israeli cabinet ministers were in the building at the time
p237_080,0.0,0.0,4.545454545454546,4.3478260869565215,It may well have been., It may well have been
p237_081,0.0,0.0,3.0303030303030303,2.941176470588235,It's all going to clear the debt., It's all going to clear the debt
p237_082,0.0,0.0,3.571428571428571,3.4482758620689653,I first met him last summer., I first met him last summer
p237_083,0.0,0.0,7.6923076923076925,7.142857142857142,He is driven., He is driven
p237_084,0.0,0.0,2.564102564102564,2.5,"Otherwise, it will cost a lot of money."," Otherwise, it will cost a lot of money"
p237_085,0.0,0.0,5.88235294117647,5.555555555555555,Someone who cares, someone who cares
p237_086,25.0,25.0,15.0,14.285714285714285,It's never too late., Its never too late
p237_087,0.0,0.0,2.1739130434782608,2.127659574468085,"Others were in hiding, in fear of their lives."," Others were in hiding, in fear of their lives"
p237_088,0.0,0.0,2.272727272727273,2.2222222222222223,Lord Levy said he started life with nothing., Lord Levy said he started life with nothing
p237_089,14.285714285714285,14.285714285714285,5.88235294117647,5.714285714285714,Now the system is right behind us.," No, the system is right behind us"
p237_090,25.0,25.0,45.45454545454545,41.66666666666667,Downing Street will make the second appointment in the Scotland Office today., Thinning Street will make the second appointment in Scotland office today
p237_091,0.0,0.0,3.7037037037037033,3.571428571428571,Today I couldn't run on it., Today I couldn't run on it
p237_092,0.0,0.0,3.0303030303030303,2.941176470588235,"However, it did not end that way."," However, it did not end that way"
p237_093,0.0,0.0,4.761904761904762,4.545454545454546,We must look forward., We must look forward
p237_094,0.0,0.0,1.4285714285714286,1.4084507042253522,I have every confidence in Raymond Robertson as chairman of the party., I have every confidence in Raymond Robertson as chairman of the party
p237_095,0.0,0.0,7.142857142857142,6.896551724137931,Until you hit the big games., until you hit the big games
p237_096,0.0,0.0,3.125,3.0303030303030303,We could not get any possession., We could not get any possession
p237_097,50.0,50.0,68.75,55.00000000000001,I love the Dome., I love Faddam
p237_098,44.44444444444444,36.36363636363637,45.714285714285715,35.55555555555556,I wish I had put on a brighter tie., I wish I had put on a break to its high
p237_099,0.0,0.0,2.127659574468085,2.083333333333333,"By that time, however, it was already too late."," By that time, however, it was already too late"
p237_100,0.0,0.0,3.4482758620689653,3.3333333333333335,They were outside the circle., They were outside the circle
p237_101,0.0,0.0,6.779661016949152,6.666666666666667,"A year ago, she was just a junior Minister at the Treasury.", A year ago she was just a junior minister at the treasury
p237_102,0.0,0.0,4.545454545454546,4.3478260869565215,But it was a pleasure., But it was a pleasure
p237_103,0.0,0.0,2.0,1.9607843137254901,It was some time before she found out he was safe., It was some time before she found out he was safe
p237_104,12.5,12.5,16.666666666666664,16.216216216216218,"We want to get to the final, anyway."," We want to get to the final, Inoui"
p237_105,0.0,0.0,3.4482758620689653,3.3333333333333335,I didn't play well last year., I didn't play well last year
p237_106,8.333333333333332,7.6923076923076925,30.23255813953488,26.262626262626267,Health Secretary Frank Dobson made the surprise announcement in the Commons yesterday.," A health secretary, Frank Dobson, made the surprise announcement in the Commons yesterday"
p237_107,0.0,0.0,2.7027027027027026,2.631578947368421,They had to be cut from the wreckage., They had to be cut from the wreckage
p237_108,0.0,0.0,2.7777777777777777,2.7027027027027026,I did not think about the Ryder Cup., I did not think about the Ryder Cup
p237_109,66.66666666666666,66.66666666666666,53.84615384615385,38.88888888888889,It is normal., It's just normal
p237_110,0.0,0.0,3.571428571428571,3.4482758620689653,Further protests are likely., Further protests are likely
p237_111,0.0,0.0,5.555555555555555,5.263157894736842,It's in his blood., It's in his blood
p237_112,25.0,20.0,31.57894736842105,25.0,Who would be right?, And who would be right?
p237_113,0.0,0.0,7.6923076923076925,7.142857142857142,It's a shame., It's a shame
p237_114,0.0,0.0,5.263157894736842,5.0,I came to complete., I came to complete
p237_117,0.0,0.0,2.2222222222222223,2.1739130434782608,This is a scheme that has a lot of potential., This is a scheme that has a lot of potential
p237_118,22.22222222222222,22.22222222222222,12.244897959183673,12.0,"On this showing, they should stick with the lads."," On this show, they should stick with the lats"
p237_119,11.11111111111111,11.11111111111111,5.660377358490567,5.357142857142857,Until the weekend he was minister for social justice., Until the weekend he was ministered for social justice
p237_120,66.66666666666666,66.66666666666666,46.666666666666664,43.75,Does this mean., Thus this man
p237_121,10.0,10.0,15.789473684210526,15.517241379310345,"They could not ignore the will of parliament, he claimed."," They could not ignore the will of Parliament, he timed"
p237_122,0.0,0.0,3.225806451612903,3.125,It is a delight on every level., It is a delight on every level
p237_123,0.0,0.0,1.5151515151515151,1.4925373134328357,An announcement on his replacement is expected within three weeks., An announcement on his replacement is expected within three weeks
p237_124,0.0,0.0,2.0408163265306123,2.0,I felt very strongly that England should have it., I felt very strongly that England should have it
p237_125,14.285714285714285,14.285714285714285,21.428571428571427,20.689655172413794,But it took a lot of bottle., But it took a lot of fossil
p237_126,0.0,0.0,2.941176470588235,2.857142857142857,I thought it was a fantastic game., I thought it was a fantastic game
p237_127,0.0,0.0,7.6923076923076925,7.142857142857142,I'm so angry., I'm so angry
p237_128,0.0,0.0,3.125,3.0303030303030303,Child abuse is a dreadful thing., Child abuse is a dreadful thing
p237_129,0.0,0.0,3.125,3.0303030303030303,She really suffered for her art., She really suffered for her art
p237_130,11.11111111111111,11.11111111111111,6.8181818181818175,6.666666666666667,It's terrible that he has died the same way., Its terrible that he has died the same way
p237_131,27.27272727272727,27.27272727272727,23.88059701492537,20.77922077922078,Buckingham Palace said the appointment was a matter for the prince., Buckingham Palace said their appointment was amounted for the prince
p237_132,0.0,0.0,5.555555555555555,5.405405405405405,"Offered the gold medal, he declined."," offered the gold medal, he declined"
p237_133,0.0,0.0,0.0,0.0,Who will attend?, Who will attend?
p237_134,22.22222222222222,22.22222222222222,43.39622641509434,39.6551724137931,The trial is funded solely by Edinburgh City Council., The trial is funded solely by Ademurcity Council
p237_135,0.0,0.0,2.2222222222222223,2.1739130434782608,"It wasn't a penalty, it was outside the area."," It wasn't a penalty, it was outside the area"
p237_136,0.0,0.0,2.857142857142857,2.7777777777777777,They made such decisions in London., They made such decisions in London
p237_137,33.33333333333333,33.33333333333333,12.5,12.0,It's perfectly feasible., Its perfectly feasible
p237_138,0.0,0.0,5.88235294117647,5.555555555555555,They took a risk., They took a risk
p237_139,11.11111111111111,11.11111111111111,14.285714285714285,14.035087719298245,The Scottish Socialist party is also expected to attend., The Scottish Sautilus Party is also expected to attend
p237_140,25.0,22.22222222222222,44.44444444444444,35.08771929824561,The judges will give a ruling next Wednesday., The judges will give a ruling next to Edenstein.
p237_141,36.36363636363637,30.76923076923077,40.845070422535215,32.95454545454545,"On Friday, the headteacher and deputy headteacher appeared at the door."," On Friday, the head teacher and deputy head teacher appeared at the door"
p237_142,0.0,0.0,6.25,5.88235294117647,He has the edge., He has the edge
p237_143,0.0,0.0,3.7037037037037033,3.571428571428571,Three penalties were given., Three penalties were given
p237_144,0.0,0.0,2.564102564102564,2.5,It seems so long since I did the exams., It seems so long since I did the exams
p237_145,0.0,0.0,1.8181818181818181,1.7857142857142856,"In this case, the farmer had actually given permission."," In this case, the farmer had actually given permission"
p237_146,0.0,0.0,2.631578947368421,2.564102564102564,She hopes to study in Britain one day., She hopes to study in Britain one day
p237_147,25.0,21.428571428571427,16.666666666666664,14.864864864864865,We will continue to talk to find a solution for Scottish football., We will continue to talk to find a solution for a Scottish root ball
p237_148,0.0,0.0,7.6923076923076925,7.142857142857142,He is severe., He is severe
p237_149,0.0,0.0,4.761904761904762,4.545454545454546,She died at her home., She died at her home
p237_150,33.33333333333333,33.33333333333333,50.0,44.44444444444444,Is that Titanic?, Is that Tuzhanik?
p237_151,0.0,0.0,5.263157894736842,5.0,The idea is simple., The idea is simple
p237_153,0.0,0.0,3.0303030303030303,2.941176470588235,He will emerge as a world leader., He will emerge as a world leader
p237_154,0.0,0.0,2.380952380952381,2.3255813953488373,It opens the door to the Champions League., It opens the door to the Champions League
p237_155,0.0,0.0,2.3255813953488373,2.272727272727273,It's an issue that will have to be tackled., It's an issue that will have to be tackled
p237_156,0.0,0.0,9.090909090909092,8.333333333333332,It is huge., It is huge
p237_157,33.33333333333333,30.0,24.489795918367346,21.428571428571427,The Dutchman was in time to see the breakthrough., The Dutch one knows in time to see the breakthrough
p237_159,20.0,20.0,34.61538461538461,31.03448275862069,It is not normal practice., It is not s'murmal practice
p237_160,10.0,10.0,10.416666666666668,10.204081632653061,Last night he was due to hold talks with Arafat., Last night he was due to old talks with Arafat
p237_161,0.0,0.0,3.0303030303030303,2.941176470588235,We also enjoyed a lot of support., We also enjoyed a lot of support
p237_162,11.11111111111111,11.11111111111111,8.695652173913043,8.333333333333332,It's a problem but it cannot become an excuse.," Its a problem, but it cannot become an excuse"
p237_163,16.666666666666664,16.666666666666664,8.0,7.6923076923076925,We are now up against it., We are not up against it
p237_164,0.0,0.0,4.3478260869565215,4.166666666666666,I was in daily contact., I was in daily contact
p237_165,14.285714285714285,14.285714285714285,18.181818181818183,17.647058823529413,He was the Bill Gates of theatre., He was the Bill Gates of Theta
p237_166,22.22222222222222,22.22222222222222,14.285714285714285,14.000000000000002,The weather affected the other two games in Fife., The weather affected the other two gains in faith
p237_167,0.0,0.0,2.380952380952381,2.3255813953488373,"Hopefully, we can learn from our mistakes."," Hopefully, we can learn from our mistakes"
p237_168,0.0,0.0,3.4482758620689653,3.3333333333333335,They should stop the bombing., They should stop the bombing
p237_169,25.0,23.076923076923077,25.71428571428571,23.684210526315788,Councillors are expected to take a decision within the next few weeks., Can slos are expected to take a decision within the next two weeks
p237_170,0.0,0.0,2.0,1.9607843137254901,It could take years for the tunnel to be reopened., It could take years for the tunnel to be reopened
p237_171,14.285714285714285,14.285714285714285,10.81081081081081,10.526315789473683,I was in the train station overnight., I was in a train station overnight
p237_172,0.0,0.0,2.941176470588235,2.857142857142857,We knew we had the goal we wanted., We knew we had the goal we wanted
p237_173,0.0,0.0,2.7027027027027026,2.631578947368421,He is keen to stay in public service., He is keen to stay in public service
p237_174,0.0,0.0,1.8181818181818181,1.7857142857142856,I looked again at its vision for a Scottish Parliament., I looked again at its vision for a Scottish Parliament
p237_175,10.0,10.0,6.382978723404255,6.25,"Yet it is unlikely to be either full, or final.", Yet is is unlikely to be either full or final
p237_176,16.666666666666664,16.666666666666664,3.4482758620689653,3.3333333333333335,Does that put pressure on us?, Does that pit pressure on us?
p237_177,20.0,20.0,12.82051282051282,12.5,The release attracted little attention., The release attracted lethal attention
p237_178,12.5,12.5,8.695652173913043,8.51063829787234,Waiting times for these services are too long., Waiting times for these surfaces are too long
p237_179,0.0,0.0,5.263157894736842,5.0,He was a crazy man., He was a crazy man
p237_180,0.0,0.0,1.7241379310344827,1.694915254237288,A helpline number is published at the end of this article., A helpline number is published at the end of this article
p237_181,10.0,10.0,10.909090909090908,10.526315789473683,Mr Blunkett said he was deeply concerned by the ruling., Mr. Blunkett said he was deeply concerned by the ruin
p237_182,0.0,0.0,3.225806451612903,3.125,"One season, they might do well."," One season, they might do well"
p237_183,0.0,0.0,1.9607843137254901,1.9230769230769231,"First and foremost, the game is entirely different."," First and foremost, the game is entirely different"
p237_184,20.0,20.0,27.77777777777778,25.0,This is a sad day., This is a sad thing
p237_185,30.0,30.0,37.704918032786885,32.857142857142854,The event was held in the council's headquarters in Hamilton., The event was held to Mackencil's headquarters in Hamilton
p237_186,0.0,0.0,3.7037037037037033,3.571428571428571,The hotel was now for sale., The hotel was now for sale
p237_187,8.333333333333332,8.333333333333332,5.084745762711865,5.0,I have the first six months of next season to prove myself., I have the first six months of neck season to prove myself
p237_188,0.0,0.0,3.8461538461538463,3.7037037037037033,Government will intervene., Government will intervene
p237_189,0.0,0.0,3.571428571428571,3.4482758620689653,Four policemen were wounded., Four policemen were wounded
p237_190,0.0,0.0,2.4390243902439024,2.380952380952381,They receive a high profile in the media., They receive a high profile in the media
p237_191,0.0,0.0,8.333333333333332,7.6923076923076925,It's a joke., It's a joke
p237_192,0.0,0.0,3.3333333333333335,3.225806451612903,Miller was every bit as happy., Miller was every bit as happy
p237_193,0.0,0.0,10.344827586206897,10.0,I wish I could say something., i wish i could say something
p237_194,0.0,0.0,3.8461538461538463,3.7037037037037033,"It is tough, but possible."," It is tough, but possible"
p237_195,0.0,0.0,2.5,2.4390243902439024,I've got good news and bad news for you., I've got good news and bad news for you
p237_196,16.666666666666664,16.666666666666664,12.903225806451612,11.76470588235294,We are talking about a case of champagne and a vacuum cleaner.," We are talking about the case of champagne, and the vacuum cleaner"
p237_198,0.0,0.0,3.571428571428571,3.4482758620689653,If the director is with you., If the director is with you
p237_199,10.0,10.0,3.6363636363636362,3.571428571428571,The spokeswoman said the flat in London was very small., The spokeswomen said the flat in London was very small
p237_200,25.0,25.0,20.0,18.181818181818183,It is a case of taking a risk., Is this a case of taking a risk?
