name,wer,wer_n,cer,cer_n,transcription,prediction
p306_001,0.0,0.0,5.263157894736842,5.0,Please call Stella., Please call Stella
p306_002,9.090909090909092,9.090909090909092,11.11111111111111,10.526315789473683,Ask her to bring these things with her from the store., Ask her to breeden these things with her from the store
p306_003,10.0,10.0,11.76470588235294,11.009174311926607,"Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob."," Sixpoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother, Bob."
p306_004,6.666666666666667,6.666666666666667,7.462686567164178,7.352941176470589,We also need a small plastic snake and a big toy frog for the kids., We also need a small plastic stink and a big toy frog for the kids
p306_005,5.0,5.0,5.825242718446602,5.769230769230769,"She can scoop these things into three red bags, and we will go meet her Wednesday at the train station."," She can scoop these stains into three red bags, and we will go meet her Wednesday at the train station"
p306_006,0.0,0.0,1.1494252873563218,1.1363636363636365,"When the sunlight strikes raindrops in the air, they act as a prism and form a rainbow."," When the sunlight strikes raindrops in the air, they act as a prism and form a rainbow"
p306_007,0.0,0.0,1.4705882352941175,1.4492753623188406,The rainbow is a division of white light into many beautiful colors., The rainbow is a division of white light into many beautiful colors
p306_008,4.545454545454546,4.545454545454546,3.418803418803419,3.3333333333333335,"These take the shape of a long round arch, with its paths high above, and its two ends apparently beyond the horizon."," These take the shape of a long-round arch, with its past high above, and its two ends apparently beyond the horizon."
p306_009,0.0,0.0,1.5384615384615385,1.5151515151515151,"There is , according to legend, a boiling pot of gold at one end."," There is , according to legend, a boiling pot of gold at one end"
p306_010,0.0,0.0,2.631578947368421,2.564102564102564,"People look, but no one ever finds it."," People look, but no one ever finds it"
p306_011,0.0,0.0,0.0,0.0,"When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow."," When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow."
p306_012,9.090909090909092,9.090909090909092,4.0,3.79746835443038,Throughout the centuries people have explained the rainbow in various ways.," Throughout the centuries, people have explained their rainbow in various ways."
p306_013,20.0,18.181818181818183,32.8125,28.37837837837838,Some have accepted it as a miracle without physical explanation.," Some have accepted it as a mere quote without, physical explanation"
p306_014,0.0,0.0,2.666666666666667,2.5974025974025974,To the Hebrews it was a token that there would be no more universal floods.," To the Hebrews, it was a token that there would be no more universal floods"
p306_015,15.789473684210526,15.789473684210526,13.333333333333334,12.371134020618557,The Greeks used to imagine that it was a sign from the gods to foretell war or heavy rain.," The Greeks, you see, imagined that it was a sign, from the gods to foretell war, or heavy rain."
