name,transcription,prediction,ev_wer,ev_cer,my_wer,my_cer
p314_001,Please call Stella., Please call Stella.,0.0,0.0,0.0,0.0
p314_002,Ask her to bring these things with her from the store., Ask her to bring these things with her from the store.,0.0,0.0,0.0,0.0
p314_003,"Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob."," 6 spoons of fresh snow peas, 5 thick slabs of blue cheese and maybe a snack for her brother Bob.",15.0,7.8431372549019605,15.0,8.823529411764707
p314_004,We also need a small plastic snake and a big toy frog for the kids., We also need a small plastic snake and a big toy frog for the kids.,0.0,0.0,0.0,0.0
p314_005,"She can scoop these things into three red bags, and we will go meet her Wednesday at the train station.", She can scoop these things into three red bags and we will go meet her Wednesday at the train station.,5.0,0.9708737864077669,0.0,0.9708737864077669
p314_006,"When the sunlight strikes raindrops in the air, they act as a prism and form a rainbow."," When the sunlight strikes raindrops in the air, their actors are prism and form a rainbow.",23.52941176470588,6.896551724137931,23.52941176470588,9.195402298850574
p314_007,The rainbow is a division of white light into many beautiful colors., The rainbow is a division of white light into many beautiful colors.,0.0,0.0,0.0,0.0
p314_008,"These take the shape of a long round arch, with its path high above, and its two ends apparently beyond the horizon.", These take the shape of a long round arch with its path high above and its two ends apparently beyond the horizon.,9.090909090909092,1.7241379310344827,0.0,1.7241379310344827
p314_009,"There is , according to legend, a boiling pot of gold at one end."," There is, according to legend, a boiling part of goal that one end.",35.714285714285715,10.76923076923077,35.714285714285715,16.923076923076923
p314_010,"People look, but no one ever finds it.", People look but no one ever finds it.,12.5,2.631578947368421,0.0,2.631578947368421
p314_011,"When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow."," When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow.",0.0,0.0,0.0,0.0
p314_012,Throughout the centuries people have explained the rainbow in various ways., Throughout the centuries people have explained the rainbow in various ways.,0.0,0.0,0.0,0.0
p314_013,Some have accepted it as a miracle without physical explanation., Some have accepted it as a miracle without physical explanation.,0.0,0.0,0.0,0.0
p314_014,To the Hebrews it was a token that there would be no more universal floods., To the Hebrews it was a token that there would be no more universal floods.,0.0,0.0,0.0,0.0
p314_015,The Greeks used to imagine that it was a sign from the gods to foretell war or heavy rain., The Greeks used to imagine that it was a sign from the gods to Fotel War or heavy rain.,10.526315789473683,5.555555555555555,5.263157894736842,7.777777777777778
p314_016,The Norsemen considered the rainbow as a bridge over which the gods passed from earth to their home in the sky., The Norsemen considered the rainbow as a bridge over which the gods passed from Earth to their home in the sky.,4.761904761904762,0.9009009009009009,0.0,0.9009009009009009
p314_017,Others have tried to explain the phenomenon physically., Others have tried to explain the phenomenon physically.,0.0,0.0,0.0,0.0
p314_018,Aristotle thought that the rainbow was caused by reflection of the sun's rays by the rain., Aristotle thought that the rainbow was caused by reflection of the sun's rays by the rain.,0.0,0.0,0.0,0.0
p314_019,"Since then physicists have found that it is not reflection, but refraction by the raindrops which causes the rainbows."," Since then, physicists have found that it is not reflection, but refraction by the raindrops which causes the rainbows.",5.263157894736842,0.847457627118644,0.0,0.847457627118644
p314_020,Many complicated ideas about the rainbow have been formed., Many complicated ideas about the rainbow have been formed.,0.0,0.0,0.0,0.0
p314_021,"The difference in the rainbow depends considerably upon the size of the drops, and the width of the colored band increases as the size of the drops increases.", The difference in the rainbow depends considerably upon the size of the drops and the width of the coloured band increases as the size of the drops increases.,7.142857142857142,1.2658227848101267,3.571428571428571,3.1645569620253164
p314_022,The actual primary rainbow observed is said to be the effect of super-imposition of a number of bows., The actual primary rainbow observed is said to be the effect of superimposition of a number of bows.,5.555555555555555,0.9900990099009901,5.555555555555555,10.891089108910892
p314_023,"If the red of the second bow falls upon the green of the first, the result is to give a bow with an abnormally wide yellow band, since red and green light when mixed form yellow."," If the red of the second bow falls upon the green of the first, the result is to give a bow with an abnormally wide yellow band, since red and green light when mixed form yellow.",0.0,0.0,0.0,0.0
p314_024,"This is a very common type of bow, one showing mainly red and yellow, with little or no green or blue."," This is a very common type of bow, one showing mainly red and yellow, with little or no green or blue.",0.0,0.0,0.0,0.0
p314_025,"The Scots are, however, in good company."," The Scots are, however, in good company.",0.0,0.0,0.0,0.0
p314_026,He was born in London of Scottish parents., He was born in London of Scottish parents.,0.0,0.0,0.0,0.0
p314_027,Her condition last night was described as critical., Her condition last night was described as critical.,0.0,0.0,0.0,0.0
p314_028,Princess Margaret is being buried on that day., Princess Margaret is being buried on that day.,0.0,0.0,0.0,0.0
p314_029,Four other charges were dropped., Four other charges were dropped.,0.0,0.0,0.0,0.0
p314_030,I believe in the Church., I believe in the church.,20.0,4.166666666666666,0.0,4.166666666666666
p314_031,We are just being flooded., We are just being flooded.,0.0,0.0,0.0,0.0
p314_032,"It was not the greatest performance, but it was effective."," It was not the greatest performance, but it was effective.",0.0,0.0,0.0,0.0
p314_033,They tend to be easily influenced by others., They tend to be easily influenced by others.,0.0,0.0,0.0,0.0
p314_034,"It's about bringing people in, breaking down barriers."," It's about bringing people in, breaking down barriers.",0.0,0.0,0.0,0.0
p314_035,"Well, what do you know?"," Well, what do you know?",0.0,0.0,0.0,0.0
p314_036,But she was very human., But she was very human.,0.0,0.0,0.0,0.0
p314_037,There are some serious ethical issues involved., There are some serious ethical issues involved.,0.0,0.0,0.0,0.0
p314_038,"If true, it will be the first sign of dissent."," If true, it will be the first sign of descent.",10.0,4.3478260869565215,10.0,4.3478260869565215
p314_039,His concern is only for the future., His concern is only for the future.,0.0,0.0,0.0,0.0
p314_040,We have reacted well to each other., We have reacted well to each other.,0.0,0.0,0.0,0.0
p314_041,Pupils and staff were sent home early., People and staff were sent home early.,14.285714285714285,10.526315789473683,28.57142857142857,31.57894736842105
p314_042,"It is all about people being assaulted, abused."," It is all about people being assaulted, abused.",0.0,0.0,0.0,0.0
p314_043,I'm delighted with how he has come through., I'm delighted with how he has come through.,0.0,0.0,0.0,0.0
p314_044,"In fact, he didn't deliver a speech at the awards."," In fact, he didn't deliver a speech at the awards.",0.0,0.0,0.0,0.0
p314_045,He will emerge as a world leader., He will emerge as a world leader.,0.0,0.0,0.0,0.0
p314_046,That view has not altered., That view has not altered.,0.0,0.0,0.0,0.0
p314_047,I only half believe it., I only half believe it.,0.0,0.0,0.0,0.0
p314_048,"It will include the Black Watch, the Royal Highland regiment."," It will include the Black Watch, the Royal Highland Regiment.",10.0,1.639344262295082,0.0,1.639344262295082
p314_049,All the oil companies are talking together., All the oil companies are talking together.,0.0,0.0,0.0,0.0
p314_050,We have no choice but to shut down., We have no choice but to shut down.,0.0,0.0,0.0,0.0
p314_051,I'm feeling pretty good., I'm feeling pretty good.,0.0,0.0,0.0,0.0
p314_052,The prognosis is excellent., The prognosis is excellent.,0.0,0.0,0.0,0.0
p314_053,Rangers deserved to beat us., Ranges deserve to beat us.,40.0,7.142857142857142,60.0,78.57142857142857
p314_054,"That, though, is the measure of the man.", That though is the measure of the man.,25.0,5.0,0.0,42.5
p314_055,It was developed in the Gulf War., It was developed in the Gulf War.,0.0,0.0,0.0,0.0
p314_056,"Sub Not Used, MacKay."," Sub not used, mike.",75.0,38.095238095238095,25.0,42.857142857142854
p314_057,It is not normal practice., It is not normal practice.,0.0,0.0,0.0,0.0
p314_058,But he just carried on anyway., But he just carried on anywhere.,16.666666666666664,13.333333333333334,16.666666666666664,16.666666666666664
p314_059,The spirit in the squad is certainly good., The spirit in the squad is certainly good.,0.0,0.0,0.0,0.0
p314_060,What happens next?, What happens next?,0.0,0.0,0.0,0.0
p314_061,I would not want to be young again., I would not want to be young again.,0.0,0.0,0.0,0.0
p314_062,"Meanwhile, the search continues for Ferguson's replacement."," Meanwhile, the search continues for Ferguson's replacement.",0.0,0.0,0.0,0.0
p314_063,I'm astonished the men were not injured., I'm astonished the men were not injured.,0.0,0.0,0.0,0.0
p314_064,There are schoolboys in uniform., There are school boys in uniform.,40.0,3.125,40.0,25.0
p314_065,"Except, this time, it seems, he really, really means it."," Except, this time it seems, he rarely, rarely means it.",30.0,12.5,20.0,12.5
p314_066,They were later discharged from hospital., They were later discharged from hospital.,0.0,0.0,0.0,0.0
p314_067,Let's see that increase over the years., Let's see that increase over the years.,0.0,0.0,0.0,0.0
p314_068,"I've learned a lot, and tomorrow is another day.", I've learned a lot and tomorrow is another day.,11.11111111111111,2.083333333333333,0.0,2.083333333333333
p314_069,They knew they shouldn't have been there., They knew they shouldn't have been there.,0.0,0.0,0.0,0.0
p314_070,These findings would be made public., These findings would be made public.,0.0,0.0,0.0,0.0
p314_071,It's the most beautiful place on earth., It's the most beautiful place on earth.,0.0,0.0,0.0,0.0
