name,transcription,prediction,ev_wer,ev_cer,my_wer,my_cer
p334_001,Please call Stella., Please call Stella,33.33333333333333,5.263157894736842,0.0,5.263157894736842
p334_002,Ask her to bring these things with her from the store., ask her to bring these things with her from the store,18.181818181818183,3.7037037037037033,0.0,12.962962962962962
p334_003,"Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob."," 6 spoons of fresh snow peas, 5 thick slabs of blue cheese, and they be snacked for her brother Bob",30.0,15.686274509803921,30.0,17.647058823529413
p334_004,We also need a small plastic snake and a big toy frog for the kids., We also need a small plastic snake and a big toy frog for the kids,6.666666666666667,1.4925373134328357,0.0,1.4925373134328357
p334_005,"She can scoop these things into three red bags, and we will go meet her Wednesday at the train station."," She can scoop these things into three red bags, and we'll go meet her once at the train station",20.0,11.650485436893204,15.0,16.50485436893204
p334_006,"When the sunlight strikes raindrops in the air, they act as a prism and form a rainbow."," When the sunlight strikes raindrops in the air, the act is a prism and former rainbow",29.411764705882355,5.747126436781609,23.52941176470588,21.839080459770116
p334_007,The rainbow is a division of white light into many beautiful colors., The rainbow is a division of white light into many beautiful colors,8.333333333333332,1.4705882352941175,0.0,1.4705882352941175
p334_008,"These take the shape of a long round arch, with its path high above, and its two ends apparently beyond the horizon."," We used to take the shape of a long round arch, with its path high above, and its too as apparently beyond the horizon",27.27272727272727,11.206896551724139,27.27272727272727,16.379310344827587
p334_009,"There is , according to legend, a boiling pot of gold at one end."," There is , according to legend, a boiling pot of gold at one end",7.142857142857142,1.5384615384615385,0.0,1.5384615384615385
p334_010,"People look, but no one ever finds it."," People look, but no one ever finds it",12.5,2.631578947368421,0.0,2.631578947368421
p334_011,"When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow."," When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow",3.8461538461538463,0.8,0.0,0.8
p334_012,Throughout the centuries people have explained the rainbow in various ways., Throughout the centuries people have explained the rainbow on various ways,18.181818181818183,2.666666666666667,9.090909090909092,2.666666666666667
p334_013,Some have accepted it as a miracle without physical explanation., Some have accepted it as a miracle without physical explanation,10.0,1.5625,0.0,1.5625
p334_014,To the Hebrews it was a token that there would be no more universal floods.," to the hebers, it was a token that there would be no more universal floods",20.0,8.0,6.666666666666667,13.333333333333334
p334_015,The Greeks used to imagine that it was a sign from the gods to foretell war or heavy rain.," The Greeks used to imagine that it was a sign from the gust of hotel war, or heavy rain",26.31578947368421,12.222222222222221,15.789473684210526,14.444444444444443
p334_016,The Norsemen considered the rainbow as a bridge over which the gods passed from the earth to their home in the sky., The Norsemen considered the rainbow as a bridge over which the gods passed from the earth to their home in the sky,4.545454545454546,0.8695652173913043,0.0,0.8695652173913043
p334_017,Others have tried to explain the phenomenon physically., Others have tried to explain the phenomenon physically,12.5,1.8181818181818181,0.0,1.8181818181818181
p334_018,Aristotle thought that the rainbow was caused by reflection of the sun's rays by the rain., Air saddle thought that the rainbow is caused by reflection of the sun's rays by the rain,25.0,8.88888888888889,25.0,24.444444444444443
p334_019,"Since then physicists have found that it is not reflection, but refraction by the raindrops which causes the rainbows."," Since then, physicists have found that it is not reflection, but refraction by the raindrops which causes the rainbows.",5.263157894736842,0.847457627118644,0.0,0.847457627118644
p334_020,Many complicated ideas about the rainbow have been formed., Many complicated ideas about the rainbow have been formed,11.11111111111111,1.7241379310344827,0.0,1.7241379310344827
p334_021,"The difference in the rainbow depends considerably upon the size of the drops, and the width of the colored band increases as the size of the drops increases."," The difference in the rainbow depends considerably upon the size of the drops, and the width of the colored band increases as the size of the drops increases.",0.0,0.0,0.0,0.0
p334_022,The actual primary rainbow observed is said to be the effect of super-imposition of a number of bows., The actual primary rainbow observed is SID to be the effect of superimposition of a number of boats,16.666666666666664,7.920792079207921,16.666666666666664,17.82178217821782
