name,transcription,prediction,ev_wer,ev_cer,my_wer,my_cer
p306_001,Please call Stella., please call Stella,66.66666666666666,10.526315789473683,0.0,68.42105263157895
p306_002,Ask her to bring these things with her from the store., ask her to bring these things with her from the store,18.181818181818183,3.7037037037037033,0.0,12.962962962962962
p306_003,"Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob."," 6 spoons of fresh no peas, 5 thick slabs of blue cheese, and maybe a snack for her brother Bob",20.0,9.803921568627452,20.0,12.745098039215685
p306_004,We also need a small plastic snake and a big toy frog for the kids., We also need a small plastics think and a big toy frog for the kids,20.0,10.44776119402985,13.333333333333334,10.44776119402985
p306_005,"She can scoop these things into three red bags, and we will go meet her Wednesday at the train station.", she can scoop these things into three red bags and we will go meet her Wednesday at the train station,15.0,2.912621359223301,0.0,7.766990291262135
p306_006,"When the sunlight strikes raindrops in the air, they act as a prism and form a rainbow."," When the sunlight strikes raindrops in the air, they act as a prism and form a rainbow",5.88235294117647,1.1494252873563218,0.0,1.1494252873563218
p306_007,The rainbow is a division of white light into many beautiful colors., The rainbow is a division of white light into many beautiful colors,8.333333333333332,1.4705882352941175,0.0,1.4705882352941175
p306_008,"These take the shape of a long round arch, with its paths high above, and its two ends apparently beyond the horizon."," These take the shape of a long, round arch, with its paths high above, and its two ends apparently beyond the horizon.",4.545454545454546,0.8547008547008548,0.0,0.8547008547008548
p306_009,"There is , according to legend, a boiling pot of gold at one end."," There is , according to legend, a boiling pot of gold at one end",7.142857142857142,1.5384615384615385,0.0,1.5384615384615385
p306_010,"People look, but no one ever finds it."," People look, but no one ever finds it",12.5,2.631578947368421,0.0,2.631578947368421
p306_011,"When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow."," When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow",3.8461538461538463,0.8,0.0,0.8
p306_012,Throughout the centuries people have explained the rainbow in various ways.," Throughout the centuries, people have explained the rainbow in various ways",18.181818181818183,2.666666666666667,0.0,2.666666666666667
p306_013,Some have accepted it as a miracle without physical explanation., Some have accepted it as a miracle without physical explanation,10.0,1.5625,0.0,1.5625
p306_014,To the Hebrews it was a token that there would be no more universal floods.," to the Hebrews, it was a token that there would be no more universal floods",20.0,4.0,0.0,8.0
p306_015,The Greeks used to imagine that it was a sign from the gods to foretell war or heavy rain.," The Greeks, you see, imagined that it was a sign from the gods to foretell war or heavy rain",26.31578947368421,11.11111111111111,15.789473684210526,12.222222222222221
p306_016,The Norsemen considered the rainbow as a bridge over which the gods passed from earth to their home in the sky., The Norsemen consider the rainbow as a bridge over which the gods pass from earth to their home in the sky,14.285714285714285,4.504504504504505,9.523809523809524,4.504504504504505
p306_017,Others have tried to explain the phenomenon physically., others have tried to explain the phenomenon physically,25.0,3.6363636363636362,0.0,23.636363636363637
p306_018,Aristotle thought that the rainbow was caused by reflection of the sun's rays by the rain., Aristotle thought that the rainbow was caused by reflection of the sun's rays by the rain,6.25,1.1111111111111112,0.0,1.1111111111111112
p306_019,"Since then physicists have found that is not reflection, but refraction by the raindrops which causes the rainbows."," Since then, physicists have found that it is not reflection, but refraction by the raindrops which causes the rainbows.",11.11111111111111,3.4782608695652173,5.555555555555555,2.608695652173913
