name,transcription,prediction,ev_wer,ev_cer,my_wer,my_cer
p361_001,Please call Stella., Please call Stella,33.33333333333333,5.263157894736842,0.0,5.263157894736842
p361_002,Ask her to bring these things with her from the store., ask her to bring these things with her from the store,18.181818181818183,3.7037037037037033,0.0,12.962962962962962
p361_003,"Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob."," 6 spoons of fresh snow peas, 5 thick slabs of blue cheese, and maybe a snack for her brother Bob",15.0,7.8431372549019605,15.0,8.823529411764707
p361_004,We also need a small plastic snake and a big toy frog for the kids., We also need a small plastic snake and a big toy fraud for the kids,13.333333333333334,5.970149253731343,6.666666666666667,5.970149253731343
p361_005,"She can scoop these things into three red bags, and we will go meet her Wednesday at the train station.", She can scoop these things into three red bags and we will go meet her Wednesday at the train station,10.0,1.9417475728155338,0.0,1.9417475728155338
p361_006,"When the sunlight strikes raindrops in the air, they act as a prism and form a rainbow."," When the sunlight strikes raindrops in the air, they act as a prison and form a rainbow",11.76470588235294,3.4482758620689653,5.88235294117647,3.4482758620689653
p361_007,The rainbow is a division of white light into many beautiful colors., The rainbow is a division of white light into many beautiful colors,8.333333333333332,1.4705882352941175,0.0,1.4705882352941175
p361_008,"These take the shape of a long round arch, with its path high above, and its two ends apparently beyond the horizon."," These take the shape of a long round arch, with its path high above and its two ends apparently beyond the horizon",9.090909090909092,1.7241379310344827,0.0,1.7241379310344827
p361_009,"There is , according to legend, a boiling pot of gold at one end."," There is , according to legend, a boiling pot of gold at one end",7.142857142857142,1.5384615384615385,0.0,1.5384615384615385
p361_010,"People look, but no one ever finds it."," People look, but no one ever finds it",12.5,2.631578947368421,0.0,2.631578947368421
p361_011,"When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow."," When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow",3.8461538461538463,0.8,0.0,0.8
p361_012,Throughout the centuries people have explained the rainbow in various ways.," Throughout the centuries, people have explained the rainbow in various ways",18.181818181818183,2.666666666666667,0.0,2.666666666666667
p361_013,Some have accepted it as a miracle without physical explanation., Some have accepted it as a miracle without physical explanation,10.0,1.5625,0.0,1.5625
p361_014,To the Hebrews it was a token that there would be no more universal floods.," to the heroes, it was a token that there would be no more universal floods",20.0,9.333333333333334,6.666666666666667,13.333333333333334
p361_015,The Greeks used to imagine that it was a sign from the gods to foretell war or heavy rain., The Greeks used to imagine that it was a sign from the gods to foretell war or heavy rain,5.263157894736842,1.1111111111111112,0.0,1.1111111111111112
p361_016,The Norsemen considered the rainbow as a bridge over which the gods passed from earth to their home in the sky., The Norsemen considered the rainbow as a bridge over which the gods pass from Earth to their home in the sky,14.285714285714285,3.6036036036036037,4.761904761904762,3.6036036036036037
p361_017,Others have tried to explain the phenomenon physically., Others have tried to explain the phenomenon physically,12.5,1.8181818181818181,0.0,1.8181818181818181
p361_018,Aristotle thought that the rainbow was caused by reflection of the sun's rays by the rain., Aristotle felt that the rainbow was caused by reflection of the sun's rays by the rain,12.5,7.777777777777778,6.25,8.88888888888889
p361_019,"Since then physicists have found that it is not reflection, but refraction by the raindrops which causes the rainbows."," Since then, physicists have found that it is not reflection, but refraction by the brain jobs which causes the rainbows",21.052631578947366,5.084745762711865,10.526315789473683,12.711864406779661
p361_020,Many complicated ideas about the rainbow have been formed., Many complicated ideas about the rainbow have been formed,11.11111111111111,1.7241379310344827,0.0,1.7241379310344827
p361_021,"The difference in the rainbow depends considerably upon the size of the drops, and the width of the colored band increases as the size of the drops increases.", The difference in the rainbow depends considerably upon the size of the drops and the width of the color band increases as the size of the drops increases,10.714285714285714,2.5316455696202533,3.571428571428571,2.5316455696202533
p361_022,The actual primary rainbow observed is said to be the effect of super-imposition of a number of bows., The actual primary rainbow observed is said to be the effects of superimposition of the number of bows,22.22222222222222,5.9405940594059405,16.666666666666664,15.841584158415841
p361_023,"If the red of the second bow falls upon the green of the first, the result is to give a bow with an abnormally wide yellow band, since red and green light when mixed form yellow."," If the red of the second bow falls upon the green of the first, the result is to give a bow, with a normally wide yellow band since red and green light win mixed for yellow.",16.666666666666664,4.49438202247191,11.11111111111111,9.550561797752808
p361_024,"This is a very common type of bow, one showing mainly red and yellow, with little or no green or blue."," This is a very common type of bow, one showing mainly red and yellow with little or no green or blue",9.523809523809524,1.9607843137254901,0.0,1.9607843137254901
p361_025,Something has to be done., Something has to be done,20.0,4.0,0.0,4.0
p361_026,That is where the damage has been done., This is where the damage has been done,25.0,7.6923076923076925,25.0,23.076923076923077
p361_027,He may not need to force that message., He may not need to force that message,12.5,2.631578947368421,0.0,2.631578947368421
p361_028,These decisions are not simple., These decisions are not simple,20.0,3.225806451612903,0.0,3.225806451612903
p361_029,The results were very clear., The results were very clear,20.0,3.571428571428571,0.0,3.571428571428571
p361_030,We must convince the citizens., We must convince the citizens,20.0,3.3333333333333335,0.0,3.3333333333333335
p361_031,I decided it is going to be William., i decided it is going to be William,25.0,5.555555555555555,0.0,8.333333333333332
p361_032,But we need to keep it there., but we need to keep it there,28.57142857142857,6.896551724137931,0.0,24.137931034482758
p361_033,It is a case of taking a risk., It is a case of taking a risk,12.5,3.3333333333333335,0.0,3.3333333333333335
p361_034,I am really ready for it now., i am really ready for it now,28.57142857142857,6.896551724137931,0.0,10.344827586206897
p361_035,He was jailed for four years., He was jailed for four years,16.666666666666664,3.4482758620689653,0.0,3.4482758620689653
p361_036,We felt it was sufficient., we felt it was sufficient,40.0,7.6923076923076925,0.0,19.230769230769234
p361_037,This decision is folly., This decision is folly,25.0,4.3478260869565215,0.0,4.3478260869565215
p361_038,And this was well known?, And this was well known?,0.0,0.0,0.0,0.0
p361_039,It took two minutes to respond., It took two minutes to respond,16.666666666666664,3.225806451612903,0.0,3.225806451612903
p361_040,Why you did it will never be known.," why he did it, will never be known",50.0,17.142857142857142,12.5,28.57142857142857
p361_041,He was in his element., He was in his element,20.0,4.545454545454546,0.0,4.545454545454546
p361_042,That means an extra two years., That means an extra two years,16.666666666666664,3.3333333333333335,0.0,3.3333333333333335
p361_043,"So, we have to go back.", so we have to go back,33.33333333333333,13.043478260869565,0.0,26.08695652173913
p361_044,I'm sure he does., i'm sure he does,50.0,11.76470588235294,0.0,41.17647058823529
p361_045,He was found again almost a year later., He was found again almost a year later,12.5,2.564102564102564,0.0,2.564102564102564
p361_046,The answer was wrong., The answer was wrong,25.0,4.761904761904762,0.0,4.761904761904762
p361_047,They need to be helped., They need to be helped,20.0,4.3478260869565215,0.0,4.3478260869565215
