name,transcription,prediction,ev_wer,ev_cer,my_wer,my_cer
p288_001,Please call Stella., Please call Stella,33.33333333333333,5.263157894736842,0.0,5.263157894736842
p288_002,Ask her to bring these things with her from the store., ask it to bring these things with hair from the store,36.36363636363637,12.962962962962962,18.181818181818183,22.22222222222222
p288_003,"Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob."," six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob",10.0,1.9607843137254901,0.0,6.862745098039216
p288_004,We also need a small plastic snake and a big toy frog for the kids., We also need a small plastic slick and a big toy frog for the kids,13.333333333333334,7.462686567164178,6.666666666666667,7.462686567164178
p288_005,"She can scoop these things into three red bags, and we will go meet her Wednesday at the train station.", She can scoop these things into three red bags and we will go meet her at Wednesday at the train station,15.0,4.854368932038835,5.0,3.8834951456310676
p288_006,"When the sunlight strikes raindrops in the air, they act as a prism and form a rainbow."," When the sunlight strikes rain drops in the air, they act as a prism and form a rainbow",17.647058823529413,2.2988505747126435,11.76470588235294,12.643678160919542
p288_007,The rainbow is a division of white light into many beautiful colors., The rainbow is a division of white light into many beautiful colors,8.333333333333332,1.4705882352941175,0.0,1.4705882352941175
p288_008,"These take the shape of a long round arch, with its path high above, and its two ends apparently beyond the horizon."," These take the shape of a long round arch, with its path high above, and its two ends apparently beyond the horizon.",0.0,0.0,0.0,0.0
p288_009,"There is , according to legend, a boiling pot of gold at one end."," There is , according to legend, a boiling pot of gold at one end",7.142857142857142,1.5384615384615385,0.0,1.5384615384615385
p288_010,"People look, but no one ever finds it."," People look, but no one ever finds it",12.5,2.631578947368421,0.0,2.631578947368421
p288_011,"When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow."," When a man looks at something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow",7.6923076923076925,3.2,3.8461538461538463,3.2
p288_012,Throughout the centuries people have explained the rainbow in various ways.," Throughout the centuries, people have explained the rainbow in various ways",18.181818181818183,2.666666666666667,0.0,2.666666666666667
p288_013,Some have accepted it as a miracle without physical explanation.," Some have accepted it, as a miracle without physical explanation",20.0,3.125,0.0,3.125
p288_014,To the Hebrews it was a token that there would be no more universal floods.," to the Hebrews, it was a token that there would be no more universal floods",20.0,4.0,0.0,8.0
p288_015,The Greeks used to imagine that it was a sign from the gods to foretell war or heavy rain.," The Greek cease to imagine that it was a sign from the gods to fraternal war, or heavy rain",26.31578947368421,13.333333333333334,15.789473684210526,17.77777777777778
p288_016,The Norsemen considered the rainbow as a bridge over which the gods passed from earth to their home in the sky., The Norsemen considered the rainbow as a bridge over which the gods passed from Earth to their home in the sky,9.523809523809524,1.8018018018018018,0.0,1.8018018018018018
p288_017,Others have tried to explain the phenomenon physically., Others have tried to explain the phenomenon physically,12.5,1.8181818181818181,0.0,1.8181818181818181
p288_018,Aristotle thought that the rainbow was caused by reflection of the sun's rays by the rain., are a stop or thought that the rainbow was caused by reflection of the sun's rays by the rain,31.25,11.11111111111111,31.25,22.22222222222222
p288_019,"Since then physicists have found that it is not reflection, but refraction by the raindrops which causes the rainbows."," Since then, physicists have found that it is not reflection, but refraction, by the raindrops which causes the rainbows.",10.526315789473683,1.694915254237288,0.0,1.694915254237288
p288_020,Many complicated ideas about the rainbow have been formed., Many complicated ideas about the rainbow have been foreign,11.11111111111111,6.896551724137931,11.11111111111111,6.896551724137931
p288_021,"The difference in the rainbow depends considerably upon the size of the drops, and the width of the colored band increases as the size of the drops increases."," The difference in the rainbow depends considerably upon the size of the drops, and the width of the coloured band increases as the size of the drops increases.",3.571428571428571,0.6329113924050633,3.571428571428571,2.5316455696202533
p288_022,The actual primary rainbow observed is said to be the effect of super-imposition of a number of bows.," The actual Prawnery rainbow observed, is said to be affected super imposition of a number of bows",38.88888888888889,15.841584158415841,55.55555555555556,69.3069306930693
p288_023,"If the red of the second bow falls upon the green of the first, the result is to give a bow with an abnormally wide yellow band, since red and green light when mixed form yellow."," If the red of the second bow falls upon the green of the first, the result is to give a bow with an abnormally wide yellow band, since red and green light when mixed form yellow.",0.0,0.0,0.0,0.0
p288_024,"This is a very common type of bow, one showing mainly red and yellow, with little or no green or blue."," This is a very common type of bow, one showing mainly red and yellow, with little or no green or blue.",0.0,0.0,0.0,0.0
p288_025,She is given a new deputy minister for transport and planning., She is given a new deputy minister for transporters and planning,18.181818181818183,6.451612903225806,9.090909090909092,6.451612903225806
p288_026,It is a disaster area., It is a disaster area,20.0,4.545454545454546,0.0,4.545454545454546
p288_027,Is this accurate?, is this accurate?,33.33333333333333,5.88235294117647,0.0,23.52941176470588
