name,wer,wer_n,cer,cer_n,transcription,prediction
p334_001,0.0,0.0,5.263157894736842,5.0,Please call Stella., Please call Stella
p334_002,9.090909090909092,9.090909090909092,7.4074074074074066,7.2727272727272725,Ask her to bring these things with her from the store., ask her to bring these things with her from the start
p334_003,30.0,30.0,24.509803921568626,23.364485981308412,"Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob."," 6 spoons of fresh snow peas, five fixlives of blue cheese, and they be snick for her brother Bob"
p334_004,0.0,0.0,1.4925373134328357,1.4705882352941175,We also need a small plastic snake and a big toy frog for the kids., We also need a small plastic snake and a big toy frog for the kids
p334_005,15.0,15.0,16.50485436893204,15.887850467289718,"She can scoop these things into three red bags, and we will go meet her Wednesday at the train station."," She can scoop these things into three red bags, and we'll go meet her once at the train station"
p334_006,41.17647058823529,41.17647058823529,27.586206896551722,25.263157894736842,"When the sunlight strikes raindrops in the air, they act as a prism and form a rainbow."," When the sunlight strikes raindrops in the air, the egg does a prism in former embo"
p334_007,0.0,0.0,1.4705882352941175,1.4492753623188406,The rainbow is a division of white light into many beautiful colors., The rainbow is a division of white light into many beautiful colors
p334_008,9.090909090909092,9.090909090909092,6.896551724137931,6.779661016949152,"These take the shape of a long round arch, with its path high above, and its two ends apparently beyond the horizon."," Vies take the shape of a long round arch, with this path high above, and its two ends apparently beyond the horizon"
p334_009,0.0,0.0,1.5384615384615385,1.5151515151515151,"There is , according to legend, a boiling pot of gold at one end."," There is , according to legend, a boiling pot of gold at one end"
p334_010,0.0,0.0,5.263157894736842,5.128205128205128,"People look, but no one ever finds it.", People look but no one ever finds it
p334_011,0.0,0.0,0.8,0.7936507936507936,"When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow."," When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow"
p334_012,0.0,0.0,1.3333333333333335,1.3157894736842104,Throughout the centuries people have explained the rainbow in various ways., Throughout the centuries people have explained the rainbow in various ways
p334_013,0.0,0.0,1.5625,1.5384615384615385,Some have accepted it as a miracle without physical explanation., Some have accepted it as a miracle without physical explanation
p334_014,0.0,0.0,1.3333333333333335,1.3157894736842104,To the Hebrews it was a token that there would be no more universal floods., To the Hebrews it was a token that there would be no more universal floods
p334_015,5.263157894736842,5.263157894736842,8.88888888888889,8.791208791208792,The Greeks used to imagine that it was a sign from the gods to foretell war or heavy rain., The Greeks used to imagine that it was a sign from the gods to Fertella War or heavy rain
p334_016,0.0,0.0,0.8695652173913043,0.8620689655172413,The Norsemen considered the rainbow as a bridge over which the gods passed from the earth to their home in the sky., The Norsemen considered the rainbow as a bridge over which the gods passed from the earth to their home in the sky
p334_017,0.0,0.0,1.8181818181818181,1.7857142857142856,Others have tried to explain the phenomenon physically., Others have tried to explain the phenomenon physically
p334_018,18.75,17.647058823529413,20.0,18.367346938775512,Aristotle thought that the rainbow was caused by reflection of the sun's rays by the rain., Air saddle thought that the rainbow is caused by reflection of the sun's rays by the rain
p334_019,0.0,0.0,0.847457627118644,0.8403361344537815,"Since then physicists have found that it is not reflection, but refraction by the raindrops which causes the rainbows."," Since then physicists have found that it is not reflection, but refraction by the raindrops which causes the rainbows"
p334_020,0.0,0.0,1.7241379310344827,1.694915254237288,Many complicated ideas about the rainbow have been formed., Many complicated ideas about the rainbow have been formed
p334_021,0.0,0.0,0.0,0.0,"The difference in the rainbow depends considerably upon the size of the drops, and the width of the colored band increases as the size of the drops increases."," The difference in the rainbow depends considerably upon the size of the drops, and the width of the colored band increases as the size of the drops increases."
p334_022,21.052631578947366,21.052631578947366,52.475247524752476,41.732283464566926,The actual primary rainbow observed is said to be the effect of super-imposition of a number of bows.," The actual primary rainbow observed just add, to be the effect of superimposition of a number of bows"
p334_023,0.0,0.0,0.0,0.0,"If the red of the second bow falls upon the green of the first, the result is to give a bow with an abnormally wide yellow band, since red and green light when mixed form yellow."," If the red of the second bow falls upon the green of the first, the result is to give a bow with an abnormally wide yellow band, since red and green light when mixed form yellow."
p334_024,4.761904761904762,4.761904761904762,4.901960784313726,4.854368932038835,"This is a very common type of bow, one showing mainly red and yellow, with little or no green or blue."," This is a very common type of bow, one showing mainly red and yellow, with ladle or no green or blue."
p334_025,28.57142857142857,28.57142857142857,13.953488372093023,13.333333333333334,A judicial review is also being considered., A judicial review has also been considered
p334_026,0.0,0.0,4.0,3.8461538461538463,I want to win this thing., I want to win this thing
p334_027,12.5,12.5,9.25925925925926,9.090909090909092,"Their courage, and their honesty, should be respected.", The courage and their honesty should be respected
p334_028,20.0,20.0,22.727272727272727,21.73913043478261,I'd just like to play., I'd just like to buy
p334_029,27.27272727272727,27.27272727272727,21.428571428571427,19.672131147540984,"It used to bother me sometimes, but it doesn't any more."," It is to bother me sometimes, but it doesn't anymore"
