name,wer,wer_n,cer,cer_n,transcription,prediction
p329_001,0.0,0.0,15.789473684210526,15.0,Please call Stella.,please call stella
p329_002,0.0,0.0,3.7037037037037033,3.6363636363636362,Ask her to bring these things with her from the store., ask her to bring these things with her from the store
p329_003,0.0,0.0,1.9607843137254901,1.9230769230769231,"Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob."," Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother, Bob"
p329_004,6.666666666666667,6.666666666666667,2.9850746268656714,2.941176470588235,We also need a small plastic snake and a big toy frog for the kids., We also need a small plastic stake and a big toy frog for the kids
p329_005,5.0,5.0,5.825242718446602,5.769230769230769,"She can scoop these things into three red bags, and we will go meet her Wednesday at the train station.", she can scup these things into three red bags and we will go meet her Wednesday at the train station
p329_006,5.88235294117647,5.88235294117647,6.896551724137931,6.8181818181818175,"When the sunlight strikes raindrops in the air, they act as a prism and form a rainbow."," When the sunlight strikes rainbows in the air, they act as a prism and form a rainbow"
p329_007,8.333333333333332,8.333333333333332,5.88235294117647,5.797101449275362,The rainbow is a division of white light into many beautiful colors., the rainbow is a division of white light into many beautiful colours
p329_008,9.090909090909092,9.090909090909092,5.172413793103448,5.128205128205128,"These take the shape of a long round arch, with its path high above, and its two ends apparently beyond the horizon."," these take the shape of a long round arc, with its path high above and its too ends apparently beyond the horizon"
p329_009,0.0,0.0,3.076923076923077,3.0303030303030303,"There is , according to legend, a boiling pot of gold at one end."," there is , according to legend, a boiling pot of gold at one end"
p329_010,0.0,0.0,5.263157894736842,5.128205128205128,"People look, but no one ever finds it."," people look, but no one ever finds it"
p329_011,7.6923076923076925,7.6923076923076925,3.2,3.149606299212598,"When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow."," When a man looks for something beyond his reach, his friend said he is looking for the pot of gold at the end of the rainbow"
p329_012,0.0,0.0,2.666666666666667,2.5974025974025974,Throughout the centuries people have explained the rainbow in various ways.," Throughout the centuries, people have explained the rainbow in various ways"
p329_013,0.0,0.0,3.125,3.076923076923077,Some have accepted it as a miracle without physical explanation., some have accepted it as a miracle without physical explanation
p329_014,13.333333333333334,13.333333333333334,13.333333333333334,13.157894736842104,To the Hebrews it was a token that there would be no more universal floods.," to the hibrus, it is a token that there would be no more universal floods"
p329_015,5.263157894736842,5.263157894736842,10.0,9.89010989010989,The Greeks used to imagine that it was a sign from the gods to foretell war or heavy rain., the greeks used to imagine that it was a sign from the gods to hotel war or heavy rain
p329_016,0.0,0.0,1.8018018018018018,1.7857142857142856,The Norsemen considered the rainbow as a bridge over which the gods passed from earth to their home in the sky., the Norsemen considered the rainbow as a bridge over which the gods passed from earth to their home in the sky
p329_017,0.0,0.0,3.6363636363636362,3.571428571428571,Others have tried to explain the phenomenon physically., others have tried to explain the phenomenon physically
p329_018,37.5,33.33333333333333,27.77777777777778,24.509803921568626,Aristotle thought that the rainbow was caused by reflection of the sun's rays by the rain., Our subtle thought that the rainbow is caused by a reflection of the suns raised by the rain
p329_019,26.31578947368421,23.809523809523807,20.33898305084746,18.181818181818183,"Since then physicists have found that it is not reflection, but refraction by the raindrops which causes the rainbows."," since then, physicists have found that it is not reflection, but reflection by the rain jobs, which causes the rain boost"
p329_020,0.0,0.0,1.7241379310344827,1.694915254237288,Many complicated ideas about the rainbow have been formed., Many complicated ideas about the rainbow have been formed
p329_021,3.571428571428571,4.545454545454546,4.430379746835443,4.375,"The difference in the rainbow depends considerably upon the size of the drops, and the width of the colored band increases as the size of the drops increases.", the difference in the rainbow depends considerably upon the size of the drops and the width of the coloured band increases as the size of the drops increases
