name,wer,wer_n,cer,cer_n,transcription,prediction
p376_001,0.0,0.0,10.526315789473683,10.0,Please call Stella., Please call stella
p376_002,0.0,0.0,3.7037037037037033,3.6363636363636362,Ask her to bring these things with her from the store., ask her to bring these things with her from the store
p376_003,5.0,5.0,6.862745098039216,6.730769230769231,"Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob."," Six boons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother, Bob"
p376_004,0.0,0.0,1.4925373134328357,1.4705882352941175,We also need a small plastic snake and a big toy frog for the kids., We also need a small plastic snake and a big toy frog for the kids
p376_005,5.0,5.0,5.825242718446602,5.769230769230769,"She can scoop these things into three red bags, and we will go meet her Wednesday at the train station.", she can scup these things into three red bags and we will go meet her Wednesday at the train station
p376_006,0.0,0.0,1.1494252873563218,1.1363636363636365,"When the sunlight strikes raindrops in the air, they act as a prism and form a rainbow."," When the sunlight strikes raindrops in the air, they act as a prism and form a rainbow"
p376_007,0.0,0.0,2.941176470588235,2.898550724637681,The rainbow is a division of white light into many beautiful colors., the rainbow is a division of white light into many beautiful colors
p376_008,4.545454545454546,4.545454545454546,2.586206896551724,2.564102564102564,"These take the shape of a long round arch, with its path high above, and its two ends apparently beyond the horizon."," These take the shape of a long round arch, with its path high above and its too ends apparently beyond the horizon"
p376_009,0.0,0.0,3.076923076923077,3.0303030303030303,"There is , according to legend, a boiling pot of gold at one end.","there is , according to legend, a boiling pot of gold at one end"
p376_010,0.0,0.0,5.263157894736842,5.128205128205128,"People look, but no one ever finds it."," people look, but no one ever finds it"
p376_011,0.0,0.0,0.8,0.7936507936507936,"When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow."," When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow"
p376_012,0.0,0.0,2.666666666666667,2.5974025974025974,Throughout the centuries people have explained the rainbow in various ways.," Throughout the centuries, people have explained the rainbow in various ways"
p376_013,0.0,0.0,3.125,3.076923076923077,Some have accepted it as a miracle without physical explanation., some have accepted it as a miracle without physical explanation
p376_014,6.666666666666667,6.666666666666667,9.333333333333334,9.210526315789473,To the Hebrews it was a token that there would be no more universal floods.," to the hibrus, it was a token that there would be no more universal floods"
p376_015,5.263157894736842,5.263157894736842,10.0,9.89010989010989,The Greeks used to imagine that it was a sign from the gods to foretell war or heavy rain., the greeks used to imagine that it was a sign from the gods to hotel war or heavy rain
p376_016,0.0,0.0,1.7241379310344827,1.7094017094017095,The Norsemen considered the rainbow as a bridge over which the gods passed from the earth to their homes in the sky., the Norsemen considered the rainbow as a bridge over which the gods passed from the earth to their homes in the sky
p376_017,0.0,0.0,3.6363636363636362,3.571428571428571,Others have tried to explain the phenomenon physically., others have tried to explain the phenomenon physically
p376_018,18.75,18.75,10.0,9.67741935483871,Aristotle thought that the rainbow was caused by reflection of the sun's rays by the rain., Aristotle thought that the rainbow is caused by reflection of the suns raised by the rain
p376_019,15.789473684210526,15.0,11.016949152542372,10.483870967741936,"Since then physicists have found that it is not reflection, but refraction by the raindrops which causes the rainbows."," since then physicists have found that it is not reflection, but reflection by the rain jobs which causes the rainbows"
p376_020,0.0,0.0,1.7241379310344827,1.694915254237288,Many complicated ideas about the rainbow have been formed., Many complicated ideas about the rainbow have been formed
p376_021,10.714285714285714,12.5,12.025316455696203,11.801242236024844,"The difference in the rainbow depends considerably upon the size of the drops, and the width of the colored band increases as the size of the drops increases."," the difference in the rainbow depends considerably upon the sides of the jobs, and the width of the coloured band increases as the size of the jobs increases"
p376_022,10.526315789473683,10.0,12.871287128712872,12.380952380952381,The actual primary rainbow observed is said to be the effect of super-imposition of a number of bows., the actual primary rainbow observed is said to be the effect of super in position of a number of bows
p376_023,0.0,0.0,2.247191011235955,2.209944751381215,"If the red of the second bow falls upon the green of the first, the result is to give a bow with an abnormally wide yellow band, since red and green light when mixed form yellow."," if the red of the second bow falls upon the green of the first, the result is to give a bow, with an abnormally wide, yellow band, since red and green light when mixed form yellow"
p376_024,9.523809523809524,9.523809523809524,12.745098039215685,12.149532710280374,"This is a very common type of bow, one showing mainly red and yellow, with little or no green or blue."," this is a very common type of bow, one showing mainly red and yellow with little or no greener blue"
p376_025,0.0,0.0,4.761904761904762,4.651162790697675,She was eight months pregnant at the time., she was eight months pregnant at the time
p376_026,25.0,25.0,25.0,23.809523809523807,That was my mistake., that is my mistake
p376_027,0.0,0.0,3.4482758620689653,3.3333333333333335,We can play better than that., We can play better than that
p376_028,0.0,0.0,2.0,1.9607843137254901,"However, everyone should do it once in their life."," However, everyone should do it once in their life"
p376_029,0.0,0.0,6.25,6.0606060606060606,I am not interested in the past., i am not interested in the past
p376_030,28.57142857142857,28.57142857142857,27.27272727272727,26.47058823529412,I've got to be pleased with that.,ive got to be pleased for that
p376_031,0.0,0.0,2.857142857142857,2.7777777777777777,They have done nothing of the sort., They have done nothing of the sort
p376_032,12.5,12.5,18.75,17.142857142857142,It may have been a cry for help., it might have been a cry for help
p376_033,0.0,0.0,5.555555555555555,5.263157894736842,We are doing well., We are doing well
p376_034,16.666666666666664,16.666666666666664,13.88888888888889,13.513513513513514,There was no disruption to services., there is no disruption to services
p376_035,0.0,0.0,2.5,2.4390243902439024,We talk about effective military action., We talk about effective military action
