name,wer,wer_n,cer,cer_n,transcription,prediction
p239_001,0.0,0.0,10.526315789473683,10.0,Please call Stella., Please call stella
p239_002,0.0,0.0,3.7037037037037033,3.6363636363636362,Ask her to bring these things with her from the store., ask her to bring these things with her from the store
p239_003,20.0,20.0,12.745098039215685,12.5,"Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob."," Six spoons of fresh no peas, fife the clubs of blue cheese and maybe a snack for her brother, Bob"
p239_004,0.0,0.0,1.4925373134328357,1.4705882352941175,We also need a small plastic snake and a big toy frog for the kids., We also need a small plastic snake and a big toy frog for the kids
p239_005,15.0,14.285714285714285,14.563106796116504,13.88888888888889,"She can scoop these things into three red bags, and we will go meet her Wednesday at the train station."," she can scoot these things into three red bags, and we will go meet her one day at the train station"
p239_006,5.88235294117647,5.88235294117647,4.597701149425287,4.444444444444445,"When the sunlight strikes raindrops in the air, they act as a prism and form a rainbow."," When the sunlight strikes, raindrops in the air, they act as a prison and form a rainbow"
p239_007,16.666666666666664,16.666666666666664,13.23529411764706,13.043478260869565,The rainbow is a division of white light into many beautiful colors., the rainbow is a division of light light into many beautiful colours
p239_008,9.090909090909092,9.090909090909092,6.896551724137931,6.779661016949152,"These take the shape of a long round arch, with its path high above, and its two ends apparently beyond the horizon."," These take the shape of a long round arch with its path high above, and its too hands apparently beyond the horizon"
p239_009,0.0,0.0,3.076923076923077,3.0303030303030303,"There is , according to legend, a boiling pot of gold at one end.","there is , according to legend, a boiling pot of gold at one end"
p239_010,0.0,0.0,5.263157894736842,5.128205128205128,"People look, but no one ever finds it."," people look, but no one ever finds it"
p239_011,0.0,0.0,0.8,0.7936507936507936,"When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow."," When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow"
p239_012,0.0,0.0,2.666666666666667,2.5974025974025974,Throughout the centuries people have explained the rainbow in various ways.," Throughout the centuries, people have explained the rainbow in various ways"
