name,wer,wer_n,cer,cer_n,transcription,prediction
p268_001,0.0,0.0,15.789473684210526,15.0,Please call Stella.,please call stella
p268_002,0.0,0.0,3.7037037037037033,3.6363636363636362,Ask her to bring these things with her from the store., ask her to bring these things with her from the store
p268_003,5.0,5.0,5.88235294117647,5.769230769230769,"Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob."," Six spoons of fresh no peas, five thick slabs of blue cheese, and maybe a snack for her brother, Bob"
p268_004,0.0,0.0,1.4925373134328357,1.4705882352941175,We also need a small plastic snake and a big toy frog for the kids., We also need a small plastic snake and a big toy frog for the kids
p268_005,0.0,0.0,2.912621359223301,2.8846153846153846,"She can scoop these things into three red bags, and we will go meet her Wednesday at the train station.", she can scoop these things into three red bags and we will go meet her Wednesday at the train station
p268_006,23.52941176470588,23.52941176470588,10.344827586206897,9.67741935483871,"When the sunlight strikes raindrops in the air, they act as a prism and form a rainbow."," When the sunlight strikes, raindrops in the air, the actors are prism and form a rainbow"
p268_007,16.666666666666664,16.666666666666664,13.23529411764706,13.043478260869565,The rainbow is a division of white light into many beautiful colors., the rainbow is a division of light light into many beautiful colours
p268_009,0.0,0.0,3.076923076923077,3.0303030303030303,"There is , according to legend, a boiling pot of gold at one end.","there is , according to legend, a boiling pot of gold at one end"
p268_010,0.0,0.0,5.263157894736842,5.128205128205128,"People look, but no one ever finds it."," people look, but no one ever finds it"
p268_011,7.6923076923076925,7.6923076923076925,3.2,3.149606299212598,"When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow."," When a man looks for something beyond his reach, his friend said he is looking for the pot of gold at the end of the rainbow"
p268_012,0.0,0.0,2.666666666666667,2.5974025974025974,Throughout the centuries people have explained the rainbow in various ways.," Throughout the centuries, people have explained the rainbow in various ways"
p268_013,20.0,20.0,9.375,9.230769230769232,Some have accepted it as a miracle without physical explanation., some have accepted as a miracle without physical explanation
p268_014,6.666666666666667,6.666666666666667,9.333333333333334,9.210526315789473,To the Hebrews it was a token that there would be no more universal floods.," to the hibrus, it was a token that there would be no more universal floods"
p268_015,5.263157894736842,5.263157894736842,10.0,9.89010989010989,The Greeks used to imagine that it was a sign from the gods to foretell war or heavy rain., the greeks used to imagine that it was a sign from the gods to hotel war or heavy rain
p268_016,0.0,0.0,1.8018018018018018,1.7857142857142856,The Norsemen considered the rainbow as a bridge over which the gods passed from earth to their home in the sky., the Norsemen considered the rainbow as a bridge over which the gods passed from earth to their home in the sky
p268_017,0.0,0.0,3.6363636363636362,3.571428571428571,Others have tried to explain the phenomenon physically., others have tried to explain the phenomenon physically
p268_018,18.75,18.75,11.11111111111111,10.75268817204301,Aristotle thought that the rainbow was caused by reflection of the sun's rays by the rain., Aristotle thought that the rainbow is caused by reflection of the sons raised by the rain
p268_019,5.263157894736842,5.263157894736842,5.084745762711865,4.958677685950414,"Since then physicists have found that it is not reflection, but refraction by the raindrops which causes the rainbows.","since then, physicists have found that it is not reflection, but reflection by the raindrops, which causes the rainbows"
p268_020,0.0,0.0,1.7241379310344827,1.694915254237288,Many complicated ideas about the rainbow have been formed., Many complicated ideas about the rainbow have been formed
p268_021,3.571428571428571,4.545454545454546,4.430379746835443,4.375,"The difference in the rainbow depends considerably upon the size of the drops, and the width of the colored band increases as the size of the drops increases.", the difference in the rainbow depends considerably upon the size of the drops and the width of the coloured band increases as the size of the drops increases
p268_022,10.526315789473683,10.0,12.871287128712872,12.380952380952381,The actual primary rainbow observed is said to be the effect of super-imposition of a number of bows., the actual primary rainbow observed is said to be the effect of super in position of a number of bows
p268_024,0.0,0.0,1.9607843137254901,1.9417475728155338,"This is a very common type of bow, one showing mainly red and yellow, with little or no green or blue."," this is a very common type of bow, one showing mainly red and yellow, with little or no green or blue"
p268_025,28.57142857142857,28.57142857142857,29.268292682926827,27.27272727272727,"They might have asked, for goodness sake.", They might have asked for good mistake
p268_026,0.0,0.0,7.6923076923076925,7.4074074074074066,He got very close tonight., he got very close tonight
p268_027,0.0,0.0,6.451612903225806,6.25,Smoking is also very important., smoking is also very important
p268_028,0.0,0.0,1.5151515151515151,1.4925373134328357,Wages and salaries account for a major proportion of our expenses., Wages and salaries account for a major proportion of our expenses
p268_029,0.0,0.0,5.555555555555555,5.405405405405405,The first appeared to be successful., the first appeared to be successful
p268_030,0.0,0.0,3.3333333333333335,3.225806451612903,We must convince the citizens., We must convince the citizens
p268_031,0.0,0.0,4.545454545454546,4.444444444444445,Carlton also declined to comment last night.,carlton also declined to comment last night
p268_032,0.0,0.0,5.0,4.651162790697675,She is employed on short-term contracts., she is employed on short-term contracts
p268_033,0.0,0.0,5.128205128205128,5.0,Further management changes are planned., further management changes are planned
