name,wer,wer_n,cer,cer_n,transcription,prediction
p255_001,0.0,0.0,10.526315789473683,10.0,Please call Stella., Please call stella
p255_002,0.0,0.0,3.7037037037037033,3.6363636363636362,Ask her to bring these things with her from the store., ask her to bring these things with her from the store
p255_003,0.0,0.0,2.941176470588235,2.857142857142857,"Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob."," Six spoons of fresh snow, peas, five thick slabs of blue cheese, and maybe a snack for her brother, Bob"
p255_004,0.0,0.0,1.4925373134328357,1.4705882352941175,We also need a small plastic snake and a big toy frog for the kids., We also need a small plastic snake and a big toy frog for the kids
p255_005,0.0,0.0,2.912621359223301,2.8846153846153846,"She can scoop these things into three red bags, and we will go meet her Wednesday at the train station.", she can scoop these things into three red bags and we will go meet her Wednesday at the train station
p255_006,23.52941176470588,22.22222222222222,14.942528735632186,13.829787234042554,"When the sunlight strikes raindrops in the air, they act as a prism and form a rainbow."," When the sunlight strikes, rained rots in the air, the act is a prism and form a rainbow"
p255_007,16.666666666666664,16.666666666666664,8.823529411764707,8.695652173913043,The rainbow is a division of white light into many beautiful colors., the rainbow is a division of white light into mini beautiful colours
p255_008,4.545454545454546,4.545454545454546,2.586206896551724,2.564102564102564,"These take the shape of a long round arch, with its path high above, and its two ends apparently beyond the horizon."," these take the shape of a long round arch, with its path high above, and its too ends apparently beyond the horizon"
p255_009,0.0,0.0,3.076923076923077,3.0303030303030303,"There is , according to legend, a boiling pot of gold at one end.","there is , according to legend, a boiling pot of gold at one end"
p255_010,0.0,0.0,5.263157894736842,5.128205128205128,"People look, but no one ever finds it."," people look, but no one ever finds it"
p255_011,7.6923076923076925,7.6923076923076925,5.6000000000000005,5.426356589147287,"When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow."," When a man looks for something beyond his reach, his friendship he is looking for the pot of gold at the end of the rainbow"
p255_012,0.0,0.0,2.666666666666667,2.5974025974025974,Throughout the centuries people have explained the rainbow in various ways.," Throughout the centuries, people have explained the rainbow in various ways"
p255_013,10.0,10.0,10.9375,10.76923076923077,Some have accepted it as a miracle without physical explanation., some have accepted it as a medical without physical explanation
p255_014,20.0,20.0,16.0,15.789473684210526,To the Hebrews it was a token that there would be no more universal floods.," to the hibres, it was a token that there was no more universal floods"
p255_015,15.789473684210526,15.0,13.333333333333334,12.76595744680851,The Greeks used to imagine that it was a sign from the gods to foretell war or heavy rain., the greek is used to imagine that it was a sign from the gods to fautille war or heavy rain
p255_016,0.0,0.0,1.8018018018018018,1.7857142857142856,The Norsemen considered the rainbow as a bridge over which the gods passed from earth to their home in the sky., the Norsemen considered the rainbow as a bridge over which the gods passed from earth to their home in the sky
p255_017,0.0,0.0,3.6363636363636362,3.571428571428571,Others have tried to explain the phenomenon physically., others have tried to explain the phenomenon physically
p255_018,25.0,23.52941176470588,25.555555555555554,22.54901960784314,Aristotle thought that the rainbow was caused by reflection of the sun's rays by the rain., a restarted thought that the rainbow was caused by reflection of the son's rates by the rain
p255_019,15.789473684210526,15.789473684210526,21.1864406779661,20.0,"Since then physicists have found that it is not reflection, but refraction by the raindrops which causes the rainbows."," since then, physicists have found that it is not reflection, but reflection, by the rheindrops, which causes the rheindmills"
p255_020,0.0,0.0,1.7241379310344827,1.694915254237288,Many complicated ideas about the rainbow have been formed., Many complicated ideas about the rainbow have been formed
p255_021,3.571428571428571,4.545454545454546,4.430379746835443,4.375,"The difference in the rainbow depends considerably upon the size of the drops, and the width of the colored band increases as the size of the drops increases.", the difference in the rainbow depends considerably upon the size of the drops and the width of the coloured band increases as the size of the drops increases
p255_022,15.789473684210526,15.789473684210526,25.742574257425744,23.008849557522122,The actual primary rainbow observed is said to be the effect of super-imposition of a number of bows., the actual primary rainbow deserved is said to be the effect of supreme position of a number of bows
p255_023,5.555555555555555,5.714285714285714,5.056179775280898,4.972375690607735,"If the red of the second bow falls upon the green of the first, the result is to give a bow with an abnormally wide yellow band, since red and green light when mixed form yellow."," if the red of the second bow falls upon the green of a first, the result is to give a bow with an abnormally-wide yellow band, since red and green light win mixed form yellow"
p255_024,4.761904761904762,4.761904761904762,5.88235294117647,5.769230769230769,"This is a very common type of bow, one showing mainly red and yellow, with little or no green or blue."," this is a very common type of ball, one showing mainly red and yellow, with little or no green or blue"
p255_025,0.0,0.0,9.090909090909092,8.695652173913043,He has not been named., he has not been named
p255_026,0.0,0.0,4.166666666666666,4.081632653061225,"We have to pull together, or we will hang apart.", We have to pull together or we will hang apart
p255_027,0.0,0.0,4.166666666666666,4.0,They should be so lucky., They should be so lucky
p255_028,0.0,0.0,1.694915254237288,1.6666666666666667,We want to ensure that the process is entirely transparent., We want to ensure that the process is entirely transparent
p255_029,0.0,0.0,1.36986301369863,1.3513513513513513,They were described as being in a serious but stable condition yesterday., They were described as being in a serious but stable condition yesterday
p255_030,40.0,33.33333333333333,46.15384615384615,36.36363636363637,Life was like a timetable., life was like a time table
p255_031,9.090909090909092,9.090909090909092,7.8125,7.6923076923076925,Mr Ferguson became a minister after seven years as a journalist., mr furgison became a minister after seven years as a journalist
p255_032,25.0,25.0,13.793103448275861,12.903225806451612,"Then, suddenly, they weren't."," then, suddenly, there weren't"
p255_033,12.5,12.5,8.695652173913043,8.51063829787234,It can't just be a cynical marketing exercise., it cant just be a cynical marketing exercise
p255_034,0.0,0.0,8.571428571428571,8.333333333333332,"In both cases, I suffered a fiasco."," in both cases, i suffered a fiasco"
p255_035,8.333333333333332,8.333333333333332,7.246376811594203,7.042253521126761,"Two other men, including the taxi driver, were wounded in the attack."," Two other main, including the taxi driver, were wounded in the attack"
p255_036,0.0,0.0,3.4482758620689653,3.3333333333333335,We do not expect any surplus., We do not expect any surplus
p255_037,0.0,0.0,4.761904761904762,4.545454545454546,Dancing was her life., Dancing was her life
p255_038,16.666666666666664,15.384615384615385,15.942028985507244,14.666666666666666,It is great to have this beautiful new site in wonderful countryside.,it is great to have this beautiful new site in wonderful countries side
p255_039,0.0,0.0,11.76470588235294,11.11111111111111,It is a memorial., it is a memorial
p255_040,0.0,0.0,2.564102564102564,2.5,Mexico City was a wonderful experience., Mexico City was a wonderful experience
p255_041,0.0,0.0,8.695652173913043,8.333333333333332,But it might have done., but it might have done
p255_042,36.36363636363637,36.36363636363637,38.46153846153847,36.36363636363637,The whole of southern Africa is in the grip of Aids., the hall of sutherland africa is in the grid of eight
p255_043,0.0,0.0,4.3478260869565215,4.285714285714286,People were determined to change the Government in the last election., people were determined to change the government in the last election
p255_044,16.666666666666664,16.666666666666664,18.75,18.181818181818183,I felt really good until Friday., i felt really good until frading
p255_045,0.0,0.0,10.0,9.523809523809524,She looked so young., she looked so young
p255_046,0.0,0.0,15.384615384615385,14.285714285714285,Life is good.,life is good
