name,wer,wer_n,cer,cer_n,transcription,prediction
p260_001,0.0,0.0,15.789473684210526,15.0,Please call Stella.,please call stella
p260_002,0.0,0.0,3.7037037037037033,3.6363636363636362,Ask her to bring these things with her from the store., ask her to bring these things with her from the store
p260_003,15.0,15.0,11.76470588235294,11.538461538461538,"Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob."," Six spins of fresh no peas, five thick slabs of blue cheese, and maybe a snack for her brother, bomb"
p260_004,6.666666666666667,6.666666666666667,5.970149253731343,5.88235294117647,We also need a small plastic snake and a big toy frog for the kids., We also need a small plastic sneak and a big toy frog for the kids
p260_005,0.0,0.0,2.912621359223301,2.8846153846153846,"She can scoop these things into three red bags, and we will go meet her Wednesday at the train station.", she can scoop these things into three red bags and we will go meet her Wednesday at the train station
p260_006,17.647058823529413,17.647058823529413,5.747126436781609,5.617977528089887,"When the sunlight strikes raindrops in the air, they act as a prism and form a rainbow."," When the sunlight strikes raindrops in the air, the act is a prison and form a rainbow"
p260_007,8.333333333333332,8.333333333333332,5.88235294117647,5.797101449275362,The rainbow is a division of white light into many beautiful colors., the rainbow is a division of white light into many beautiful colours
p260_008,4.545454545454546,4.545454545454546,2.586206896551724,2.564102564102564,"These take the shape of a long round arch, with its path high above, and its two ends apparently beyond the horizon."," These take the shape of a long round arch, with its path high above and its too ends apparently beyond the horizon"
p260_009,0.0,0.0,3.076923076923077,3.0303030303030303,"There is , according to legend, a boiling pot of gold at one end.","there is , according to legend, a boiling pot of gold at one end"
p260_010,0.0,0.0,5.263157894736842,5.128205128205128,"People look, but no one ever finds it."," people look, but no one ever finds it"
p260_011,7.6923076923076925,7.6923076923076925,3.2,3.1746031746031744,"When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow."," When a man looks for something beyond his reach, his friend see he is looking for the pot of gold at the end of the rainbow"
p260_012,0.0,0.0,2.666666666666667,2.5974025974025974,Throughout the centuries people have explained the rainbow in various ways.," Throughout the centuries, people have explained the rainbow in various ways"
p260_013,0.0,0.0,3.125,3.076923076923077,Some have accepted it as a miracle without physical explanation., some have accepted it as a miracle without physical explanation
p260_014,6.666666666666667,6.666666666666667,9.333333333333334,9.210526315789473,To the Hebrews it was a token that there would be no more universal floods.," to the hibrus, it was a token that there would be no more universal floods"
p260_015,5.263157894736842,5.263157894736842,8.88888888888889,8.791208791208792,The Greeks used to imagine that it was a sign from the gods to foretell war or heavy rain., the Greeks used to imagine that it was a sign from the gods to hotel war or heavy rain
p260_016,9.523809523809524,9.090909090909092,9.90990990990991,9.482758620689655,The Norsemen considered the rainbow as a bridge over which the gods passed from earth to their home in the sky., the north man considered the rainbow as a bridge over which the gods passed from earth to their home in the sky
p260_017,0.0,0.0,3.6363636363636362,3.571428571428571,Others have tried to explain the phenomenon physically., others have tried to explain the phenomenon physically
p260_018,43.75,38.88888888888889,31.11111111111111,27.450980392156865,Aristotle thought that the rainbow was caused by reflection of the sun's rays by the rain., are a subtle thought that the rainbow is caused by reflection of the sons raised by the ring
p260_019,10.526315789473683,10.526315789473683,5.084745762711865,5.0,"Since then physicists have found that it is not reflection, but refraction by the raindrops which causes the rainbows.","since then, physicists have found that it is not reflection, but reflection by the raindrops which caused the rainbows"
p260_020,0.0,0.0,1.7241379310344827,1.694915254237288,Many complicated ideas about the rainbow have been formed., Many complicated ideas about the rainbow have been formed
p260_021,3.571428571428571,4.545454545454546,4.430379746835443,4.375,"The difference in the rainbow depends considerably upon the size of the drops, and the width of the colored band increases as the size of the drops increases.", the difference in the rainbow depends considerably upon the size of the drops and the width of the coloured band increases as the size of the drops increases
p260_022,26.31578947368421,25.0,28.71287128712871,26.36363636363636,The actual primary rainbow observed is said to be the effect of super-imposition of a number of bows., the actual prime rearrainable deserved is said to be the effect of super in position of a number of bows
p260_023,0.0,0.0,1.1235955056179776,1.1173184357541899,"If the red of the second bow falls upon the green of the first, the result is to give a bow with an abnormally wide yellow band, since red and green light when mixed form yellow."," if the red of the second bow falls upon the green of the first, the result is to give a bow with an abnormally wide yellow band, since red and green light when mixed form yellow"
p260_024,4.761904761904762,4.761904761904762,5.88235294117647,5.769230769230769,"This is a very common type of bow, one showing mainly red and yellow, with little or no green or blue.","this is a very common type of ball, one showing mainly red and yellow, with little or no green or blue"
p260_025,0.0,0.0,1.36986301369863,1.3513513513513513,Several other countries are also reported to be interested in the format., Several other countries are also reported to be interested in the format
p260_026,0.0,0.0,5.0,4.761904761904762,We will be homeless., We will be homeless
p260_027,0.0,0.0,5.88235294117647,5.555555555555555,Is this accurate?, is this accurate?
p260_028,18.181818181818183,18.181818181818183,9.25925925925926,8.928571428571429,"I am not interested in the money, it is the principle.","im not interested in the money, it is the principle"
p260_029,0.0,0.0,4.761904761904762,4.545454545454546,They have no history., They have no history
p260_030,12.5,12.5,11.11111111111111,10.909090909090908,"Their courage, and their honesty, should be respected.", the courage and their honesty should be respected
p260_031,20.0,20.0,18.181818181818183,17.391304347826086,I'd just like to play., i just like to play
p260_032,25.0,25.0,19.047619047619047,18.181818181818183,"There's a story, too.","theres a story, too"
p260_033,0.0,0.0,10.526315789473683,10.0,This is the window., this is the window
p260_034,9.090909090909092,9.090909090909092,10.9375,10.76923076923077,Mr Ferguson became a minister after seven years as a journalist., mr fergson became a minister after seven years as a journalist
p260_035,0.0,0.0,1.639344262295082,1.5625,We must provide a long-term solution to tackle this attitude., We must provide a long-term solution to tackle this attitude
p260_036,25.0,25.0,13.793103448275861,13.333333333333334,"Then, suddenly, they weren't."," then, suddenly, they werent"
p260_037,33.33333333333333,33.33333333333333,33.33333333333333,30.76923076923077,It's a fact.,its a fact
p260_038,0.0,0.0,3.076923076923077,3.0303030303030303,Other members of the family were too upset to comment last night., other members of the family were too upset to comment last night
p260_039,0.0,0.0,1.9230769230769231,1.8867924528301887,"However, they continued in their pursuit of victory."," However, they continued in their pursuit of victory"
p260_040,0.0,0.0,5.454545454545454,5.357142857142857,"Of course, on Tuesday, United were beaten despite this."," of course, on Tuesday, united were beaten despite this"
p260_041,25.0,25.0,19.047619047619047,17.391304347826086,Dancing was her life., Dancing what her life
p260_042,0.0,0.0,2.898550724637681,2.857142857142857,It is great to have this beautiful new site in wonderful countryside., it is great to have this beautiful new site in wonderful countryside
p260_043,0.0,0.0,7.6923076923076925,7.142857142857142,We will push., We will push
p260_044,0.0,0.0,3.3333333333333335,3.278688524590164,The shift in public perception about the disease is amazing., the shift in public perception about the disease is amazing
p260_045,0.0,0.0,6.666666666666667,6.451612903225806,Among them are many criminals., among them are many criminals
p260_046,0.0,0.0,11.76470588235294,11.11111111111111,It is marvellous., it is marvellous
p260_047,0.0,0.0,2.4390243902439024,2.380952380952381,Every aspect of our play was first class., Every aspect of our play was first class
p260_048,0.0,0.0,9.523809523809524,9.090909090909092,Our people are ready.,our people are ready
p260_049,33.33333333333333,33.33333333333333,28.57142857142857,26.666666666666668,Here's a clue.,heres a clue
p260_050,0.0,0.0,4.081632653061225,4.0,Her body was found about four miles from the car., her body was found about four miles from the car
p260_051,0.0,0.0,6.896551724137931,6.666666666666667,I was inspired by two things., i was inspired by two things
p260_052,0.0,0.0,4.444444444444445,4.3478260869565215,"For the meantime, though, the signs are good."," for the meantime, though, the signs are good"
p260_053,0.0,0.0,4.0,3.8461538461538463,My fitness was very poor., My fitness was very poor
p260_054,33.33333333333333,33.33333333333333,18.75,17.647058823529413,"Sadly, it can't."," Sadly, it cant"
p260_055,0.0,0.0,3.3333333333333335,3.278688524590164,He has written to the minister after meetings on the island., he has written to the minister after meetings on the island
p260_056,0.0,0.0,7.6923076923076925,7.4074074074074066,I expect a rapid response., i expect a rapid response
p260_057,20.0,20.0,10.344827586206897,10.0,What was the main difference?, What is the main difference?
p260_058,33.33333333333333,33.33333333333333,23.52941176470588,22.22222222222222,There's a danger.,theres a danger
p260_059,0.0,0.0,1.7857142857142856,1.7543859649122806,We need the chief medical officer to clarify the matter., We need the chief medical officer to clarify the matter
p260_060,0.0,0.0,2.857142857142857,2.8169014084507045,Lancashire Police said they were not treating the death as suspicious., Lancashire police said they were not treating the death as suspicious
p260_061,0.0,0.0,3.8461538461538463,3.79746835443038,George Robertson described the plan as an outrageous and disgraceful decision.,george robertson described the plan as an outrageous and disgraceful decision
p260_062,20.0,20.0,16.666666666666664,16.0,It's that kind of place.,its that kind of place
p260_063,0.0,0.0,7.142857142857142,6.666666666666667,They are real., They are real
