name,wer,wer_n,cer,cer_n,transcription,prediction
p285_001,0.0,0.0,15.789473684210526,15.0,Please call Stella.,please call stella
p285_002,0.0,0.0,3.7037037037037033,3.6363636363636362,Ask her to bring these things with her from the store., ask her to bring these things with her from the store
p285_003,10.0,10.0,15.686274509803921,14.545454545454545,"Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob."," Six spoons of fresh snow peas, five thick slabs of blutchies, and maybe a snack for her brother, Bob"
p285_004,6.666666666666667,6.666666666666667,2.9850746268656714,2.941176470588235,We also need a small plastic snake and a big toy frog for the kids., We also need a small plastic stake and a big toy frog for the kids
p285_005,20.0,19.047619047619047,19.41747572815534,18.181818181818183,"She can scoop these things into three red bags, and we will go meet her Wednesday at the train station."," she can scup these things into three red bags, and we will go and meet her whens that the train station"
p285_006,58.82352941176471,58.82352941176471,47.12643678160919,39.80582524271845,"When the sunlight strikes raindrops in the air, they act as a prism and form a rainbow."," When the sunlight strikes roundrops in the air, the actors are prison of former rainbow"
p285_007,0.0,0.0,2.941176470588235,2.898550724637681,The rainbow is a division of white light into many beautiful colors., the rainbow is a division of white light into many beautiful colors
p285_008,22.727272727272727,20.833333333333336,9.482758620689655,8.94308943089431,"These take the shape of a long round arch, with its path high above, and its two ends apparently beyond the horizon."," These take the shape of a long round arch, with its path high above, and its too end to apparently be on the horizon"
p285_009,0.0,0.0,3.076923076923077,3.0303030303030303,"There is , according to legend, a boiling pot of gold at one end.","there is , according to legend, a boiling pot of gold at one end"
p285_010,0.0,0.0,5.263157894736842,5.128205128205128,"People look, but no one ever finds it."," people look, but no one ever finds it"
p285_011,15.384615384615385,15.384615384615385,9.6,9.448818897637794,"When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow."," When a man looks for something beyond his rich, his friend said he is looking for a pot of gold at the end of the rainbow"
p285_012,0.0,0.0,2.666666666666667,2.5974025974025974,Throughout the centuries people have explained the rainbow in various ways.," Throughout the centuries, people have explained the rainbow in various ways"
p285_013,20.0,20.0,25.0,22.535211267605636,Some have accepted it as a miracle without physical explanation., some have accepted it as miracle without physical explanation
p285_014,26.666666666666668,26.666666666666668,28.000000000000004,26.25,To the Hebrews it was a token that there would be no more universal floods.," to the hibals, it was a talking that there had been no more universal floods"
p285_015,15.789473684210526,15.789473684210526,15.555555555555555,15.217391304347828,The Greeks used to imagine that it was a sign from the gods to foretell war or heavy rain., the greeks used to imagine that it is a sign from the god's to hotel war or heavy rain
p285_016,23.809523809523807,22.727272727272727,18.91891891891892,17.796610169491526,The Norsemen considered the rainbow as a bridge over which the gods passed from earth to their home in the sky., the Norsemen considered the rambas a bridge over which the god s pasts from earth to their home in the sky
p285_017,0.0,0.0,3.6363636363636362,3.571428571428571,Others have tried to explain the phenomenon physically., others have tried to explain the phenomenon physically
p285_018,37.5,33.33333333333333,27.77777777777778,24.509803921568626,Aristotle thought that the rainbow was caused by reflection of the sun's rays by the rain., i has subtle thought that the rainbow is caused by reflection of the son's race by the rain
p285_019,26.31578947368421,25.0,23.728813559322035,21.875,"Since then physicists have found that it is not reflection, but refraction by the raindrops which causes the rainbows."," since then, physicists have found that this is not reflection, but reflection by the ran jobs, which causes the rimbo"
p285_020,0.0,0.0,1.7241379310344827,1.694915254237288,Many complicated ideas about the rainbow have been formed., Many complicated ideas about the rainbow have been formed
p285_021,3.571428571428571,4.545454545454546,5.063291139240507,4.968944099378882,"The difference in the rainbow depends considerably upon the size of the drops, and the width of the colored band increases as the size of the drops increases.", the difference in the rainbow depends considerably upon the size of the drops and the width of the colourful band increases as the size of the drops increases
p285_022,21.052631578947366,21.052631578947366,29.7029702970297,26.08695652173913,The actual primary rainbow observed is said to be the effect of super-imposition of a number of bows., the actual primary rainbow observed is set to be the effect of supreme position of the number of bows
p285_023,13.88888888888889,13.88888888888889,15.730337078651685,15.135135135135137,"If the red of the second bow falls upon the green of the first, the result is to give a bow with an abnormally wide yellow band, since red and green light when mixed form yellow."," if the red of the second bow falls upon the green of the first, the result is to give a bow with an optimally-wibed yellow band, since red and green light went mixed for melam"
p285_024,4.761904761904762,4.761904761904762,4.901960784313726,4.807692307692308,"This is a very common type of bow, one showing mainly red and yellow, with little or no green or blue."," this is a very common type of boat, one showing mainly red and yellow, with little or no green or blue"
p285_025,18.181818181818183,18.181818181818183,12.121212121212121,11.940298507462686,"Police were called to the scene, according to the weekend reports.", police for call to the scene according to the weekend reports
p285_026,0.0,0.0,8.571428571428571,8.333333333333332,"In both cases, I suffered a fiasco."," in both cases, i suffered a fiasco"
p285_027,0.0,0.0,1.36986301369863,1.3513513513513513,Several other countries are also reported to be interested in the format., Several other countries are also reported to be interested in the format
p285_028,14.285714285714285,14.285714285714285,14.583333333333334,14.000000000000002,"However, the following year the cancer returned."," However, the following year the council returned"
p285_029,0.0,0.0,7.4074074074074066,7.2727272727272725,"Their courage, and their honesty, should be respected.",their courage and their honesty should be respected
p285_030,8.333333333333332,8.333333333333332,5.47945205479452,5.333333333333334,They were described as being in a serious but stable condition yesterday., there were described as being in a serious but stable condition yesterday
p285_031,25.0,25.0,19.047619047619047,18.181818181818183,"There's a story, too.","theres a story, too"
p285_032,0.0,0.0,10.526315789473683,10.0,This is the window., this is the window
p285_033,0.0,0.0,6.896551724137931,6.666666666666667,He was jailed for five years., he was jailed for five years
p285_034,9.090909090909092,9.090909090909092,7.8125,7.6923076923076925,Mr Ferguson became a minister after seven years as a journalist., mr furgison became a minister after seven years as a journalist
p285_035,18.181818181818183,16.666666666666664,15.625,14.285714285714285,They did not replace it with a conviction for culpable homicide., They did not replace it with a conviction for culpable home side
p285_036,30.0,33.33333333333333,25.0,24.528301886792452,"It's a commission, and it's for work, a year's work."," its a commission and its for work, a use work"
p285_037,66.66666666666666,50.0,30.434782608695656,25.0,They're just different., They are just different
p285_038,33.33333333333333,33.33333333333333,38.46153846153847,35.714285714285715,It was clear., it is clear
p285_039,0.0,0.0,12.5,11.76470588235294,"Indeed, he does.","indeed, he does"
p285_040,0.0,0.0,4.838709677419355,4.761904761904762,People come into the Borders for the beauty of the background., people come into the borders for the beauty of the background
p285_041,22.22222222222222,22.22222222222222,29.09090909090909,26.229508196721312,"Of course, on Tuesday, United were beaten despite this."," of course, on Tuesday, united repeating despite this"
p285_042,66.66666666666666,66.66666666666666,47.05882352941176,44.44444444444444,"Sure, it's funny.", sure its fine
p285_043,0.0,0.0,5.555555555555555,5.405405405405405,This represents a tough game for us., this represents a tough game for us
p285_044,0.0,0.0,5.88235294117647,5.555555555555555,Is a drug dealer?, is a drug dealer?
p285_045,0.0,0.0,3.4482758620689653,3.389830508474576,He has already suffered a good deal of unwanted attention., he has already suffered a good deal of unwanted attention
p285_046,0.0,0.0,12.5,12.0,He looks like an Afghan., he looks like an afghan
p285_047,0.0,0.0,3.7037037037037033,3.508771929824561,No-one has appeared in court in relation to her death., no-one has appeared in court in relation to her death
p285_048,33.33333333333333,33.33333333333333,28.57142857142857,26.666666666666668,Here's a clue.,heres a clue
p285_049,0.0,0.0,18.181818181818183,16.666666666666664,I was lost., i was lost
